"Mean","Lower","Upper","CRPS","t","variable","simulation","TrueValue"
1.1306964064384,0,2.31992085361342,NA,99,"R","Random walk",1.07461161679909
1.21327238024003,0,2.96105980731705,NA,100,"R","Random walk",1.08570007889435
0,0,0,NA,1,"I","Random walk",109
123.29958387262,76.474584272717,170.124583472523,5.52732721098747,2,"I","Random walk",123
125.827045910256,48.6015390338187,203.052552786693,9.53840025276623,3,"I","Random walk",132
130.914940808649,35.9629905592295,225.866891058068,11.2083396227308,4,"I","Random walk",130
136.475095059683,32.9754094451115,239.974780674255,12.3877099113172,5,"I","Random walk",132
141.954912801139,35.8928085523631,248.017017049916,12.6137299676599,6,"I","Random walk",138
147.847372086206,42.3996434931791,253.295100679234,12.540663638501,7,"I","Random walk",144
154.426147149127,50.4851610474422,258.367133250811,12.2694254292722,8,"I","Random walk",154
161.731676382373,58.6079045138166,264.85544825093,12.3427174032756,9,"I","Random walk",166
169.785950900942,66.0277546397164,273.544147162168,12.8155481974132,10,"I","Random walk",179
178.395468229685,72.531631344082,284.259305115288,16.8216453578044,11,"I","Random walk",154
185.681957654138,76.6836687815654,294.68024652671,15.0853181584045,12,"I","Random walk",203
190.980241984796,78.3927213892509,303.56776258034,13.58985564549,13,"I","Random walk",184
195.868306833826,79.7151922405126,312.02142142714,20.3554954934752,14,"I","Random walk",228
200.688712264711,81.2885320237075,320.088892505715,14.4121764555932,15,"I","Random walk",194
206.015048692022,83.806408160853,328.223689223191,14.4721323908837,16,"I","Random walk",204
210.619468463408,86.0394325115067,335.19950441531,14.7057048274736,17,"I","Random walk",211
215.814777973962,89.2399915205801,342.389564427344,15.0532576017187,18,"I","Random walk",212
222.799127849259,94.5400912286865,351.058164469832,19.2060980339111,19,"I","Random walk",197
232.065943441519,102.395639616277,361.736247266762,15.3557538646083,20,"I","Random walk",230
242.1225220077,111.318138846279,372.926905169122,15.4900532580359,21,"I","Random walk",244
252.57875537128,120.958152759402,384.199357983159,20.9143666435411,22,"I","Random walk",223
260.224312546045,128.165490700175,392.283134391916,17.1296748810066,23,"I","Random walk",276
262.370680713175,130.310424691167,394.430936735184,18.7361472499419,24,"I","Random walk",285
258.123221021043,126.538007415641,389.708434626445,23.8764864380826,25,"I","Random walk",296
250.209725865092,119.5864546544,380.832997075784,20.7558917986033,26,"I","Random walk",281
240.67261780891,111.478417352021,369.866818265799,24.2969829853134,27,"I","Random walk",202
229.549260680875,102.208837781893,356.889683579857,16.2201635576563,28,"I","Random walk",215
218.348553468284,93.2349121903479,343.462194746221,15.9365241501667,29,"I","Random walk",204
211.320420186238,88.7609096812586,333.879930691217,22.2387486424239,30,"I","Random walk",177
206.833055787163,87.1284107779703,326.537700796357,15.527184190292,31,"I","Random walk",221
204.185880861374,87.6361788887385,320.735582834009,17.9668102969924,32,"I","Random walk",229
203.820904632128,90.7502184850831,316.891590779172,13.4472450119553,33,"I","Random walk",208
203.82437641056,94.5959832458969,313.052769575224,14.4535988766503,34,"I","Random walk",189
201.186067209707,96.2023090387044,306.169825380709,13.6177017189687,35,"I","Random walk",189
193.856894240495,93.5413865363348,294.172401944656,16.4503341151536,36,"I","Random walk",218
181.717854028069,86.4815844706526,276.954123585486,11.4954761296296,37,"I","Random walk",187
166.838983230497,77.0349804870527,256.642985973942,12.7410098217207,38,"I","Random walk",183
150.523862649616,66.3971126758678,234.650612623364,13.3676465429105,39,"I","Random walk",131
133.844788867971,55.4850349615224,212.20454277442,9.45839946000994,40,"I","Random walk",138
117.788404186209,45.0937915738223,190.483016798595,10.8856256304263,41,"I","Random walk",132
104.086788509878,36.7463245751373,171.42725244462,10.7003244532344,42,"I","Random walk",89
92.9876152287214,30.4898808490374,155.485349608405,9.93082013962298,43,"I","Random walk",79
84.2922077833788,25.9654749363402,142.618940630417,7.11463946740653,44,"I","Random walk",88
78.6209817709433,23.7040225337391,133.537941008147,7.79138452234892,45,"I","Random walk",69
75.1618140789425,22.8947843780844,127.428843779801,9.15964493296847,46,"I","Random walk",89
73.2988351676123,23.0136943862008,123.583975949024,7.52992825257115,47,"I","Random walk",63
72.5940930277874,23.7816961430416,121.406489912533,6.45907885613952,48,"I","Random walk",79
72.294589393652,24.6345036731915,119.954675114112,10.4396541635691,49,"I","Random walk",55
71.9029250981769,25.2564533309273,118.549396865426,5.52394586871359,50,"I","Random walk",71
70.6671113428198,25.0444680926897,116.28975459295,23.3685222151431,51,"I","Random walk",106
69.2522565668204,24.7672516723439,113.737261461297,5.32433826019965,52,"I","Random walk",67
67.7720167442622,24.5944828986608,110.949550589864,5.97575284982368,53,"I","Random walk",61
65.1082810174987,23.4201320002411,106.796430034756,7.56442534359693,54,"I","Random walk",77
61.7824877744134,21.740335545338,101.824640003489,8.43159972943991,55,"I","Random walk",48
58.124809252783,19.8309605301486,96.4186579754174,6.27965327056166,56,"I","Random walk",49
53.8817483482821,17.3653230614331,90.3981736351312,4.51027509270355,57,"I","Random walk",57
49.7971047177773,15.0069035482484,84.5873058873062,8.62328150633175,58,"I","Random walk",64
46.5856383489662,13.3953093839749,79.7759673139575,3.9304490483701,59,"I","Random walk",46
44.2415668998831,12.4652234179255,76.0179103818406,4.39783281273782,60,"I","Random walk",39
42.3413210702845,11.7549263054916,72.9277158350774,3.77783568351982,61,"I","Random walk",45
41.0730962407337,11.4355672879182,70.7106251935492,9.64894433733963,62,"I","Random walk",25
40.1606242796915,11.2301629012116,69.0910856581715,6.59786573111295,63,"I","Random walk",29
39.155310999626,10.700333373444,67.610288625808,3.6244923694989,64,"I","Random walk",36
38.3340390085266,10.1416461504479,66.5264318666053,6.42954221444788,65,"I","Random walk",49
38.1627275570667,10.0480915750419,66.2773635390915,9.15314357303572,66,"I","Random walk",53
38.9562333973377,10.7731108712626,67.1393559234128,3.32679853411663,67,"I","Random walk",39
40.1775360175791,11.8261872165991,68.5288848185591,3.45827059545138,68,"I","Random walk",42
41.0518936060163,12.4796287534716,69.6241584585611,5.18451333219618,69,"I","Random walk",33
41.4129139294137,12.6053478736461,70.2204799851812,3.6099195225621,70,"I","Random walk",44
41.3506922356827,12.316213226924,70.3851712444415,4.61354626284454,71,"I","Random walk",48
41.479829029897,12.2326297015942,70.7270283581999,3.6124268360213,72,"I","Random walk",44
41.8446668815094,12.3915511662687,71.2977825967502,3.89737052685469,73,"I","Random walk",38
42.1049978600118,12.438666012372,71.7713297076517,4.105808074085,74,"I","Random walk",47
42.3303146774063,12.4285555475588,72.2320738072539,3.54101162541858,75,"I","Random walk",43
42.8206917300782,12.648287570375,72.9930958897815,4.79436129747813,76,"I","Random walk",36
43.3070746282426,12.8160971108782,73.7980521456069,3.88383068867934,77,"I","Random walk",40
43.765724641474,12.8907456865672,74.6407035963808,5.60234692101191,78,"I","Random walk",35
44.2680191751157,12.9155798719547,75.6204584782768,3.78439033038626,79,"I","Random walk",46
44.9700996876495,13.005854879915,76.934344495384,5.24168714149855,80,"I","Random walk",37
46.0181632402745,13.2590877012304,78.7772387793186,4.42962293239334,81,"I","Random walk",41
47.0874067447677,13.308196553468,80.8666169360675,22.0397102202728,82,"I","Random walk",78
49.354790947235,14.3147246340101,84.3948572604599,6.58983059615567,83,"I","Random walk",39
52.8083727544326,16.2966731309059,89.3200723779592,4.40713788375984,84,"I","Random walk",55
55.7479144616681,17.6350839690439,93.8607449542923,4.60040208627071,85,"I","Random walk",58
58.7103649129649,18.9857350022843,98.4349948236454,4.84557262159414,86,"I","Random walk",56
61.5479675678706,20.3232208521942,102.772714283547,4.97602535276097,87,"I","Random walk",59
63.9881472386498,21.452543471155,106.523751006145,5.09101759339326,88,"I","Random walk",62
66.0142435814987,22.3398484024132,109.688638760584,6.93981257937095,89,"I","Random walk",56
67.3086394894369,22.5264179329861,112.090861045888,9.07282103391578,90,"I","Random walk",82
68.2373262527172,22.139739257406,114.334913248028,7.55935672689397,91,"I","Random walk",57
68.8088873761745,20.9659787973343,116.651795955015,10.4797004074193,92,"I","Random walk",86
68.9022981386708,18.8589441096385,118.945652167703,6.04047370146642,93,"I","Random walk",66
69.2342111336226,16.8473373257911,121.621084941454,6.4704912998469,94,"I","Random walk",65
69.125967198125,14.8413466576809,123.410587738569,6.55241498358413,95,"I","Random walk",72
69.169685193646,13.8661548635256,124.473215523766,6.74587209616982,96,"I","Random walk",73
70.1388524065664,13.8450341333177,126.432670679815,7.61194826996762,97,"I","Random walk",62
72.1922241370551,10.6571603317901,133.72728794232,7.9815642405809,98,"I","Random walk",65
75.5506786418125,0,155.012073875673,9.40163123130896,99,"I","Random walk",77
81.5005684366133,0,198.906742955283,13.9410466735612,100,"I","Random walk",87
1.25415197895823,NA,NA,NA,1,"R","Sinusoidal",1
1.3370917935788,0.744061672141219,1.93012191501639,NA,2,"R","Sinusoidal",1.14737758720545
1.4057968215944,0.507975433325422,2.30361820986339,NA,3,"R","Sinusoidal",1.28166002903181
1.45488061006667,0.447851681796259,2.46190953833709,NA,4,"R","Sinusoidal",1.39091574123401
1.47934274605379,0.454685067807919,2.50400042429966,NA,5,"R","Sinusoidal",1.4654368743221
1.47516049198398,0.496012851906002,2.45430813206197,NA,6,"R","Sinusoidal",1.49860189859059
1.43989105067605,0.550072266153606,2.3297098351985,NA,7,"R","Sinusoidal",1.48746395609091
1.37318922350322,0.581715093469062,2.16466335353738,NA,8,"R","Sinusoidal",1.43301270189222
1.27712543896776,0.571852510193223,1.98239836774229,NA,9,"R","Sinusoidal",1.34008636888546
1.15620146089393,0.524374034893372,1.78802888689448,NA,10,"R","Sinusoidal",1.21694186955878
1.01701166016214,0.452346731789839,1.58167658853445,NA,11,"R","Sinusoidal",1.07452113308809
0.880780718323685,0.372445633119406,1.38911580352796,NA,12,"R","Sinusoidal",0.925478866911913
0.761051998327058,0.295207176052611,1.2268968206015,NA,13,"R","Sinusoidal",0.783058130441221
0.664843020461738,0.229823515114985,1.09986252580849,NA,14,"R","Sinusoidal",0.65991363111454
0.595024767332161,0.180492909573308,1.00955662509101,NA,15,"R","Sinusoidal",0.566987298107781
0.552860309797999,0.148502264179962,0.957218355416036,NA,16,"R","Sinusoidal",0.512536043909088
0.540399344534223,0.134406700491492,0.946391988576955,NA,17,"R","Sinusoidal",0.50139810140941
0.56310560353288,0.141092610538267,0.985118596527494,NA,18,"R","Sinusoidal",0.534563125677898
0.617143974197143,0.161609668059432,1.07267828033485,NA,19,"R","Sinusoidal",0.609084258765985
0.701865132439036,0.194487011432592,1.20924325344548,NA,20,"R","Sinusoidal",0.718339970968189
0.817226712474866,0.243377286103815,1.39107613884592,NA,21,"R","Sinusoidal",0.852622412794548
0.961178965093288,0.317088525717538,1.60526940446904,NA,22,"R","Sinusoidal",1
1.12664200012793,0.415145111632181,1.83813888862369,NA,23,"R","Sinusoidal",1.14737758720545
1.2984541195432,0.533928238815762,2.06298000027063,NA,24,"R","Sinusoidal",1.28166002903181
1.45162666333346,0.654402586957141,2.24885073970977,NA,25,"R","Sinusoidal",1.39091574123401
1.55575599680537,0.747737098756179,2.36377489485456,NA,26,"R","Sinusoidal",1.4654368743221
1.59939863536767,0.80437179614882,2.39442547458651,NA,27,"R","Sinusoidal",1.49860189859059
1.57911484022567,0.818042104775036,2.34018757567631,NA,28,"R","Sinusoidal",1.48746395609091
1.49919483028483,0.787449818930973,2.21093984163869,NA,29,"R","Sinusoidal",1.43301270189222
1.37041553914639,0.711438300106077,2.02939277818671,NA,30,"R","Sinusoidal",1.34008636888546
1.20774713666203,0.601456138566923,1.81403813475714,NA,31,"R","Sinusoidal",1.21694186955878
1.0400355104421,0.488360815234739,1.59171020564946,NA,32,"R","Sinusoidal",1.07452113308809
0.886929835071543,0.386497810706961,1.38736185943612,NA,33,"R","Sinusoidal",0.925478866911913
0.759118695607625,0.298831227299392,1.21940616391586,NA,34,"R","Sinusoidal",0.783058130441221
0.66084398751935,0.23073576662506,1.09095220841364,NA,35,"R","Sinusoidal",0.65991363111454
0.592950674892715,0.182746911762216,1.00315443802321,NA,36,"R","Sinusoidal",0.566987298107781
0.555648963695962,0.155549936317488,0.955747991074437,NA,37,"R","Sinusoidal",0.512536043909088
0.551000233298588,0.150109424537245,0.951891042059932,NA,38,"R","Sinusoidal",0.50139810140941
