eta,p,simulation,model
0.349,1.5193488168809802e-15,Random walk,EpiFilter
0.35000000000000003,1.3128850230007983e-15,Random walk,EpiFilter
0.351,1.1346863066270475e-15,Random walk,EpiFilter
0.35200000000000004,9.80856444239605e-16,Random walk,EpiFilter
0.353,8.480397100082636e-16,Random walk,EpiFilter
0.354,7.333454588082982e-16,Random walk,EpiFilter
0.355,6.342832880674854e-16,Random walk,EpiFilter
0.356,5.487072874914193e-16,Random walk,EpiFilter
0.35700000000000004,4.747680967225556e-16,Random walk,EpiFilter
0.358,4.1087167203028145e-16,Random walk,EpiFilter
0.359,3.556438184744033e-16,Random walk,EpiFilter
0.36,3.0789967727009057e-16,Random walk,EpiFilter
0.361,2.666174724827599e-16,Random walk,EpiFilter
0.362,2.309159193546997e-16,Random walk,EpiFilter
0.363,2.000347808357973e-16,Random walk,EpiFilter
0.36400000000000005,1.7331813122821592e-16,Random walk,EpiFilter
0.365,1.5019994796024193e-16,Random walk,EpiFilter
0.366,1.3019170582201354e-16,Random walk,EpiFilter
0.367,1.1287169378500384e-16,Random walk,EpiFilter
0.368,9.787581384399556e-17,Random walk,EpiFilter
0.36900000000000005,8.488965509213532e-17,Random walk,EpiFilter
0.37,7.364166524543293e-17,Random walk,EpiFilter
0.371,6.389726675258779e-17,Random walk,EpiFilter
0.372,5.5453786034574224e-17,Random walk,EpiFilter
0.373,4.8136082794509344e-17,Random walk,EpiFilter
0.374,4.179278214626807e-17,Random walk,EpiFilter
0.375,3.6293025897945434e-17,Random walk,EpiFilter
0.376,3.1523671004001366e-17,Random walk,EpiFilter
0.377,2.738687324080412e-17,Random walk,EpiFilter
0.378,2.379800279160308e-17,Random walk,EpiFilter
0.379,2.068384585025047e-17,Random walk,EpiFilter
0.38,1.7981052736214778e-17,Random walk,EpiFilter
0.38099999999999995,1.5634798504278915e-17,Random walk,EpiFilter
0.382,1.35976267554495e-17,Random walk,EpiFilter
0.383,1.1828451419335778e-17,Random walk,EpiFilter
0.384,1.0291694774811843e-17,Random walk,EpiFilter
0.385,8.956542985151073e-18,Random walk,EpiFilter
0.38599999999999995,7.796303013717922e-18,Random walk,EpiFilter
0.387,6.787847015998805e-18,Random walk,EpiFilter
0.388,5.911132223381265e-18,Random walk,EpiFilter
0.389,5.148785987052844e-18,Random walk,EpiFilter
0.39,4.4857470738670856e-18,Random walk,EpiFilter
0.39099999999999996,3.90895553233937e-18,Random walk,EpiFilter
0.392,3.407084503111562e-18,Random walk,EpiFilter
0.39299999999999996,2.9703082584607995e-18,Random walk,EpiFilter
0.394,2.5901015396394537e-18,Random walk,EpiFilter
0.395,2.2590659368620617e-18,Random walk,EpiFilter
0.396,1.9707796393978652e-18,Random walk,EpiFilter
0.397,1.7196673856054338e-18,Random walk,EpiFilter
0.39799999999999996,1.5008878759192891e-18,Random walk,EpiFilter
0.399,1.3102362853812018e-18,Random walk,EpiFilter
0.39999999999999997,1.1440598345414736e-18,Random walk,EpiFilter
0.401,9.991846555599477e-19,Random walk,EpiFilter
0.402,8.728524301924702e-19,Random walk,EpiFilter
0.40299999999999997,7.626654833643087e-19,Random walk,EpiFilter
0.404,6.665391946943744e-19,Random walk,EpiFilter
0.40499999999999997,5.8266074458447305e-19,Random walk,EpiFilter
0.406,5.094533446626367e-19,Random walk,EpiFilter
0.407,4.455452173819688e-19,Random walk,EpiFilter
0.408,3.8974268891134515e-19,Random walk,EpiFilter
0.40900000000000003,3.410068452721772e-19,Random walk,EpiFilter
0.41,2.9843327581565665e-19,Random walk,EpiFilter
0.41100000000000003,2.61234492217873e-19,Random walk,EpiFilter
0.412,2.287246665444864e-19,Random walk,EpiFilter
0.413,2.0030637982057675e-19,Random walk,EpiFilter
0.41400000000000003,1.7545911393172298e-19,Random walk,EpiFilter
0.415,1.5372925548658941e-19,Random walk,EpiFilter
0.41600000000000004,1.3472141123149803e-19,Random walk,EpiFilter
0.417,1.180908613987222e-19,Random walk,EpiFilter
0.418,1.0353700054607666e-19,Random walk,EpiFilter
0.419,9.079763550567139e-20,Random walk,EpiFilter
0.42,7.964402742305713e-20,Random walk,EpiFilter
0.42100000000000004,6.987657989810355e-20,Random walk,EpiFilter
0.422,6.132108825675867e-20,Random walk,EpiFilter
0.42300000000000004,5.3825476254885114e-20,Random walk,EpiFilter
0.424,4.725695627994476e-20,Random walk,EpiFilter
