t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,simulation,model,fit
1,1.0507557979778397,96,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1912.046614626523,Random walk,EpiEstim,Marginalised
2,1.1590093712349343,138,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1871.6858772074897,Random walk,EpiEstim,Marginalised
3,1.2790468752118291,131,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1878.3719758621983,Random walk,EpiEstim,Marginalised
4,1.2543259231117483,125,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1884.1158722249288,Random walk,EpiEstim,Marginalised
5,1.2190127660924688,162,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1848.8856779050484,Random walk,EpiEstim,Marginalised
6,1.3198246155630526,115,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1893.7156064883402,Random walk,EpiEstim,Marginalised
7,1.3342674154927558,128,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1881.2424292752526,Random walk,EpiEstim,Marginalised
8,1.3372260561913143,171,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1840.3849305208928,Random walk,EpiEstim,Marginalised
9,1.381226485958193,210,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1803.8592703315558,Random walk,EpiEstim,Marginalised
10,1.4698066517616892,166,5.005,0.25,9.75,15.5,1.0,30.0,3010.0,150.0,5870.0,1845.1042462491773,Random walk,EpiEstim,Marginalised
11,1.259547783403464,149,1.1748710733502443,1.0,1.31,8.419910947130576,1.0,28.0,195.5849468437761,145.0,227.0,21.73668972587444,Random walk,EpiEstim,Marginalised
12,1.3479105093350954,199,1.2401406244964526,1.1400000000000001,1.33,12.248261979700032,2.0,29.0,185.9526968437172,151.0,217.0,8.666969627938885,Random walk,EpiEstim,Marginalised
13,1.3539445227165612,230,1.310347758969967,1.22,1.45,12.628285492928734,2.0,29.0,199.44422362279843,168.0,232.0,22.533035231677335,Random walk,EpiEstim,Marginalised
14,1.4379429340908696,224,1.3179214863650326,1.24,1.45,13.014767855579525,2.0,30.0,214.42769869708354,182.0,255.0,6.5673737014630085,Random walk,EpiEstim,Marginalised
15,1.3239518039039873,187,1.2554031379726143,1.18,1.33,11.179688171717956,2.0,29.0,221.83919455918038,190.0,256.0,25.439122454439723,Random walk,EpiEstim,Marginalised
16,1.293657073848795,173,1.0630658950488474,0.9300000000000002,1.25,3.3746012371355314,2.0,14.0,200.3501264186105,159.0,245.0,16.702341133637123,Random walk,EpiEstim,Marginalised
17,1.1904294412455347,202,1.0790942025092916,0.95,1.25,3.687943952994617,2.0,14.0,187.55642737816282,144.0,243.0,10.704736930747275,Random walk,EpiEstim,Marginalised
18,1.0201967271072447,240,1.2090130232848635,1.11,1.31,5.392299427235143,2.0,15.0,212.83079114192256,172.0,251.0,17.240474734788055,Random walk,EpiEstim,Marginalised
19,1.1374886588397761,212,1.1832394370171004,1.1,1.29,6.846991701702883,2.0,15.0,230.80338978081733,194.0,278.0,10.43056820037081,Random walk,EpiEstim,Marginalised
20,1.292647126358695,205,1.1071486318073542,1.01,1.21,5.222181144533987,2.0,14.0,218.8943135714038,184.0,256.0,8.121222379367012,Random walk,EpiEstim,Marginalised
21,1.247908062192948,250,1.1605062299490276,1.08,1.25,7.237250878652896,2.0,15.0,222.55233822773673,183.0,262.0,17.754928614365976,Random walk,EpiEstim,Marginalised
22,1.2699257718237322,193,1.130518747125075,1.06,1.2,6.2023342312758,2.0,14.0,239.09161105881213,205.0,278.0,35.71475227738463,Random walk,EpiEstim,Marginalised
23,1.3730023485614349,301,1.1924368171367576,1.1300000000000001,1.25,7.5006055421690245,6.0,15.0,234.71511437518856,202.0,269.0,56.65560858696671,Random walk,EpiEstim,Marginalised
24,1.2615775011803814,232,1.1624976952993238,1.1,1.22,7.116227243923337,6.0,15.0,249.79191689804063,216.0,284.0,10.64739357712251,Random walk,EpiEstim,Marginalised
25,1.2423983340517655,282,1.1895096527609934,1.1300000000000001,1.25,7.496611400123614,6.0,15.0,255.5912324929206,222.0,291.0,17.597026087102627,Random walk,EpiEstim,Marginalised
26,1.1513304143536727,254,1.1939653515066802,1.1400000000000001,1.25,7.813203566130009,6.0,15.0,272.4758821587797,238.0,309.0,11.02422144279356,Random walk,EpiEstim,Marginalised
27,0.9374426944725024,201,1.1308170583663721,1.07,1.19,7.799077799493923,6.0,14.0,274.0692920387975,239.0,311.0,62.796467895669664,Random walk,EpiEstim,Marginalised
28,0.8046647657165298,204,1.0557691321911973,0.8200000000000001,1.1600000000000001,7.3692063745501795,2.0,14.0,255.00645359209415,180.0,303.0,36.582104164388554,Random walk,EpiEstim,Marginalised
29,0.83997253619983,209,0.9152661252894683,0.8099999999999999,1.06,3.042566319752201,2.0,6.0,213.5349544582341,168.0,267.0,6.338976029021291,Random walk,EpiEstim,Marginalised
30,0.7705405420729977,190,0.8615498431001525,0.7799999999999999,0.9599999999999999,2.141203078671298,2.0,3.0,207.87181016394476,170.0,249.0,10.38242059571419,Random walk,EpiEstim,Marginalised
31,0.8763395120723155,212,0.8800638029246203,0.7999999999999999,0.9599999999999999,2.276718286555169,2.0,6.0,189.22483784199164,152.0,228.0,14.280201863090312,Random walk,EpiEstim,Marginalised
32,0.9358367919085071,230,0.9787651649853436,0.89,1.07,2.0791023386421705,2.0,3.0,208.67321822614795,170.0,250.0,13.194078489622234,Random walk,EpiEstim,Marginalised
33,0.9467526582601473,197,0.9580415304796616,0.87,1.05,2.2181910165711693,2.0,6.0,226.87179147540047,186.0,271.0,19.066347767293067,Random walk,EpiEstim,Marginalised
34,0.9383544618458453,145,0.7780111300587325,0.7,0.8599999999999999,2.0085112543731656,2.0,2.0,195.73311671289002,158.0,236.0,39.644591347583976,Random walk,EpiEstim,Marginalised
35,0.9225565780533138,174,0.7403715311844273,0.66,0.83,2.043323445381352,2.0,2.0,142.7174464786439,111.0,179.0,22.33401776862886,Random walk,EpiEstim,Marginalised
36,0.9724934648622932,258,1.0280694441215972,0.9300000000000002,1.1300000000000001,2.002487762312624,2.0,2.0,169.65686232672223,135.0,207.0,78.03989312869336,Random walk,EpiEstim,Marginalised
37,0.875822968174508,177,0.9912409243680195,0.87,1.1400000000000001,3.7999654185798675,2.0,6.0,226.64207634152962,167.0,296.0,28.941238842519738,Random walk,EpiEstim,Marginalised
38,0.8481204944062992,142,0.7888464561440144,0.7,0.89,2.4203733171069097,2.0,6.0,176.96651429605333,142.0,214.0,24.899919732699825,Random walk,EpiEstim,Marginalised
39,0.6499256089970183,135,0.6890766730474014,0.61,0.7799999999999999,2.0210198956074206,2.0,2.0,139.8729382835088,109.0,174.0,4.347638462724559,Random walk,EpiEstim,Marginalised
40,0.6580192221891965,130,0.6777459703926658,0.6,0.76,2.000777786252697,2.0,2.0,131.19436896878702,101.0,164.0,3.7576147220846177,Random walk,EpiEstim,Marginalised
41,0.7366536399427638,119,0.6624383564827119,0.5800000000000001,0.75,2.000028736019899,2.0,2.0,125.27483957831745,96.0,157.0,4.503291333974581,Random walk,EpiEstim,Marginalised
42,0.5346152732727038,93,0.5915755553122114,0.52,0.67,2.000002637649772,2.0,2.0,113.9523392589384,86.0,145.0,13.42885609842164,Random walk,EpiEstim,Marginalised
43,0.5285102479023974,63,0.46116452745583586,0.39,0.54,2.0000000052430553,2.0,2.0,88.26838653144335,64.0,115.0,18.059048628988776,Random walk,EpiEstim,Marginalised
44,0.5081454683026729,93,0.49467284884841745,0.42,0.5700000000000001,2.00000028164087,2.0,2.0,59.05448619018413,40.0,81.0,27.9653017533308,Random walk,EpiEstim,Marginalised
45,0.44697277599998986,73,0.5697936618036304,0.49,0.66,2.000000515616693,2.0,2.0,86.64244099428961,63.0,113.0,8.061156598655247,Random walk,EpiEstim,Marginalised
46,0.5144847861497415,98,0.6364881208606966,0.55,0.73,2.0000001450879004,2.0,2.0,68.0504707385904,47.0,92.0,23.586588481523698,Random walk,EpiEstim,Marginalised
47,0.687666652758221,44,0.5714216160109288,0.48,0.67,2.000022377820312,2.0,2.0,92.0807681730247,67.0,120.0,40.5714646288895,Random walk,EpiEstim,Marginalised
48,0.68915182037088,78,0.530394956939166,0.44,0.63,2.0015511575800975,2.0,2.0,41.4054112038816,25.0,60.0,31.578932669900766,Random walk,EpiEstim,Marginalised
49,0.7246611427157469,61,0.653109278413712,0.55,0.77,2.0032759263892133,2.0,2.0,73.09414255087708,51.0,98.0,7.076603813666578,Random walk,EpiEstim,Marginalised
50,0.8402630241381109,70,0.6634179319339164,0.56,0.7799999999999999,2.002742579635467,2.0,2.0,57.51331183058913,38.0,79.0,7.990080599582363,Random walk,EpiEstim,Marginalised
51,0.9764071157363778,101,0.9262646509852678,0.79,1.07,2.000006869694493,2.0,2.0,66.41351577398956,46.0,90.0,28.228372133617505,Random walk,EpiEstim,Marginalised
52,0.8095724658509756,70,0.9739565543812252,0.83,1.12,2.0000526553063054,2.0,2.0,98.26182584981599,72.0,127.0,20.56029597114139,Random walk,EpiEstim,Marginalised
53,0.7357677958523211,53,0.7246997056641252,0.6,0.8599999999999999,2.000006395425709,2.0,2.0,68.87671578548883,47.0,93.0,10.03032498337763,Random walk,EpiEstim,Marginalised
54,0.6825305451890074,76,0.7851488921097031,0.66,0.9300000000000002,2.0000297432511855,2.0,2.0,51.868153131446945,34.0,73.0,18.578470349192568,Random walk,EpiEstim,Marginalised
55,0.6459232326641831,48,0.7812900770809776,0.65,0.92,2.0000810866015706,2.0,2.0,74.4919858082707,52.0,100.0,19.730543183282663,Random walk,EpiEstim,Marginalised
56,0.6533078267460641,55,0.6733808774928285,0.55,0.8099999999999999,2.000117868673134,2.0,2.0,46.95270149946806,30.0,67.0,5.015628797009759,Random walk,EpiEstim,Marginalised
57,0.6545467876315437,55,0.749495905697029,0.62,0.9,2.000123727829807,2.0,2.0,53.449772214897784,35.0,75.0,2.5378960606595404,Random walk,EpiEstim,Marginalised
58,0.7403030048880206,67,0.8675208270201789,0.72,1.03,2.000072429092063,2.0,2.0,53.47831255651475,35.0,75.0,8.862401514865983,Random walk,EpiEstim,Marginalised
59,0.6299114130566966,38,0.7758527575816386,0.64,0.9300000000000002,2.000365932587309,2.0,2.0,65.75236045487236,45.0,89.0,21.367608219082015,Random walk,EpiEstim,Marginalised
60,0.6647846418899696,51,0.6830310287718773,0.55,0.83,2.0013736604550245,2.0,2.0,37.29985083666827,22.0,55.0,9.46394263485997,Random walk,EpiEstim,Marginalised
61,0.5996275479920967,39,0.7200062965606775,0.5800000000000001,0.8799999999999999,2.001963281427109,2.0,2.0,49.703247015033014,32.0,70.0,6.302312577666085,Random walk,EpiEstim,Marginalised
62,0.6239081994469086,26,0.5462700376672227,0.42,0.6900000000000001,2.0003340565870222,2.0,2.0,37.99264708251194,23.0,56.0,7.588102063898002,Random walk,EpiEstim,Marginalised
63,0.6598634125902005,24,0.44658003462003704,0.33,0.5800000000000001,2.000195178298534,2.0,2.0,25.21389349477501,13.0,40.0,1.6466499445501106,Random walk,EpiEstim,Marginalised
64,0.7171155439501588,38,0.5928333104433806,0.45999999999999996,0.75,2.000204484934415,2.0,2.0,23.00057861946682,11.0,37.0,11.40927628806309,Random walk,EpiEstim,Marginalised
65,0.925592364770454,59,0.9949098125110403,0.8099999999999999,1.2,2.000000580202627,2.0,2.0,36.1466194374963,21.0,54.0,18.21453041913572,Random walk,EpiEstim,Marginalised
66,0.9871077381166382,67,1.359885251350394,1.1300000000000001,1.6099999999999999,2.000000047648184,2.0,2.0,57.76677033489026,38.0,80.0,5.727622796920423,Random walk,EpiEstim,Marginalised
67,1.0243582765733084,39,1.1596956312037237,0.95,1.39,2.0000000756993424,2.0,2.0,68.36406324923978,47.0,93.0,22.786260126880787,Random walk,EpiEstim,Marginalised
68,0.8737991375347693,38,0.8390537180818487,0.66,1.0399999999999998,2.000000015275226,2.0,2.0,40.043007390019895,24.0,59.0,2.1851908181658444,Random walk,EpiEstim,Marginalised
69,0.9094440235494591,29,0.7321813730100779,0.5700000000000001,0.92,2.0000000135035787,2.0,2.0,38.550218538668986,23.0,57.0,5.599926930404523,Random walk,EpiEstim,Marginalised
70,0.9762221682010908,50,0.8761738229129032,0.6900000000000001,1.08,2.000000024934539,2.0,2.0,29.07579575989932,16.0,45.0,16.725861800657157,Random walk,EpiEstim,Marginalised
71,0.9964684766112571,43,1.051562944013049,0.8500000000000001,1.27,2.0000000307348778,2.0,2.0,49.99793039895819,32.0,71.0,3.9924405045744624,Random walk,EpiEstim,Marginalised
72,1.0990020948966095,46,1.0193183338803213,0.8200000000000001,1.24,2.0000000374285465,2.0,2.0,43.3966554379892,27.0,63.0,2.5629781381749215,Random walk,EpiEstim,Marginalised
73,0.9430109425613593,35,0.9342513178511418,0.7400000000000001,1.1500000000000001,2.0000000453478513,2.0,2.0,46.66497307743849,29.0,67.0,7.061214050819013,Random walk,EpiEstim,Marginalised
74,0.9768834600447477,38,0.848918920244171,0.67,1.05,2.000000053588498,2.0,2.0,35.4368462521319,20.0,53.0,2.3820996714621048,Random walk,EpiEstim,Marginalised
75,0.9619598302727409,45,0.9765764871511475,0.7799999999999999,1.2,2.0000000424816275,2.0,2.0,38.22097071884167,23.0,57.0,4.264860235748256,Random walk,EpiEstim,Marginalised
76,1.0091507222337015,45,1.0704231971177827,0.8599999999999999,1.3,2.000000043264874,2.0,2.0,45.4258063473768,28.0,65.0,2.2079545178501627,Random walk,EpiEstim,Marginalised
77,0.935757419047802,45,1.0747773660085456,0.87,1.31,2.0000000499494393,2.0,2.0,45.771852970131654,29.0,66.0,2.2235095291982105,Random walk,EpiEstim,Marginalised
78,0.9131525371299615,29,0.8838858302741166,0.7,1.09,2.0000000345015168,2.0,2.0,45.993905475926425,29.0,66.0,11.756168620077856,Random walk,EpiEstim,Marginalised
79,1.0452903105759297,53,0.9823235499423252,0.7799999999999999,1.2,2.0000001947280164,2.0,2.0,29.46971619988348,16.0,46.0,19.264464468318426,Random walk,EpiEstim,Marginalised
80,1.0121133343745254,38,1.0947777892767983,0.8799999999999999,1.33,2.0000007655245526,2.0,2.0,53.86545138457521,35.0,76.0,10.409475297606427,Random walk,EpiEstim,Marginalised
81,1.1993543110169858,38,0.9154772075997739,0.72,1.1300000000000001,2.0000005567329278,2.0,2.0,38.79527106210537,23.0,57.0,2.045917863687241,Random walk,EpiEstim,Marginalised
82,1.385495210206492,85,1.479165524011622,1.23,1.7499999999999998,2.0000000153197828,2.0,2.0,38.577327132234316,23.0,57.0,41.50034020361005,Random walk,EpiEstim,Marginalised
83,1.097152338695525,40,1.470641109373501,1.23,1.74,2.000005765148729,2.0,2.0,89.90605676263523,65.0,118.0,42.268868924826144,Random walk,EpiEstim,Marginalised
84,1.0743656787912998,63,1.1635548196319583,0.95,1.4,2.00005193058245,2.0,2.0,42.30884531397125,26.0,62.0,15.649461576973843,Random walk,EpiEstim,Marginalised
85,1.0281610345643681,53,1.2600455021543042,1.0399999999999998,1.5,2.000116161889112,2.0,2.0,66.33950084852047,45.0,91.0,7.994152336494633,Random walk,EpiEstim,Marginalised
86,1.1684652055305087,54,1.121331411192022,0.92,1.34,2.000099579320052,2.0,2.0,55.58712386569405,36.0,78.0,2.514053989241231,Random walk,EpiEstim,Marginalised
87,1.1199187315834889,54,1.0990945477535652,0.9,1.31,2.0001127842232056,2.0,2.0,56.19231248617588,37.0,78.0,2.5860065483285544,Random walk,EpiEstim,Marginalised
88,1.236248083843362,54,1.0747912823169499,0.8799999999999999,1.29,2.0001283428683316,2.0,2.0,55.85165322657305,37.0,78.0,2.536259211710057,Random walk,EpiEstim,Marginalised
89,1.2047668647989604,57,1.0858922890789098,0.89,1.3,2.0001484706997488,2.0,2.0,55.58615258379166,36.0,78.0,2.5969789152204896,Random walk,EpiEstim,Marginalised
90,1.3289257655531725,87,1.3860889573204205,1.17,1.62,2.0000404832149634,2.0,2.0,58.58273085020501,39.0,81.0,22.385168597140368,Random walk,EpiEstim,Marginalised
91,1.1602522812667293,58,1.3563613763298075,1.1500000000000001,1.58,2.0003782976821745,2.0,2.0,91.50463373855442,66.0,120.0,25.83195951381916,Random walk,EpiEstim,Marginalised
92,1.1672274920114367,89,1.3229531083040103,1.12,1.5399999999999998,2.0035980519525345,2.0,2.0,60.94351245202982,41.0,84.0,21.874571153368898,Random walk,EpiEstim,Marginalised
93,1.1038252777316135,63,1.3081088220889086,1.11,1.52,2.025620052062999,2.0,3.0,93.89412637760603,68.0,123.0,23.053318055461396,Random walk,EpiEstim,Marginalised
94,1.0694702770805133,65,1.0592939021116847,0.8799999999999999,1.25,2.0096878668046587,2.0,2.0,66.35117916703057,45.0,91.0,2.742768037594561,Random walk,EpiEstim,Marginalised
95,1.2342232350475766,67,1.0577507314021446,0.89,1.24,2.011132353972494,2.0,2.0,67.38969450217678,46.0,92.0,2.7127302668744147,Random walk,EpiEstim,Marginalised
96,1.137843168267393,60,0.9978556964088009,0.83,1.18,2.012082414383187,2.0,2.0,68.90133477335868,47.0,93.0,5.084525503090557,Random walk,EpiEstim,Marginalised
97,1.038436717091002,53,0.8793191632515567,0.73,1.05,2.008581605186538,2.0,2.0,61.188292610437,41.0,84.0,4.673308773981937,Random walk,EpiEstim,Marginalised
98,1.141714623163153,57,0.8569565234302309,0.71,1.02,2.0106298669973586,2.0,2.0,53.43821757750969,35.0,75.0,3.018790363315154,Random walk,EpiEstim,Marginalised
99,1.0746116167990896,83,1.0999801999914058,0.9300000000000002,1.29,2.0023860470243995,2.0,2.0,57.01518023523654,38.0,79.0,20.112536536258617,Random walk,EpiEstim,Marginalised
100,1.0857000788943547,82,1.300111336083173,1.11,1.51,2.001484998556137,2.0,2.0,84.23486610103755,60.0,111.0,3.121101599573243,Random walk,EpiEstim,Marginalised
1,1.0507557979778397,96,5.0,0.12658903992144938,18.444397270569677,7.0,NaN,NaN,480.0000000000001,12.0,1772.0,161.89508026290778,Random walk,EpiEstim,Conditional (k = 7)
2,1.1590093712349343,138,2.4428274428274426,2.140461452715725,2.764878728426939,7.0,NaN,NaN,480.0000000000001,12.0,1772.0,138.09652272090014,Random walk,EpiEstim,Conditional (k = 7)
3,1.2790468752118291,131,1.7655806478055638,1.5893102448113254,1.9509873681144052,7.0,NaN,NaN,271.39139321451415,226.0,320.0,126.75640411655814,Random walk,EpiEstim,Conditional (k = 7)
4,1.2543259231117483,125,1.5080721267471398,1.377612740747853,1.6443488880348707,7.0,NaN,NaN,208.83994478593402,174.0,245.0,73.62741067869938,Random walk,EpiEstim,Conditional (k = 7)
5,1.2190127660924688,162,1.4607471458041243,1.3508424129325391,1.5748889339077672,7.0,NaN,NaN,183.1557576166113,153.0,215.0,13.4256243282378,Random walk,EpiEstim,Conditional (k = 7)
6,1.3198246155630526,115,1.3379026696844096,1.244941346616323,1.4341636796234611,7.0,NaN,NaN,185.51675715857192,156.0,216.0,61.8127624507223,Random walk,EpiEstim,Conditional (k = 7)
7,1.3342674154927558,128,1.2747363322688212,1.192624974903569,1.3595424961996705,7.0,NaN,NaN,172.3990156173189,145.0,202.0,36.210043472364134,Random walk,EpiEstim,Conditional (k = 7)
8,1.3372260561913143,171,1.1666950216217482,1.0944565479444681,1.2412094103671856,7.0,NaN,NaN,147.24915534763085,122.0,174.0,16.747751093878612,Random walk,EpiEstim,Conditional (k = 7)
9,1.381226485958193,210,1.2005210858726,1.1287595912181407,1.274462827247985,7.0,NaN,NaN,149.93562243254192,125.0,177.0,52.56380652490128,Random walk,EpiEstim,Conditional (k = 7)
10,1.4698066517616892,166,1.2010041765706712,1.130371098319313,1.2737475678867383,7.0,NaN,NaN,168.37937965233687,141.0,197.0,3.4276406937375965,Random walk,EpiEstim,Conditional (k = 7)
11,1.259547783403464,149,1.190241725292195,1.1209966054068017,1.261532702479274,7.0,NaN,NaN,179.2325571309358,151.0,208.0,22.16368557939861,Random walk,EpiEstim,Conditional (k = 7)
12,1.3479105093350954,199,1.1925502097080576,1.124290287758473,1.2627933732973646,7.0,NaN,NaN,176.0825494225793,148.0,205.0,15.540679974016061,Random walk,EpiEstim,Conditional (k = 7)
13,1.3539445227165612,230,1.274646050855702,1.2050649921440688,1.346152493162715,7.0,NaN,NaN,192.5440647032031,164.0,223.0,29.013763923181322,Random walk,EpiEstim,Conditional (k = 7)
14,1.4379429340908696,224,1.3257963282041894,1.256008478566367,1.39744442227764,7.0,NaN,NaN,215.08789783726613,184.0,247.0,5.7563665946495854,Random walk,EpiEstim,Conditional (k = 7)
15,1.3239518039039873,187,1.2876254788103758,1.2202396724537532,1.3567968108610236,7.0,NaN,NaN,228.1207248743742,196.0,261.0,31.862987337541867,Random walk,EpiEstim,Conditional (k = 7)
16,1.293657073848795,173,1.2006590281164509,1.1369675851129741,1.2660617520663737,7.0,NaN,NaN,222.33375909223793,191.0,255.0,40.15723613570394,Random walk,EpiEstim,Conditional (k = 7)
17,1.1904294412455347,202,1.1878720867769266,1.1256842512321268,1.251708328565514,7.0,NaN,NaN,219.0230829249767,188.0,251.0,10.227015389782764,Random walk,EpiEstim,Conditional (k = 7)
18,1.0201967271072447,240,1.2260466271942103,1.1638720453677418,1.2898162588963074,7.0,NaN,NaN,224.39677070026858,193.0,257.0,9.460463697769761,Random walk,EpiEstim,Conditional (k = 7)
19,1.1374886588397761,212,1.1975741762479502,1.137109318731695,1.2595832548285875,7.0,NaN,NaN,230.06228498393781,198.0,263.0,10.931968762637403,Random walk,EpiEstim,Conditional (k = 7)
20,1.292647126358695,205,1.1411983062533506,1.0830896573893922,1.2008039571927847,7.0,NaN,NaN,224.90470122649762,194.0,257.0,12.354131695381003,Random walk,EpiEstim,Conditional (k = 7)
21,1.247908062192948,250,1.130809591052538,1.0737348132524076,1.18934150794125,7.0,NaN,NaN,219.11675863537494,188.0,251.0,22.207455778877467,Random walk,EpiEstim,Conditional (k = 7)
22,1.2699257718237322,193,1.1091038146243593,1.0532370117289416,1.1663939776212684,7.0,NaN,NaN,230.71601826271515,199.0,264.0,28.507372093243955,Random walk,EpiEstim,Conditional (k = 7)
23,1.3730023485614349,301,1.1811217747573286,1.1240206540487159,1.239617724399532,7.0,NaN,NaN,232.69602151483878,201.0,266.0,58.96407009555145,Random walk,EpiEstim,Conditional (k = 7)
24,1.2615775011803814,232,1.1769537780657962,1.1205725056996325,1.2346994398679956,7.0,NaN,NaN,253.2480750911014,220.0,288.0,13.216121508029243,Random walk,EpiEstim,Conditional (k = 7)
25,1.2423983340517655,282,1.1787773350847144,1.123012156011341,1.2358747749125827,7.0,NaN,NaN,253.1113991747258,220.0,288.0,19.888349724840786,Random walk,EpiEstim,Conditional (k = 7)
26,1.1513304143536727,254,1.178537490572069,1.1234612216941284,1.2349131873007166,7.0,NaN,NaN,268.1938582543185,234.0,304.0,8.343626508642583,Random walk,EpiEstim,Conditional (k = 7)
27,0.9374426944725024,201,1.1461077012393608,1.0924852473759503,1.2009967755614892,7.0,NaN,NaN,278.03364404386065,243.0,314.0,66.80102618869202,Random walk,EpiEstim,Conditional (k = 7)
28,0.8046647657165298,204,1.0886792037221533,1.0370544848102872,1.1415402550700537,7.0,NaN,NaN,264.6495033013152,231.0,300.0,50.6802624394753,Random walk,EpiEstim,Conditional (k = 7)
29,0.83997253619983,209,1.0773549499553328,1.0265075741268939,1.1294141741589825,7.0,NaN,NaN,259.4191006630386,226.0,294.0,40.580674429329434,Random walk,EpiEstim,Conditional (k = 7)
30,0.7705405420729977,190,0.990087142332363,0.9417580418059764,1.0396085137736368,7.0,NaN,NaN,235.81704126757995,204.0,269.0,36.465677586825954,Random walk,EpiEstim,Conditional (k = 7)
31,0.8763395120723155,212,0.9683526500769276,0.920784882201277,1.0171015326819217,7.0,NaN,NaN,221.57680622482422,191.0,254.0,5.876897451277922,Random walk,EpiEstim,Conditional (k = 7)
32,0.9358367919085071,230,0.9329203243843578,0.8863160552625992,0.9807019098179878,7.0,NaN,NaN,205.21244970533894,176.0,236.0,16.865354417871014,Random walk,EpiEstim,Conditional (k = 7)
33,0.9467526582601473,197,0.8997868168328482,0.8539705937406356,0.9467833630335896,7.0,NaN,NaN,199.77463211094687,171.0,230.0,3.7255047912726997,Random walk,EpiEstim,Conditional (k = 7)
34,0.9383544618458453,145,0.8719153846371666,0.8266433464719425,0.918377328321561,7.0,NaN,NaN,198.5191164135419,169.0,229.0,44.96241564362167,Random walk,EpiEstim,Conditional (k = 7)
35,0.9225565780533138,174,0.8644294176797904,0.819059626242014,0.9110049580198547,7.0,NaN,NaN,186.36149412998566,158.0,216.0,7.249310576977361,Random walk,EpiEstim,Conditional (k = 7)
36,0.9724934648622932,258,0.9109784817585803,0.8639944213705218,0.9591889697861831,7.0,NaN,NaN,178.13255629896176,151.0,207.0,71.77807731850538,Random walk,EpiEstim,Conditional (k = 7)
37,0.875822968174508,177,0.9178174751356647,0.8702633945841747,0.966618713035109,7.0,NaN,NaN,190.71172551677918,162.0,220.0,8.08399842300966,Random walk,EpiEstim,Conditional (k = 7)
38,0.8481204944062992,142,0.8853312472826902,0.838279628096186,0.9336494805853187,7.0,NaN,NaN,186.79162816011353,159.0,216.0,36.5022473958431,Random walk,EpiEstim,Conditional (k = 7)
39,0.6499256089970183,135,0.8352554735475294,0.789205206288976,0.882593077473576,7.0,NaN,NaN,171.67683149879002,145.0,200.0,28.75581784657065,Random walk,EpiEstim,Conditional (k = 7)
40,0.6580192221891965,130,0.805534641401304,0.7598788848117234,0.8525035086290599,7.0,NaN,NaN,159.12812230400428,133.0,186.0,21.602275622485216,Random walk,EpiEstim,Conditional (k = 7)
41,0.7366536399427638,119,0.8069481951074597,0.7606995460442855,0.8545423634776916,7.0,NaN,NaN,153.37114102402768,128.0,180.0,26.905304673911708,Random walk,EpiEstim,Conditional (k = 7)
42,0.5346152732727038,93,0.7703525174014961,0.7245630959364079,0.8175250514907497,7.0,NaN,NaN,141.28275073380297,117.0,167.0,41.104902330547645,Random walk,EpiEstim,Conditional (k = 7)
43,0.5285102479023974,63,0.6480471781905858,0.6054535309864231,0.6920681473782481,7.0,NaN,NaN,113.06202586365715,91.0,136.0,43.65567191045767,Random walk,EpiEstim,Conditional (k = 7)
44,0.5081454683026729,93,0.6092904790000083,0.5671701008697342,0.6528980678889471,7.0,NaN,NaN,92.77609358645863,73.0,113.0,2.401643350490088,Random walk,EpiEstim,Conditional (k = 7)
45,0.44697277599998986,73,0.5842457443205293,0.5419677681557576,0.6280889645317113,7.0,NaN,NaN,83.33075993396035,65.0,103.0,6.179932721396959,Random walk,EpiEstim,Conditional (k = 7)
46,0.5144847861497415,98,0.5877283058419096,0.5440620952635254,0.6330560352968138,7.0,NaN,NaN,73.27831490007155,56.0,92.0,19.627863787947888,Random walk,EpiEstim,Conditional (k = 7)
47,0.687666652758221,44,0.5468853902695126,0.5034243706469151,0.5921201095311026,7.0,NaN,NaN,68.74665352295335,52.0,87.0,19.79048943236609,Random walk,EpiEstim,Conditional (k = 7)
48,0.68915182037088,78,0.5460017696141296,0.5010371836980696,0.5928708809823889,7.0,NaN,NaN,58.49099920562372,43.0,75.0,15.003760741245895,Random walk,EpiEstim,Conditional (k = 7)
49,0.7246611427157469,61,0.5541429655077184,0.5071319401610095,0.6032079409061759,7.0,NaN,NaN,56.59358588175277,42.0,73.0,2.8873460095674828,Random walk,EpiEstim,Conditional (k = 7)
50,0.8402630241381109,70,0.6072534411498997,0.5560783315234092,0.6606489445743319,7.0,NaN,NaN,56.64207868698821,42.0,73.0,9.236396622583985,Random walk,EpiEstim,Conditional (k = 7)
