eta,p,movingaverage,model
0.519,1.687304895644334e-10,Raw,EpiFilter
0.5199999999999999,1.502956787592406e-10,Raw,EpiFilter
0.521,1.3386963510979008e-10,Raw,EpiFilter
0.522,1.1923423489529006e-10,Raw,EpiFilter
0.523,1.0619493441908615e-10,Raw,EpiFilter
0.524,9.4578235020486e-11,Raw,EpiFilter
0.5249999999999999,8.422941875593046e-11,Raw,EpiFilter
0.526,7.501052609105966e-11,Raw,EpiFilter
0.527,6.679854994676304e-11,Raw,EpiFilter
0.528,5.948382313560986e-11,Raw,EpiFilter
0.5289999999999999,5.2968578640455296e-11,Raw,EpiFilter
0.5299999999999999,4.7165664347569533e-11,Raw,EpiFilter
0.531,4.199739578634897e-11,Raw,EpiFilter
0.532,3.739453216308552e-11,Raw,EpiFilter
0.533,3.329536253065124e-11,Raw,EpiFilter
0.5339999999999999,2.9644890329121846e-11,Raw,EpiFilter
0.535,2.6394105777311373e-11,Raw,EpiFilter
0.536,2.3499336712821194e-11,Raw,EpiFilter
0.537,2.092166947478889e-11,Raw,EpiFilter
0.538,1.862643231880396e-11,Raw,EpiFilter
0.5389999999999999,1.6582734651499345e-11,Raw,EpiFilter
0.54,1.476305608875044e-11,Raw,EpiFilter
0.541,1.3142879979651786e-11,Raw,EpiFilter
0.542,1.1700366611861162e-11,Raw,EpiFilter
0.543,1.0416061824163519e-11,Raw,EpiFilter
0.5439999999999999,9.272637210174848e-12,Raw,EpiFilter
0.545,8.25465850527159e-12,Raw,EpiFilter
0.546,7.348379114416185e-12,Raw,EpiFilter
0.547,6.541556064899896e-12,Raw,EpiFilter
0.5479999999999999,5.823285959691336e-12,Raw,EpiFilter
0.5489999999999999,5.183858767583213e-12,Raw,EpiFilter
0.55,4.61462751928711e-12,Raw,EpiFilter
0.551,4.1078921862942245e-12,Raw,EpiFilter
0.552,3.6567962051731526e-12,Raw,EpiFilter
0.5529999999999999,3.2552342756799304e-12,Raw,EpiFilter
0.5539999999999999,2.8977702090847863e-12,Raw,EpiFilter
0.555,2.5795637353011428e-12,Raw,EpiFilter
0.556,2.2963052953825014e-12,Raw,EpiFilter
0.557,2.0441579511621347e-12,Raw,EpiFilter
0.5579999999999999,1.819705637887055e-12,Raw,EpiFilter
0.5589999999999999,1.6199070694604692e-12,Raw,EpiFilter
0.56,1.4420546807979407e-12,Raw,EpiFilter
0.561,1.2837380584845834e-12,Raw,EpiFilter
0.562,1.1428113705477034e-12,Raw,EpiFilter
0.563,1.0173643592317409e-12,Raw,EpiFilter
0.564,9.056965080432272e-13,Raw,EpiFilter
0.5650000000000001,8.062940366329806e-13,Raw,EpiFilter
0.5660000000000001,7.178094147130137e-13,Raw,EpiFilter
0.567,6.390431198492064e-13,Raw,EpiFilter
0.568,5.689273939208261e-13,Raw,EpiFilter
0.569,5.065117797391787e-13,Raw,EpiFilter
0.5700000000000001,4.5095024315742077e-13,Raw,EpiFilter
0.5710000000000001,4.0148970720519834e-13,Raw,EpiFilter
0.572,3.574598437332658e-13,Raw,EpiFilter
0.573,3.182639848916799e-13,Raw,EpiFilter
0.574,2.8337103181805924e-13,Raw,EpiFilter
0.5750000000000001,2.523082513002998e-13,Raw,EpiFilter
0.5760000000000001,2.2465486311151688e-13,Raw,EpiFilter
0.577,2.0003633136064192e-13,Raw,EpiFilter
0.578,1.7811928267450484e-13,Raw,EpiFilter
0.579,1.5860698247182434e-13,Raw,EpiFilter
0.5800000000000001,1.412353081139427e-13,Raw,EpiFilter
0.581,1.2576916441948185e-13,Raw,EpiFilter
0.582,1.1199929299738636e-13,Raw,EpiFilter
0.583,9.973943217436947e-14,Raw,EpiFilter
0.584,8.882378902733758e-14,Raw,EpiFilter
0.5850000000000001,7.910478925082596e-14,Raw,EpiFilter
0.586,7.045107434674288e-14,Raw,EpiFilter
0.587,6.274571897121826e-14,Raw,EpiFilter
0.588,5.588464425179169e-14,Raw,EpiFilter
0.589,4.9775205543308507e-14,Raw,EpiFilter
0.5900000000000001,4.433493545400689e-14,Raw,EpiFilter
0.591,3.949042507624435e-14,Raw,EpiFilter
0.592,3.517632823210458e-14,Raw,EpiFilter
0.593,3.13344752100906e-14,Raw,EpiFilter
0.594,2.7913083956686312e-14,Raw,EpiFilter
0.5950000000000001,2.486605800687515e-14,Raw,EpiFilter
0.596,2.2152361616705657e-14,Raw,EpiFilter
0.597,1.973546360797296e-14,Raw,EpiFilter
0.598,1.7582842369085733e-14,Raw,EpiFilter
0.5990000000000001,1.5665545285767872e-14,Raw,EpiFilter
0.6,1.3957796615759728e-14,Raw,EpiFilter
0.601,1.2436648479083322e-14,Raw,EpiFilter
0.602,1.1081670221665606e-14,Raw,EpiFilter
0.603,9.87467193154493e-15,Raw,EpiFilter
0.6040000000000001,8.799458351304166e-15,Raw,EpiFilter
0.605,7.841609843031285e-15,Raw,EpiFilter
0.606,6.988287430562815e-15,Raw,EpiFilter
0.607,6.228059270446185e-15,Raw,EpiFilter
0.608,5.5507461949514216e-15,Raw,EpiFilter
0.6090000000000001,4.947284229180173e-15,Raw,EpiFilter
0.61,4.409602215715817e-15,Raw,EpiFilter
0.611,3.9305128851546936e-15,Raw,EpiFilter
0.612,3.5036158938754996e-15,Raw,EpiFilter
0.613,3.1232115130902666e-15,Raw,EpiFilter
0.6140000000000001,2.784223797979893e-15,Raw,EpiFilter
0.615,2.4821321945506577e-15,Raw,EpiFilter
0.616,2.212910656552598e-15,Raw,EpiFilter
0.617,1.9729734468819854e-15,Raw,EpiFilter
0.618,1.7591268886758944e-15,Raw,EpiFilter
0.619,1.5685264121482354e-15,Raw,EpiFilter
0.62,1.3986383151884233e-15,Raw,EpiFilter
0.621,1.247205719714267e-15,Raw,EpiFilter
0.622,1.1122182627957921e-15,Raw,EpiFilter
0.623,9.91885112207669e-16,Raw,EpiFilter
0.624,8.846109412732112e-16,Raw,EpiFilter
0.625,7.889745379366078e-16,Raw,EpiFilter
0.626,7.037097588135035e-16,Raw,EpiFilter
0.627,6.276885707167792e-16,Raw,EpiFilter
0.628,5.59905950507678e-16,Raw,EpiFilter
0.629,4.994664392754752e-16,Raw,EpiFilter
0.63,4.45572169301262e-16,Raw,EpiFilter
0.631,3.975122021904115e-16,Raw,EpiFilter
0.632,3.546530343309651e-16,Raw,EpiFilter
0.633,3.1643014163525346e-16,Raw,EpiFilter
0.634,2.8234044958492287e-16,Raw,EpiFilter
0.635,2.519356271272972e-16,Raw,EpiFilter
0.636,2.248161141023347e-16,Raw,EpiFilter
0.637,2.0062580181035108e-16,Raw,EpiFilter
0.6379999999999999,1.7904729514149437e-16,Raw,EpiFilter
0.639,1.5979769255794888e-16,Raw,EpiFilter
0.64,1.42624827206928e-16,Raw,EpiFilter
0.641,1.273039186633255e-16,Raw,EpiFilter
0.642,1.1363459034959904e-16,Raw,EpiFilter
0.6429999999999999,1.0143821260385502e-16,Raw,EpiFilter
0.644,9.055553576055647e-17,Raw,EpiFilter
0.645,8.084458151569014e-17,Raw,EpiFilter
0.646,7.217876432550656e-17,Raw,EpiFilter
0.647,6.444521768462066e-17,Raw,EpiFilter
0.6479999999999999,5.7543302885473e-17,Raw,EpiFilter
0.649,5.1383280315638055e-17,Raw,EpiFilter
0.65,4.588512553311212e-17,Raw,EpiFilter
0.651,4.097747430443561e-17,Raw,EpiFilter
0.6519999999999999,3.659668252318569e-17,Raw,EpiFilter
0.6529999999999999,3.268598846565369e-17,Raw,EpiFilter
0.654,2.919476621523702e-17,Raw,EpiFilter
0.655,2.607786030741517e-17,Raw,EpiFilter
0.656,2.3294992735870732e-17,Raw,EpiFilter
0.6569999999999999,2.0810234428809694e-17,Raw,EpiFilter
0.658,1.859153416721411e-17,Raw,EpiFilter
0.659,1.661029868492937e-17,Raw,EpiFilter
0.66,1.4841018374242905e-17,Raw,EpiFilter
0.661,1.3260933629770457e-17,Raw,EpiFilter
0.6619999999999999,1.1849737406092026e-17,Raw,EpiFilter
0.663,1.0589310047117426e-17,Raw,EpiFilter
0.664,9.463482875759835e-18,Raw,EpiFilter
0.665,8.457827415525621e-18,Raw,EpiFilter
0.666,7.559467456678016e-18,Raw,EpiFilter
0.6669999999999999,6.756911483628291e-18,Raw,EpiFilter
0.668,6.039903251133511e-18,Raw,EpiFilter
0.669,5.399288537487496e-18,Raw,EpiFilter
0.67,4.826896318236783e-18,Raw,EpiFilter
0.6709999999999999,4.315432794757349e-18,Raw,EpiFilter
0.6719999999999999,3.8583868828539734e-18,Raw,EpiFilter
0.673,3.4499459181105287e-18,Raw,EpiFilter
0.674,3.084920470056538e-18,Raw,EpiFilter
0.675,2.758677277781334e-18,Raw,EpiFilter
0.6759999999999999,2.4670794268438305e-18,Raw,EpiFilter
0.6769999999999999,2.2064329831391275e-18,Raw,EpiFilter
0.678,1.9734393844698696e-18,Raw,EpiFilter
0.679,1.7651529666298578e-18,Raw,EpiFilter
0.68,1.5789430683731523e-18,Raw,EpiFilter
0.6809999999999999,1.4124602200498759e-18,Raw,EpiFilter
0.6819999999999999,1.2636059743278917e-18,Raw,EpiFilter
0.683,1.1305059853871805e-18,Raw,EpiFilter
0.684,1.011485985607627e-18,Raw,EpiFilter
0.685,9.05050346831594e-19,Raw,EpiFilter
0.6859999999999999,8.098629471793155e-19,Raw,EpiFilter
0.6869999999999999,7.247300946196056e-19,Raw,EpiFilter
0.6880000000000001,6.485852854301622e-19,Raw,EpiFilter
0.6890000000000001,5.804755996939158e-19,Raw,EpiFilter
0.69,5.195495573875631e-19,Raw,EpiFilter
0.691,4.650462776951475e-19,Raw,EpiFilter
0.692,4.1628580118958264e-19,Raw,EpiFilter
0.6930000000000001,3.7266044970039156e-19,Raw,EpiFilter
0.6940000000000001,3.336271121985928e-19,Raw,EpiFilter
0.695,2.987003570960227e-19,Raw,EpiFilter
0.696,2.674462820989531e-19,Raw,EpiFilter
0.697,2.3947702234923137e-19,Raw,EpiFilter
0.6980000000000001,2.1444584613415112e-19,Raw,EpiFilter
0.6990000000000001,1.9204277506642056e-19,Raw,EpiFilter
0.7,1.7199067244074494e-19,Raw,EpiFilter
0.701,1.5404174953285979e-19,Raw,EpiFilter
0.702,1.3797444501951121e-19,Raw,EpiFilter
0.7030000000000001,1.235906375190017e-19,Raw,EpiFilter
0.7040000000000001,1.1071315555809163e-19,Raw,EpiFilter
0.705,9.9183553107851e-20,Raw,EpiFilter
0.706,8.886012225690566e-20,Raw,EpiFilter
0.707,7.961611764461245e-20,Raw,EpiFilter
0.7080000000000001,7.13381700030425e-20,Raw,EpiFilter
0.709,6.392486858880991e-20,Raw,EpiFilter
0.71,5.728549445467457e-20,Raw,EpiFilter
0.711,5.133888844801495e-20,Raw,EpiFilter
0.712,4.6012439550432606e-20,Raw,EpiFilter
0.7130000000000001,4.1241180714947646e-20,Raw,EpiFilter
0.714,3.6966980732734686e-20,Raw,EpiFilter
0.715,3.313782189014608e-20,Raw,EpiFilter
0.716,2.97071542718273e-20,Raw,EpiFilter
0.717,2.6633318545027573e-20,Raw,EpiFilter
0.7180000000000001,2.3879029932642538e-20,Raw,EpiFilter
0.719,2.1410916862617287e-20,Raw,EpiFilter
0.72,1.919910847662688e-20,Raw,EpiFilter
0.721,1.72168658029363e-20,Raw,EpiFilter
0.7220000000000001,1.544025195221774e-20,Raw,EpiFilter
0.7230000000000001,1.384783719075446e-20,Raw,EpiFilter
0.724,1.2420435187596854e-20,Raw,EpiFilter
0.725,1.1140867126928083e-20,Raw,EpiFilter
0.726,9.99375072948353e-21,Raw,EpiFilter
0.7270000000000001,8.965311541822928e-21,Raw,EpiFilter
0.728,8.04321413343987e-21,Raw,EpiFilter
0.729,7.216411092661525e-21,Raw,EpiFilter
0.73,6.475007936808259e-21,Raw,EpiFilter
0.731,5.810142252396526e-21,Raw,EpiFilter
0.7320000000000001,5.2138755600140315e-21,Raw,EpiFilter
0.733,4.6790965585759205e-21,Raw,EpiFilter
0.734,4.199434546298811e-21,Raw,EpiFilter
0.735,3.769181943531487e-21,Raw,EpiFilter
0.736,3.3832249564930443e-21,Raw,EpiFilter
0.7370000000000001,3.036981522757896e-21,Raw,EpiFilter
0.738,2.72634577060807e-21,Raw,EpiFilter
0.739,2.4476383054304543e-21,Raw,EpiFilter
0.74,2.197561709228754e-21,Raw,EpiFilter
0.741,1.9731607042159602e-21,Raw,EpiFilter
0.742,1.771786489514568e-21,Raw,EpiFilter
0.743,1.5910648118934385e-21,Raw,EpiFilter
0.744,1.428867377893781e-21,Raw,EpiFilter
0.745,1.2832862561229737e-21,Raw,EpiFilter
0.746,1.1526109555820062e-21,Raw,EpiFilter
0.747,1.0353078990547778e-21,Raw,EpiFilter
0.748,9.300020401726219e-22,Raw,EpiFilter
0.749,8.354603993192728e-22,Raw,EpiFilter
0.75,7.505773171697941e-22,Raw,EpiFilter
0.751,6.743612458974942e-22,Raw,EpiFilter
0.752,6.059229169765467e-22,Raw,EpiFilter
0.753,5.444647414852972e-22,Raw,EpiFilter
0.754,4.892713139507753e-22,Raw,EpiFilter
0.755,4.39700904320973e-22,Raw,EpiFilter
0.756,3.9517783479483966e-22,Raw,EpiFilter
0.757,3.551856490555121e-22,Raw,EpiFilter
0.758,3.1926099117699997e-22,Raw,EpiFilter
0.759,2.8698812013242067e-22,Raw,EpiFilter
0.76,2.579939936109487e-22,Raw,EpiFilter
0.7609999999999999,2.3194386178492085e-22,Raw,EpiFilter
0.762,2.085373178931433e-22,Raw,EpiFilter
0.763,1.8750475806143092e-22,Raw,EpiFilter
0.764,1.6860420776163362e-22,Raw,EpiFilter
0.765,1.5161847676751445e-22,Raw,EpiFilter
0.7659999999999999,1.363526084427257e-22,Raw,EpiFilter
0.767,1.2263159277525073e-22,Raw,EpiFilter
0.768,1.10298315760042e-22,Raw,EpiFilter
0.769,9.921172058973667e-23,Raw,EpiFilter
0.77,8.924515867683739e-23,Raw,EpiFilter
0.7709999999999999,8.028491081728989e-23,Raw,EpiFilter
0.772,7.222886086037583e-23,Raw,EpiFilter
0.773,6.498530608231772e-23,Raw,EpiFilter
0.774,5.847189011056455e-23,Raw,EpiFilter
0.775,5.261464571282798e-23,Raw,EpiFilter
0.7759999999999999,4.734713608783025e-23,Raw,EpiFilter
0.777,4.260968447314758e-23,Raw,EpiFilter
0.778,3.8348682945036484e-23,Raw,EpiFilter
0.779,3.451597223070305e-23,Raw,EpiFilter
0.7799999999999999,3.1068285203437087e-23,Raw,EpiFilter
0.7809999999999999,2.7966747490439715e-23,Raw,EpiFilter
0.782,2.517642930461759e-23,Raw,EpiFilter
0.783,2.2665943220612854e-23,Raw,EpiFilter
0.784,2.0407083163715472e-23,Raw,EpiFilter
0.7849999999999999,1.8374500367964974e-23,Raw,EpiFilter
0.786,1.6545412500185808e-23,Raw,EpiFilter
0.787,1.489934253887845e-23,Raw,EpiFilter
0.788,1.3417884350098642e-23,Raw,EpiFilter
0.789,1.2084492217365825e-23,Raw,EpiFilter
0.7899999999999999,1.0884291866521689e-23,Raw,EpiFilter
0.791,9.803910779645898e-24,Raw,EpiFilter
0.792,8.831325819809268e-24,Raw,EpiFilter
0.793,7.955726392035023e-24,Raw,EpiFilter
0.794,7.16739154895018e-24,Raw,EpiFilter
0.7949999999999999,6.4575796131163194e-24,Raw,EpiFilter
0.796,5.818429035111261e-24,Raw,EpiFilter
0.797,5.2428693381652584e-24,Raw,EpiFilter
0.798,4.72454111808876e-24,Raw,EpiFilter
0.7989999999999999,4.25772417338952e-24,Raw,EpiFilter
0.7999999999999999,3.837272935254134e-24,Raw,EpiFilter
0.801,3.4585584523519094e-24,Raw,EpiFilter
0.802,3.117416261863853e-24,Raw,EpiFilter
0.803,2.8100995465318723e-24,Raw,EpiFilter
0.8039999999999999,2.5332370391830595e-24,Raw,EpiFilter
0.8049999999999999,2.28379519115885e-24,Raw,EpiFilter
0.806,2.0590441707122796e-24,Raw,EpiFilter
0.807,1.8565273016776914e-24,Raw,EpiFilter
0.808,1.674033592660684e-24,Raw,EpiFilter
0.8089999999999999,1.5095730426850825e-24,Raw,EpiFilter
0.8099999999999999,1.361354441293951e-24,Raw,EpiFilter
0.811,1.227765409892095e-24,Raw,EpiFilter
0.812,1.1073544569679437e-24,Raw,EpiFilter
0.813,9.988148429578382e-25,Raw,EpiFilter
0.814,9.009700713961349e-25,Raw,EpiFilter
0.815,8.127608415956967e-25,Raw,EpiFilter
0.8160000000000001,7.332333149177977e-25,Raw,EpiFilter
0.8170000000000001,6.615285617349657e-25,Raw,EpiFilter
0.818,5.9687306967761575e-25,Raw,EpiFilter
0.819,5.385702059172304e-25,Raw,EpiFilter
0.82,4.859925371159864e-25,Raw,EpiFilter
0.8210000000000001,4.385749204503328e-25,Raw,EpiFilter
0.8220000000000001,3.9580828792011106e-25,Raw,EpiFilter
0.823,3.572340540192956e-25,Raw,EpiFilter
0.824,3.224390839441845e-25,Raw,EpiFilter
0.825,2.9105116587804494e-25,Raw,EpiFilter
0.8260000000000001,2.627349365960801e-25,Raw,EpiFilter
0.8270000000000001,2.3718821478339573e-25,Raw,EpiFilter
0.828,2.1413870106085684e-25,Raw,EpiFilter
0.829,1.933410078588627e-25,Raw,EpiFilter
0.83,1.7457398600761295e-25,Raw,EpiFilter
0.8310000000000001,1.576383182509364e-25,Raw,EpiFilter
0.832,1.4235435290022953e-25,Raw,EpiFilter
0.833,1.2856015354518713e-25,Raw,EpiFilter
0.834,1.1610974316329874e-25,Raw,EpiFilter
0.835,1.0487152315660607e-25,Raw,EpiFilter
0.8360000000000001,9.472684979875409e-26,Raw,EpiFilter
0.837,8.556875234153452e-26,Raw,EpiFilter
0.838,7.730077861348479e-26,Raw,EpiFilter
0.839,6.98359553660247e-26,Raw,EpiFilter
0.84,6.309585190477696e-26,Raw,EpiFilter
0.8410000000000001,5.700973669154423e-26,Raw,EpiFilter
0.842,5.151381764136777e-26,Raw,EpiFilter
0.843,4.6550557765583675e-26,Raw,EpiFilter
0.844,4.206805865104747e-26,Raw,EpiFilter
0.8450000000000001,3.8019505017170926e-26,Raw,EpiFilter
0.8460000000000001,3.436266426933689e-26,Raw,EpiFilter
0.847,3.105943557510686e-26,Raw,EpiFilter
0.848,2.807544353859376e-26,Raw,EpiFilter
0.849,2.537967203876926e-26,Raw,EpiFilter
0.8500000000000001,2.2944134242090732e-26,Raw,EpiFilter
0.851,2.0743575197202952e-26,Raw,EpiFilter
0.852,1.8755203778127487e-26,Raw,EpiFilter
0.853,1.6958451065558996e-26,Raw,EpiFilter
0.854,1.533475254467201e-26,Raw,EpiFilter
0.8550000000000001,1.3867351760542714e-26,Raw,EpiFilter
0.856,1.2541123305978676e-26,Raw,EpiFilter
0.857,1.1342413228632536e-26,Raw,EpiFilter
0.858,1.0258895134669187e-26,Raw,EpiFilter
0.859,9.279440436899192e-27,Raw,EpiFilter
0.8600000000000001,8.394001350287541e-27,Raw,EpiFilter
0.861,7.59350537578348e-27,Raw,EpiFilter
0.862,6.869760138871858e-27,Raw,EpiFilter
0.863,6.215367561413119e-27,Raw,EpiFilter
0.864,5.62364644666969e-27,Raw,EpiFilter
0.8650000000000001,5.088562648623997e-27,Raw,EpiFilter
0.866,4.604666078763192e-27,Raw,EpiFilter
0.867,4.167033877343725e-27,Raw,EpiFilter
0.868,3.77121914283089e-27,Raw,EpiFilter
0.869,3.4132046730696545e-27,Raw,EpiFilter
0.87,3.0893612257999803e-27,Raw,EpiFilter
0.871,2.796409854645239e-27,Raw,EpiFilter
0.872,2.5313879207050546e-27,Raw,EpiFilter
0.873,2.2916184190743206e-27,Raw,EpiFilter
0.874,2.0746822954224505e-27,Raw,EpiFilter
0.875,1.8783934595911794e-27,Raw,EpiFilter
0.876,1.7007762321294918e-27,Raw,EpiFilter
0.877,1.5400449856343856e-27,Raw,EpiFilter
0.878,1.394585766219072e-27,Raw,EpiFilter
0.879,1.2629397014961164e-27,Raw,EpiFilter
0.88,1.1437880205504268e-27,Raw,EpiFilter
0.881,1.035938528452869e-27,Raw,EpiFilter
0.882,9.383133933532476e-28,Raw,EpiFilter
0.883,8.499381181312935e-28,Raw,EpiFilter
0.8839999999999999,7.699315810992669e-28,Raw,EpiFilter
0.885,6.974970415894976e-28,Raw,EpiFilter
0.886,6.3191401647668535e-28,Raw,EpiFilter
0.887,5.725309428486258e-28,Raw,EpiFilter
0.888,5.187585503563214e-28,Raw,EpiFilter
0.8889999999999999,4.700638742502014e-28,Raw,EpiFilter
0.89,4.259648468377576e-28,Raw,EpiFilter
0.891,3.8602541119835255e-28,Raw,EpiFilter
0.892,3.4985110645508694e-28,Raw,EpiFilter
0.893,3.1708507886403803e-28,Raw,EpiFilter
0.8939999999999999,2.874044774335444e-28,Raw,EpiFilter
0.895,2.6051719681248234e-28,Raw,EpiFilter
0.896,2.3615893381423045e-28,Raw,EpiFilter
0.897,2.1409052722085398e-28,Raw,EpiFilter
0.898,1.9409555345905013e-28,Raw,EpiFilter
0.8989999999999999,1.759781534120954e-28,Raw,EpiFilter
0.9,1.5956106802790195e-28,Raw,EpiFilter
0.901,1.4468386256391614e-28,Raw,EpiFilter
0.902,1.3120132125249744e-28,Raw,EpiFilter
0.9029999999999999,1.189819959519069e-28,Raw,EpiFilter
0.9039999999999999,1.0790689393261755e-28,Raw,EpiFilter
0.905,9.786829139187176e-29,Raw,EpiFilter
0.906,8.876866058622974e-29,Raw,EpiFilter
0.907,8.051969964585508e-29,Raw,EpiFilter
0.9079999999999999,7.304145519174254e-29,Raw,EpiFilter
0.909,6.626152883202862e-29,Raw,EpiFilter
0.91,6.011435947680675e-29,Raw,EpiFilter
0.911,5.454057418874628e-29,Raw,EpiFilter
0.912,4.948640099130302e-29,Raw,EpiFilter
0.9129999999999999,4.490313768883759e-29,Raw,EpiFilter
0.914,4.074667132874773e-29,Raw,EpiFilter
0.915,3.6977043451703644e-29,Raw,EpiFilter
0.916,3.355805674421953e-29,Raw,EpiFilter
0.917,3.045691913025238e-29,Raw,EpiFilter
0.9179999999999999,2.7643921719378405e-29,Raw,EpiFilter
0.919,2.5092147374360275e-29,Raw,EpiFilter
0.92,2.277720697131205e-29,Raw,EpiFilter
0.921,2.067700070749216e-29,Raw,EpiFilter
0.9219999999999999,1.877150206531417e-29,Raw,EpiFilter
0.9229999999999999,1.7042562270818665e-29,Raw,EpiFilter
0.924,1.547373329224809e-29,Raw,EpiFilter
0.925,1.4050107611589218e-29,Raw,EpiFilter
0.926,1.275817317119551e-29,Raw,EpiFilter
0.9269999999999999,1.158568205090816e-29,Raw,EpiFilter
0.9279999999999999,1.0521531569059551e-29,Raw,EpiFilter
0.929,9.555656625705498e-30,Raw,EpiFilter
0.93,8.678932219741962e-30,Raw,EpiFilter
0.931,7.883085173159963e-30,Raw,EpiFilter
0.9319999999999999,7.160614188431231e-30,Raw,EpiFilter
0.9329999999999999,6.504717448136103e-30,Raw,EpiFilter
0.934,5.9092270415846746e-30,Raw,EpiFilter
0.935,5.368549571271737e-30,Raw,EpiFilter
0.936,4.877612353666705e-30,Raw,EpiFilter
0.9369999999999999,4.431814684654942e-30,Raw,EpiFilter
0.938,4.026983690347553e-30,Raw,EpiFilter
0.9390000000000001,3.659334329518115e-30,Raw,EpiFilter
0.9400000000000001,3.325433155245346e-30,Raw,EpiFilter
0.941,3.022165480562504e-30,Raw,EpiFilter
0.942,2.746705626676452e-30,Raw,EpiFilter
0.943,2.496489962859162e-30,Raw,EpiFilter
0.9440000000000001,2.2691924746473184e-30,Raw,EpiFilter
0.9450000000000001,2.0627026220386336e-30,Raw,EpiFilter
0.946,1.875105271851873e-30,Raw,EpiFilter
0.947,1.7046625089862028e-30,Raw,EpiFilter
0.948,1.5497971497000978e-30,Raw,EpiFilter
0.9490000000000001,1.4090777968134808e-30,Raw,EpiFilter
0.9500000000000001,1.2812052918525835e-30,Raw,EpiFilter
0.951,1.1650004328892312e-30,Raw,EpiFilter
0.952,1.0593928391858024e-30,Raw,EpiFilter
0.953,9.63410855020139e-31,Raw,EpiFilter
0.9540000000000001,8.761723951809401e-31,Raw,EpiFilter
0.9550000000000001,7.968766438511484e-31,Raw,EpiFilter
0.956,7.247965269100678e-31,Raw,EpiFilter
0.957,6.592718851973839e-31,Raw,EpiFilter
0.958,5.997032831410086e-31,Raw,EpiFilter
0.9590000000000001,5.4554639329190075e-31,Raw,EpiFilter
0.96,4.963069029158484e-31,Raw,EpiFilter
0.961,4.515358938523505e-31,Raw,EpiFilter
0.962,4.108256514326561e-31,Raw,EpiFilter
0.963,3.738058624016863e-31,Raw,EpiFilter
0.9640000000000001,3.4014016554506014e-31,Raw,EpiFilter
0.965,3.095230221307651e-31,Raw,EpiFilter
0.966,2.816768763560055e-31,Raw,EpiFilter
0.967,2.5634957878409056e-31,Raw,EpiFilter
0.968,2.333120482823881e-31,Raw,EpiFilter
0.9690000000000001,2.1235615027187587e-31,Raw,EpiFilter
0.97,1.932927711670756e-31,Raw,EpiFilter
0.971,1.7595007076969254e-31,Raw,EpiFilter
0.972,1.6017189608364747e-31,Raw,EpiFilter
0.9730000000000001,1.458163415629444e-31,Raw,EpiFilter
0.974,1.3275444220093119e-31,Raw,EpiFilter
0.975,1.208689871414998e-31,Raw,EpiFilter
0.976,1.1005344263669012e-31,Raw,EpiFilter
0.977,1.0021097422122356e-31,Raw,EpiFilter
0.9780000000000001,9.125355891415147e-32,Raw,EpiFilter
0.979,8.310117911597975e-32,Raw,EpiFilter
0.98,7.568109064374928e-32,Raw,EpiFilter
0.981,6.892715804891022e-32,Raw,EpiFilter
0.982,6.27792510011511e-32,Raw,EpiFilter
0.9830000000000001,5.71826960982219e-32,Raw,EpiFilter
0.984,5.208777898442295e-32,Raw,EpiFilter
0.985,4.7449292138126405e-32,Raw,EpiFilter
0.986,4.3226124115033566e-32,Raw,EpiFilter
0.987,3.938088642846205e-32,Raw,EpiFilter
0.9880000000000001,3.5879574598726753e-32,Raw,EpiFilter
0.989,3.269126022598946e-32,Raw,EpiFilter
0.99,2.9787811232661e-32,Raw,EpiFilter
0.991,2.714363768410823e-32,Raw,EpiFilter
0.992,2.4735460836711115e-32,Raw,EpiFilter
0.993,2.2542103279871058e-32,Raw,EpiFilter
0.994,2.0544298234731272e-32,Raw,EpiFilter
0.995,1.872451625179241e-32,Raw,EpiFilter
0.996,1.7066807711643497e-32,Raw,EpiFilter
0.997,1.5556659680032684e-32,Raw,EpiFilter
0.998,1.4180865802194567e-32,Raw,EpiFilter
0.999,1.292740804222436e-32,Raw,EpiFilter
1.0,1.178534918362645e-32,Raw,EpiFilter
0.001,0.0,5-day,EpiFilter
0.002,0.0,5-day,EpiFilter
0.003,0.0,5-day,EpiFilter
0.004,0.0,5-day,EpiFilter
0.005,6.556879948197315e-296,5-day,EpiFilter
0.006,1.9622266209799752e-257,5-day,EpiFilter
0.007,2.1783227719441857e-227,5-day,EpiFilter
0.008,2.302404495115138e-203,5-day,EpiFilter
0.009,7.870973716139844e-184,5-day,EpiFilter
0.01,1.1049414704091581e-167,5-day,EpiFilter
0.011,4.091647855891391e-154,5-day,EpiFilter
0.012,1.562607904156192e-142,5-day,EpiFilter
0.013,1.6782264499184718e-132,5-day,EpiFilter
0.014,1.0653990759882456e-123,5-day,EpiFilter
0.015,6.962955491099802e-116,5-day,EpiFilter
0.016,7.119815638761652e-109,5-day,EpiFilter
0.017,1.5673599913538534e-102,5-day,EpiFilter
0.018000000000000002,9.502744313356884e-97,5-day,EpiFilter
0.019,1.923181736468855e-91,5-day,EpiFilter
0.02,1.5124793972833231e-86,5-day,EpiFilter
0.021,5.220059089343999e-82,5-day,EpiFilter
0.022000000000000002,8.72503227765098e-78,5-day,EpiFilter
0.023,7.656863162068347e-74,5-day,EpiFilter
0.024,3.77259631983586e-70,5-day,EpiFilter
0.025,1.1040028563243487e-66,5-day,EpiFilter
