eta,p,simulation,model
0.249,3.7262823500839544e-17,SIR,EpiFilter
0.25,3.0888866086925856e-17,SIR,EpiFilter
0.251,2.5612355766041788e-17,SIR,EpiFilter
0.252,2.1243158779947076e-17,SIR,EpiFilter
0.253,1.7624277331232143e-17,SIR,EpiFilter
0.254,1.462604232825417e-17,SIR,EpiFilter
0.255,1.2141329286071697e-17,SIR,EpiFilter
0.256,1.0081616214747381e-17,SIR,EpiFilter
0.257,8.373734556939085e-18,SIR,EpiFilter
0.25799999999999995,6.957190707764857e-18,SIR,EpiFilter
0.259,5.7819573952591694e-18,SIR,EpiFilter
0.26,4.806652066538142e-18,SIR,EpiFilter
0.261,3.997034107450434e-18,SIR,EpiFilter
0.262,3.3247647924197527e-18,SIR,EpiFilter
0.26299999999999996,2.7663837831641647e-18,SIR,EpiFilter
0.264,2.3024641540653465e-18,SIR,EpiFilter
0.26499999999999996,1.9169146324689614e-18,SIR,EpiFilter
0.266,1.5964032626387673e-18,SIR,EpiFilter
0.267,1.3298812444614953e-18,SIR,EpiFilter
0.268,1.1081894363136879e-18,SIR,EpiFilter
0.269,9.237330888816103e-19,SIR,EpiFilter
0.26999999999999996,7.702129104691121e-19,SIR,EpiFilter
0.271,6.424026510081169e-19,SIR,EpiFilter
0.272,5.359651108265667e-19,SIR,EpiFilter
0.273,4.472998964135787e-19,SIR,EpiFilter
0.274,3.734174124985827e-19,SIR,EpiFilter
0.27499999999999997,3.1183454177580707e-19,SIR,EpiFilter
0.276,2.604882567588951e-19,SIR,EpiFilter
0.27699999999999997,2.176640623558345e-19,SIR,EpiFilter
0.278,1.8193670729284314e-19,SIR,EpiFilter
0.279,1.5212104767681384e-19,SIR,EpiFilter
0.27999999999999997,1.2723131335219854e-19,SIR,EpiFilter
0.281,1.0644733096031014e-19,SIR,EpiFilter
0.282,8.908650798330991e-20,SIR,EpiFilter
0.28300000000000003,7.458058883564382e-20,SIR,EpiFilter
0.284,6.245636487307137e-20,SIR,EpiFilter
0.285,5.231966132520373e-20,SIR,EpiFilter
0.28600000000000003,4.384204079877435e-20,SIR,EpiFilter
0.287,3.6749759425050324e-20,SIR,EpiFilter
0.28800000000000003,3.081459145702746e-20,SIR,EpiFilter
0.289,2.5846204067785024e-20,SIR,EpiFilter
0.29,2.1685818658431933e-20,SIR,EpiFilter
0.291,1.8200940130714744e-20,SIR,EpiFilter
0.292,1.5280972948055053e-20,SIR,EpiFilter
0.29300000000000004,1.2833573748003064e-20,SIR,EpiFilter
0.294,1.078161589107552e-20,SIR,EpiFilter
0.295,9.06066255585585e-21,SIR,EpiFilter
0.296,7.616862576360185e-21,SIR,EpiFilter
0.297,6.405197793468752e-21,SIR,EpiFilter
0.29800000000000004,5.3880227756384234e-21,SIR,EpiFilter
0.299,4.533847784337855e-21,SIR,EpiFilter
0.30000000000000004,3.816324170897629e-21,SIR,EpiFilter
0.301,3.213398287335194e-21,SIR,EpiFilter
0.302,2.7066057165224328e-21,SIR,EpiFilter
0.303,2.280482377824847e-21,SIR,EpiFilter
0.304,1.9220730091560657e-21,SIR,EpiFilter
0.30500000000000005,1.6205208028366217e-21,SIR,EpiFilter
0.306,1.3667246948379246e-21,SIR,EpiFilter
0.307,1.15305306913686e-21,SIR,EpiFilter
0.308,9.731045194327555e-22,SIR,EpiFilter
0.309,8.215078740755742e-22,SIR,EpiFilter
0.31,6.937549905634551e-22,SIR,EpiFilter
0.311,5.860609079230292e-22,SIR,EpiFilter
0.312,4.952468456891643e-22,SIR,EpiFilter
0.313,4.186422877036058e-22,SIR,EpiFilter
0.314,3.540030130388595e-22,SIR,EpiFilter
0.315,2.994424561458562e-22,SIR,EpiFilter
0.316,2.533742113722283e-22,SIR,EpiFilter
0.317,2.1446385789278416e-22,SIR,EpiFilter
0.318,1.815885819213342e-22,SIR,EpiFilter
0.319,1.538033239275216e-22,SIR,EpiFilter
0.32,1.3031238779979675e-22,SIR,EpiFilter
0.321,1.1044562345934247e-22,SIR,EpiFilter
0.32199999999999995,9.363844010292696e-23,SIR,EpiFilter
0.323,7.941502886513456e-23,SIR,EpiFilter
0.324,6.737427523697871e-23,SIR,EpiFilter
0.325,5.717792639814164e-23,SIR,EpiFilter
0.326,4.8540649489159785e-23,SIR,EpiFilter
0.32699999999999996,4.1221676076304415e-23,SIR,EpiFilter
0.328,3.5017777578689786e-23,SIR,EpiFilter
0.32899999999999996,2.975735783217757e-23,SIR,EpiFilter
0.33,2.5295483600435487e-23,SIR,EpiFilter
0.331,2.15097028245736e-23,SIR,EpiFilter
0.332,1.8296524658470512e-23,SIR,EpiFilter
0.333,1.556845564452271e-23,SIR,EpiFilter
0.33399999999999996,1.325150339147092e-23,SIR,EpiFilter
0.335,1.1283073362929232e-23,SIR,EpiFilter
0.33599999999999997,9.610196323189914e-24,SIR,EpiFilter
0.337,8.188033993865293e-24,SIR,EpiFilter
0.338,6.978618864826769e-24,SIR,EpiFilter
0.33899999999999997,5.9497911398054256e-24,SIR,EpiFilter
0.34,5.074301700482049e-24,SIR,EpiFilter
0.34099999999999997,4.329054927081564e-24,SIR,EpiFilter
0.342,3.694469372253968e-24,SIR,EpiFilter
0.343,3.153937777170489e-24,SIR,EpiFilter
0.344,2.6933708518754277e-24,SIR,EpiFilter
0.34500000000000003,2.3008117064165716e-24,SIR,EpiFilter
0.346,1.9661098904687906e-24,SIR,EpiFilter
0.34700000000000003,1.680645740447444e-24,SIR,EpiFilter
0.348,1.4370971974187122e-24,SIR,EpiFilter
0.349,1.2292424908792102e-24,SIR,EpiFilter
0.35000000000000003,1.0517931199735257e-24,SIR,EpiFilter
0.351,9.002524361041112e-25,SIR,EpiFilter
0.35200000000000004,7.707958654189718e-25,SIR,EpiFilter
0.353,6.601694282875856e-25,SIR,EpiFilter
0.354,5.656037340214566e-25,SIR,EpiFilter
0.355,4.84741068301014e-25,SIR,EpiFilter
0.356,4.155735609731012e-25,SIR,EpiFilter
0.35700000000000004,3.5639073407083414e-25,SIR,EpiFilter
0.358,3.0573499321031406e-25,SIR,EpiFilter
0.359,2.623638476822855e-25,SIR,EpiFilter
0.36,2.252178320559345e-25,SIR,EpiFilter
0.361,1.933932604016051e-25,SIR,EpiFilter
0.362,1.6611907791728805e-25,SIR,EpiFilter
0.363,1.427371876630164e-25,SIR,EpiFilter
0.36400000000000005,1.2268572552360077e-25,SIR,EpiFilter
0.365,1.0548483717323767e-25,SIR,EpiFilter
0.366,9.072457900423193e-26,SIR,EpiFilter
0.367,7.805462265590105e-26,SIR,EpiFilter
0.368,6.717549157040029e-26,SIR,EpiFilter
0.36900000000000005,5.783109929392214e-26,SIR,EpiFilter
0.37,4.9802394193799817e-26,SIR,EpiFilter
0.371,4.2901944861020363e-26,SIR,EpiFilter
0.372,3.696932553667055e-26,SIR,EpiFilter
0.373,3.1867182142914516e-26,SIR,EpiFilter
0.374,2.747787750163605e-26,SIR,EpiFilter
0.375,2.370062958733645e-26,SIR,EpiFilter
0.376,2.0449069603674515e-26,SIR,EpiFilter
0.377,1.7649157653980397e-26,SIR,EpiFilter
0.378,1.5237403092796863e-26,SIR,EpiFilter
0.379,1.3159344554424486e-26,SIR,EpiFilter
0.38,1.1368251369357537e-26,SIR,EpiFilter
0.38099999999999995,9.824013782668659e-27,SIR,EpiFilter
0.382,8.492194233818482e-27,SIR,EpiFilter
0.383,7.343216074948926e-27,SIR,EpiFilter
0.384,6.3516696052232416e-27,SIR,EpiFilter
0.385,5.495718275328624e-27,SIR,EpiFilter
0.38599999999999995,4.756590448053119e-27,SIR,EpiFilter
0.387,4.118144255146068e-27,SIR,EpiFilter
0.388,3.566494924133761e-27,SIR,EpiFilter
0.389,3.0896955096756257e-27,SIR,EpiFilter
0.39,2.6774632934533044e-27,SIR,EpiFilter
0.39099999999999996,2.320945248928808e-27,SIR,EpiFilter
0.392,2.0125169323416827e-27,SIR,EpiFilter
0.39299999999999996,1.7456099837600443e-27,SIR,EpiFilter
0.394,1.5145641233516082e-27,SIR,EpiFilter
0.395,1.314500126135224e-27,SIR,EpiFilter
0.396,1.1412107687857872e-27,SIR,EpiFilter
0.397,9.910671775147004e-28,SIR,EpiFilter
0.39799999999999996,8.60938377816284e-28,SIR,EpiFilter
0.399,7.481221642770298e-28,SIR,EpiFilter
0.39999999999999997,6.502856797931561e-28,SIR,EpiFilter
0.401,5.654143251914715e-28,SIR,EpiFilter
0.402,4.917678182440613e-28,SIR,EpiFilter
0.40299999999999997,4.278423903180116e-28,SIR,EpiFilter
0.404,3.7233825366138237e-28,SIR,EpiFilter
0.40499999999999997,3.2413159613501846e-28,SIR,EpiFilter
0.406,2.8225046615071407e-28,SIR,EpiFilter
0.407,2.45854001260147e-28,SIR,EpiFilter
0.408,2.142145314747371e-28,SIR,EpiFilter
0.40900000000000003,1.8670215489149214e-28,SIR,EpiFilter
0.41,1.6277144016079923e-28,SIR,EpiFilter
0.41100000000000003,1.4194995914442209e-28,SIR,EpiFilter
0.412,1.2382839495177518e-28,SIR,EpiFilter
0.413,1.080520064185268e-28,SIR,EpiFilter
0.41400000000000003,9.431326086006991e-29,SIR,EpiFilter
0.415,8.234547332962236e-29,SIR,EpiFilter
0.41600000000000004,7.191731326529382e-29,SIR,EpiFilter
0.417,6.282805885676199e-29,SIR,EpiFilter
0.418,5.490349615925615e-29,SIR,EpiFilter
0.419,4.7992374326989323e-29,SIR,EpiFilter
0.42,4.196334065877344e-29,SIR,EpiFilter
0.42100000000000004,3.6702289740378306e-29,SIR,EpiFilter
0.422,3.211007007144075e-29,SIR,EpiFilter
0.42300000000000004,2.8100499393707944e-29,SIR,EpiFilter
0.424,2.4598646671707062e-29,SIR,EpiFilter
0.425,2.153934447057612e-29,SIR,EpiFilter
0.426,1.8865900462672484e-29,SIR,EpiFilter
0.427,1.652898108756178e-29,SIR,EpiFilter
0.42800000000000005,1.4485644086957504e-29,SIR,EpiFilter
0.429,1.2698499820679504e-29,SIR,EpiFilter
0.43,1.113498401373647e-29,SIR,EpiFilter
0.431,9.766726949459049e-30,SIR,EpiFilter
0.432,8.569006162654448e-30,SIR,EpiFilter
0.43300000000000005,7.520271444992235e-30,SIR,EpiFilter
0.434,6.60173249162281e-30,SIR,EpiFilter
0.435,5.7970008267502884e-30,SIR,EpiFilter
0.436,5.091778775550896e-30,SIR,EpiFilter
0.437,4.473589225004685e-30,SIR,EpiFilter
0.438,3.931540758506515e-30,SIR,EpiFilter
0.439,3.4561234765710145e-30,SIR,EpiFilter
0.44,3.0390314446995222e-30,SIR,EpiFilter
0.441,2.673008252775686e-30,SIR,EpiFilter
0.442,2.351712640157211e-30,SIR,EpiFilter
0.443,2.069601546886928e-30,SIR,EpiFilter
0.444,1.8218283028947447e-30,SIR,EpiFilter
0.44499999999999995,1.6041539711368524e-30,SIR,EpiFilter
0.446,1.4128701238452207e-30,SIR,EpiFilter
0.447,1.2447315589167313e-30,SIR,EpiFilter
0.448,1.0968976608180366e-30,SIR,EpiFilter
0.449,9.668812813311287e-31,SIR,EpiFilter
0.44999999999999996,8.525041635769079e-31,SIR,EpiFilter
0.451,7.518580611483771e-31,SIR,EpiFilter
0.45199999999999996,6.63270815473215e-31,SIR,EpiFilter
0.453,5.85276751056596e-31,SIR,EpiFilter
0.454,5.165908319779333e-31,SIR,EpiFilter
0.455,4.560860956577966e-31,SIR,EpiFilter
0.456,4.027739429709516e-31,SIR,EpiFilter
0.45699999999999996,3.557869185117085e-31,SIR,EpiFilter
0.458,3.1436366235346857e-31,SIR,EpiFilter
0.459,2.7783575593444298e-31,SIR,EpiFilter
0.46,2.4561622057229415e-31,SIR,EpiFilter
0.461,2.1718945828866518e-31,SIR,EpiFilter
0.46199999999999997,1.9210245172810317e-31,SIR,EpiFilter
0.463,1.6995706352267557e-31,SIR,EpiFilter
0.46399999999999997,1.5040329595249152e-31,SIR,EpiFilter
0.465,1.3313338958678017e-31,SIR,EpiFilter
0.466,1.1787665511115628e-31,SIR,EpiFilter
0.46699999999999997,1.0439494605585403e-31,SIR,EpiFilter
0.468,9.247869190432011e-32,SIR,EpiFilter
0.469,8.194342130722324e-32,SIR,EpiFilter
0.47000000000000003,7.262671405146391e-32,SIR,EpiFilter
0.471,6.438552821328013e-32,SIR,EpiFilter
0.472,5.709385570254618e-32,SIR,EpiFilter
0.47300000000000003,5.064066531782205e-32,SIR,EpiFilter
0.474,4.492809758479806e-32,SIR,EpiFilter
0.47500000000000003,3.986988014939798e-32,SIR,EpiFilter
0.476,3.5389936418674305e-32,SIR,EpiFilter
0.477,3.142116356843392e-32,SIR,EpiFilter
0.478,2.790435902526241e-32,SIR,EpiFilter
0.479,2.478727714170765e-32,SIR,EpiFilter
0.48000000000000004,2.2023800063453439e-32,SIR,EpiFilter
0.481,1.9573208779576846e-32,SIR,EpiFilter
0.482,1.7399542088101465e-32,SIR,EpiFilter
0.483,1.5471032730819132e-32,SIR,EpiFilter
0.484,1.3759611282334346e-32,SIR,EpiFilter
0.48500000000000004,1.2240469541728418e-32,SIR,EpiFilter
0.486,1.089167619367536e-32,SIR,EpiFilter
0.48700000000000004,9.693838396608287e-33,SIR,EpiFilter
0.488,8.629803735204453e-33,SIR,EpiFilter
0.489,7.684397657247731e-33,SIR,EpiFilter
0.49,6.8441921126631e-33,SIR,EpiFilter
0.491,6.097301636131504e-33,SIR,EpiFilter
0.49200000000000005,5.4332035734829424e-33,SIR,EpiFilter
0.493,4.842579554129282e-33,SIR,EpiFilter
0.494,4.31717566417643e-33,SIR,EpiFilter
0.495,3.849679083930458e-33,SIR,EpiFilter
0.496,3.433609224434958e-33,SIR,EpiFilter
0.497,3.063221635516463e-33,SIR,EpiFilter
0.498,2.73342316631894e-33,SIR,EpiFilter
0.499,2.4396970424587948e-33,SIR,EpiFilter
0.5,2.178036684639669e-33,SIR,EpiFilter
0.501,1.9448872347072336e-33,SIR,EpiFilter
0.502,1.7370938790788703e-33,SIR,EpiFilter
0.503,1.5518561684041612e-33,SIR,EpiFilter
0.504,1.3866876280092574e-33,SIR,EpiFilter
0.505,1.2393800377984301e-33,SIR,EpiFilter
0.506,1.10797183423535e-33,SIR,EpiFilter
0.507,9.907201520809826e-34,SIR,EpiFilter
0.508,8.86076080750532e-34,SIR,EpiFilter
0.509,7.926627605038131e-34,SIR,EpiFilter
0.5099999999999999,7.092559879629645e-34,SIR,EpiFilter
0.511,6.347670394495285e-34,SIR,EpiFilter
