t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,simulation,model,fit
1,1.0507557979778397,109,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1866.1916905928972,Random walk,EpiEstim,Marginalised
2,1.1590093712349343,123,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1852.7426110455237,Random walk,EpiEstim,Marginalised
3,1.2790468752118291,132,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1844.1317345043988,Random walk,EpiEstim,Marginalised
4,1.2543259231117483,130,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1846.042898159187,Random walk,EpiEstim,Marginalised
5,1.2190127660924688,132,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1844.1317345043988,Random walk,EpiEstim,Marginalised
6,1.3198246155630526,138,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1838.406350278761,Random walk,EpiEstim,Marginalised
7,1.3342674154927558,144,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1832.6931261612133,Random walk,EpiEstim,Marginalised
8,1.3372260561913143,154,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1823.1981084277224,Random walk,EpiEstim,Marginalised
9,1.381226485958193,166,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1811.8486742105295,Random walk,EpiEstim,Marginalised
10,1.4698066517616892,179,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1799.6083431853647,Random walk,EpiEstim,Marginalised
11,1.259547783403464,154,1.2063737147570204,1.11,1.3,13.371458372676464,2.0,29.0,177.37245762860238,145.0,207.0,13.153025533586884,Random walk,EpiEstim,Marginalised
12,1.3479105093350954,203,1.2490642966086367,1.1600000000000001,1.32,16.690973836545897,3.0,30.0,180.03840965799765,150.0,209.0,15.747032394242295,Random walk,EpiEstim,Marginalised
13,1.3539445227165612,184,1.2432667941652626,1.1600000000000001,1.31,16.70854842351585,4.0,30.0,189.8100384125279,161.0,220.0,4.362717937303054,Random walk,EpiEstim,Marginalised
14,1.4379429340908696,228,1.277046406259505,1.21,1.37,17.027499165655936,3.0,30.0,197.6348665602292,168.0,229.0,22.063258830860565,Random walk,EpiEstim,Marginalised
15,1.3239518039039873,194,1.2582615553352188,1.19,1.32,17.848670203932716,3.0,30.0,210.10564124770653,180.0,242.0,9.576121170379222,Random walk,EpiEstim,Marginalised
16,1.293657073848795,204,1.2471750685401228,1.18,1.31,18.066774059666646,4.0,30.0,216.0951435944332,185.0,248.0,7.115312752897964,Random walk,EpiEstim,Marginalised
17,1.1904294412455347,211,1.235985255152659,1.17,1.3,17.82802597515815,4.0,30.0,221.1594597562058,190.0,254.0,6.1831376710073025,Random walk,EpiEstim,Marginalised
18,1.0201967271072447,212,1.2237701270033663,1.1600000000000001,1.28,17.113536545105994,3.0,30.0,226.1132476839059,194.0,259.0,8.319929861235924,Random walk,EpiEstim,Marginalised
19,1.1374886588397761,197,1.189950448608631,1.09,1.26,13.880353062121001,3.0,29.0,228.3379134442729,195.0,262.0,22.23018651897098,Random walk,EpiEstim,Marginalised
20,1.292647126358695,230,1.1950808412667402,1.1,1.25,14.730993605002013,3.0,29.0,229.36808773230348,195.0,263.0,4.0244188639417695,Random walk,EpiEstim,Marginalised
21,1.247908062192948,244,1.2061218878529285,1.1400000000000001,1.26,15.962534634730467,3.0,29.0,236.00788310269934,203.0,269.0,5.417969670536035,Random walk,EpiEstim,Marginalised
22,1.2699257718237322,223,1.1939390194207498,1.12,1.25,14.857377986206593,4.0,29.0,242.963110911324,210.0,277.0,12.33825460830266,Random walk,EpiEstim,Marginalised
23,1.3730023485614349,276,1.2135976686869308,1.1600000000000001,1.26,16.411239673408478,4.0,29.0,248.2098185946905,215.0,282.0,19.01979456347413,Random walk,EpiEstim,Marginalised
24,1.2615775011803814,285,1.2261399586915307,1.18,1.28,16.67549373395174,3.0,30.0,259.363917884899,227.0,293.0,17.095388578677216,Random walk,EpiEstim,Marginalised
25,1.2423983340517655,296,1.242852930122581,1.19,1.3499999999999999,15.983087098574007,3.0,30.0,274.0828569258495,239.0,313.0,14.03012362246518,Random walk,EpiEstim,Marginalised
26,1.1513304143536727,281,1.233483463180947,1.19,1.3,17.068013296823842,4.0,30.0,286.87595645299507,252.0,325.0,4.902139007147693,Random walk,EpiEstim,Marginalised
27,0.9374426944725024,202,1.1630124313022998,0.9800000000000001,1.23,13.943916095727356,2.0,27.0,296.084386489959,258.0,336.0,83.00177652475178,Random walk,EpiEstim,Marginalised
28,0.8046647657165298,215,0.8722224701381323,0.7799999999999999,1.0,2.1180605824033583,2.0,3.0,211.19816595344665,169.0,267.0,6.202690073273896,Random walk,EpiEstim,Marginalised
29,0.83997253619983,204,0.8556148437103812,0.7799999999999999,0.94,2.1395022276476325,2.0,3.0,215.0638487312763,177.0,257.0,6.89585705904957,Random walk,EpiEstim,Marginalised
30,0.7705405420729977,177,0.7861551534578771,0.71,0.87,2.0811337529495466,2.0,3.0,202.85221115432736,165.0,243.0,16.246652472800637,Random walk,EpiEstim,Marginalised
31,0.8763395120723155,221,0.8332933627405334,0.76,0.9099999999999999,2.1821955369142563,2.0,3.0,175.69096840361112,140.0,213.0,34.86846279612483,Random walk,EpiEstim,Marginalised
32,0.9358367919085071,229,0.9614067619815849,0.87,1.05,2.034098746818349,2.0,3.0,216.1341230724242,176.0,259.0,8.132116424564614,Random walk,EpiEstim,Marginalised
33,0.9467526582601473,208,0.9534293611864059,0.87,1.0399999999999998,2.0461180239387065,2.0,3.0,226.14550558646988,186.0,269.0,10.549584788154739,Random walk,EpiEstim,Marginalised
34,0.9383544618458453,189,0.879741067413979,0.7999999999999999,0.97,2.026946071980642,2.0,3.0,206.32963027988006,168.0,247.0,10.08957420998055,Random walk,EpiEstim,Marginalised
35,0.9225565780533138,189,0.8500927639039445,0.77,0.94,2.029979843777692,2.0,3.0,186.85414532305222,151.0,226.0,4.626967508603759,Random walk,EpiEstim,Marginalised
36,0.9724934648622932,218,0.9308860878446743,0.8400000000000001,1.02,2.018148079506412,2.0,2.0,186.06223493654727,150.0,225.0,22.066627213293923,Random walk,EpiEstim,Marginalised
37,0.875822968174508,187,0.9410841783394379,0.8500000000000001,1.0399999999999998,2.0437704672764276,2.0,3.0,215.17912202944382,176.0,257.0,17.89056508793566,Random walk,EpiEstim,Marginalised
38,0.8481204944062992,183,0.8746014337810666,0.79,0.97,2.0337399186721314,2.0,3.0,185.61611608493251,149.0,225.0,4.596249350109803,Random walk,EpiEstim,Marginalised
39,0.6499256089970183,131,0.7533561196992187,0.67,0.8400000000000001,2.0106461798617707,2.0,2.0,180.75831251500784,145.0,219.0,39.12542442248551,Random walk,EpiEstim,Marginalised
40,0.6580192221891965,138,0.6618439336813384,0.5800000000000001,0.7400000000000001,2.0103241602116886,2.0,2.0,128.01206975029675,98.0,161.0,6.3724477696884865,Random walk,EpiEstim,Marginalised
41,0.7366536399427638,132,0.687857045145071,0.61,0.77,2.0112156166537325,2.0,2.0,133.19959985386623,103.0,166.0,3.7771122473303196,Random walk,EpiEstim,Marginalised
42,0.5346152732727038,89,0.5890898663460404,0.51,0.67,2.004674566838366,2.0,2.0,126.79498974482055,97.0,159.0,28.97256829559181,Random walk,EpiEstim,Marginalised
43,0.5285102479023974,79,0.47317784479980407,0.4,0.55,2.0008556177097163,2.0,2.0,84.56862727437269,61.0,111.0,3.790251910224139,Random walk,EpiEstim,Marginalised
44,0.5081454683026729,88,0.5034405991112532,0.43,0.5800000000000001,2.0010046651397775,2.0,2.0,74.10760814310237,52.0,99.0,8.826024950425573,Random walk,EpiEstim,Marginalised
45,0.44697277599998986,69,0.511656824821006,0.44,0.59,2.001744687317657,2.0,2.0,82.03176417253168,59.0,108.0,7.665066168182343,Random walk,EpiEstim,Marginalised
46,0.5144847861497415,89,0.559517994762686,0.48,0.65,2.0032283608893198,2.0,2.0,64.137797630265,44.0,87.0,18.794585044237767,Random walk,EpiEstim,Marginalised
47,0.687666652758221,63,0.5848341248698634,0.5,0.6799999999999999,2.01119481687711,2.0,2.0,82.7704728527803,59.0,109.0,13.107924915338607,Random walk,EpiEstim,Marginalised
48,0.68915182037088,79,0.5941111157873379,0.5,0.6900000000000001,2.0332691945001824,2.0,3.0,59.14751292668562,40.0,81.0,14.212243712674638,Random walk,EpiEstim,Marginalised
49,0.7246611427157469,55,0.6023291353833873,0.51,0.71,2.0975343287467916,2.0,3.0,73.07849569793171,51.0,98.0,11.759902919040242,Random walk,EpiEstim,Marginalised
50,0.8402630241381109,71,0.6212170468467608,0.52,0.73,2.2531583196029388,2.0,3.0,53.86934208539336,35.0,75.0,11.784038271528484,Random walk,EpiEstim,Marginalised
51,0.9764071157363778,106,0.9272021368041483,0.7999999999999999,1.07,2.000792240581149,2.0,2.0,67.03637998340656,46.0,91.0,32.56567271739115,Random walk,EpiEstim,Marginalised
52,0.8095724658509756,67,0.9553032425527064,0.8200000000000001,1.1,2.0136154050730326,2.0,2.0,102.58515066728691,76.0,132.0,27.52578675529324,Random walk,EpiEstim,Marginalised
53,0.7357677958523211,61,0.7344536926009168,0.61,0.87,2.0020374948910042,2.0,2.0,65.73489415582553,45.0,89.0,3.2812047284257746,Random walk,EpiEstim,Marginalised
54,0.6825305451890074,77,0.8187402144348606,0.6900000000000001,0.9599999999999999,2.0021173954780993,2.0,2.0,59.62108328165028,40.0,82.0,11.959572216110985,Random walk,EpiEstim,Marginalised
55,0.6459232326641831,48,0.7671043799671039,0.64,0.9099999999999999,2.0077730707236037,2.0,2.0,75.4784813582399,53.0,101.0,20.648306210497758,Random walk,EpiEstim,Marginalised
56,0.6533078267460641,49,0.618386755630702,0.5,0.75,2.0048077978553556,2.0,2.0,47.00785118402338,30.0,67.0,2.491016071718694,Random walk,EpiEstim,Marginalised
57,0.6545467876315437,57,0.705420665465655,0.5800000000000001,0.8500000000000001,2.0036633855148094,2.0,2.0,47.44727067374295,30.0,68.0,5.985661990002995,Random walk,EpiEstim,Marginalised
58,0.7403030048880206,64,0.8445053529704989,0.7,1.0,2.001680979494197,2.0,2.0,55.133143082884914,36.0,77.0,5.505000889225249,Random walk,EpiEstim,Marginalised
59,0.6299114130566966,46,0.8016641497152104,0.66,0.9599999999999999,2.0029222279150494,2.0,2.0,62.46498469121765,42.0,86.0,10.710068563880487,Random walk,EpiEstim,Marginalised
60,0.6647846418899696,39,0.6454948846239565,0.52,0.79,2.0011660473549604,2.0,2.0,45.02873913724722,28.0,65.0,3.4816459725657314,Random walk,EpiEstim,Marginalised
61,0.5996275479920967,45,0.6671314044675581,0.53,0.8200000000000001,2.0015371151094072,2.0,2.0,37.939394175828966,23.0,56.0,4.425109905882626,Random walk,EpiEstim,Marginalised
62,0.6239081994469086,25,0.585969340880534,0.45999999999999996,0.73,2.0026829966051816,2.0,2.0,43.57162192563597,27.0,63.0,13.45310947072137,Random walk,EpiEstim,Marginalised
63,0.6598634125902005,29,0.481470842987619,0.36,0.62,2.003626370950876,2.0,2.0,24.27425536259903,12.0,39.0,3.0592712985340507,Random walk,EpiEstim,Marginalised
64,0.7171155439501588,36,0.6195810255745953,0.48,0.7799999999999999,2.001602491719765,2.0,2.0,27.713370329834618,15.0,43.0,5.333276781405598,Random walk,EpiEstim,Marginalised
65,0.925592364770454,49,0.8683729247640739,0.6900000000000001,1.06,2.0002200598692834,2.0,2.0,34.360521743074784,20.0,52.0,10.439715106187268,Random walk,EpiEstim,Marginalised
66,0.9871077381166382,53,1.1018964364156947,0.9,1.32,2.0000740625124696,2.0,2.0,47.601088175291366,30.0,68.0,3.610747292380189,Random walk,EpiEstim,Marginalised
67,1.0243582765733084,39,1.026045395694635,0.83,1.24,2.0001057038198162,2.0,2.0,52.89323681845491,34.0,74.0,8.741969183488097,Random walk,EpiEstim,Marginalised
68,0.8737991375347693,42,0.9178674285794213,0.73,1.1300000000000001,2.0001200429709587,2.0,2.0,39.32360500799673,23.0,58.0,2.496280354126748,Random walk,EpiEstim,Marginalised
69,0.9094440235494591,33,0.8606157777961962,0.6799999999999999,1.06,2.000150980717502,2.0,2.0,42.35503334399887,26.0,62.0,5.414043224575639,Random walk,EpiEstim,Marginalised
70,0.9762221682010908,44,0.8967284079612498,0.71,1.11,2.0002599027121244,2.0,2.0,33.183319621975244,19.0,50.0,7.15730341608299,Random walk,EpiEstim,Marginalised
71,0.9964684766112571,48,1.0870854883615402,0.8799999999999999,1.32,2.0001441402237834,2.0,2.0,44.18999605570936,27.0,64.0,2.942454010897008,Random walk,EpiEstim,Marginalised
72,1.0990020948966095,44,1.0947298435913777,0.8799999999999999,1.33,2.000179193843983,2.0,2.0,48.74597170027768,31.0,69.0,3.0244937016090536,Random walk,EpiEstim,Marginalised
73,0.9430109425613593,38,0.9753180596556814,0.7799999999999999,1.2,2.000155131179661,2.0,2.0,44.96786991081155,28.0,65.0,3.9448170368909805,Random walk,EpiEstim,Marginalised
74,0.9768834600447477,47,1.0097601007546455,0.8099999999999999,1.23,2.0002165361291993,2.0,2.0,38.7253325345618,23.0,57.0,5.192157921015114,Random walk,EpiEstim,Marginalised
75,0.9619598302727409,43,1.0681084195703399,0.8599999999999999,1.3,2.000278263611928,2.0,2.0,47.91839318519311,30.0,68.0,3.072605819152732,Random walk,EpiEstim,Marginalised
76,1.0091507222337015,36,0.9359177987876588,0.7400000000000001,1.1500000000000001,2.000223558267195,2.0,2.0,43.953006960069466,27.0,64.0,4.4943786299627115,Random walk,EpiEstim,Marginalised
77,0.935757419047802,40,0.9019002767170595,0.71,1.11,2.0002840554044328,2.0,2.0,36.60735783843404,21.0,55.0,2.667886053147375,Random walk,EpiEstim,Marginalised
78,0.9131525371299615,35,0.8967736611433318,0.71,1.11,2.0003611240681423,2.0,2.0,40.44919350459007,24.0,59.0,3.1733759502693655,Random walk,EpiEstim,Marginalised
79,1.0452903105759297,46,0.9792343912942909,0.7799999999999999,1.2,2.0004650161150104,2.0,2.0,35.288267625311676,20.0,53.0,7.018619781589745,Random walk,EpiEstim,Marginalised
80,1.0121133343745254,37,1.0134848984814249,0.8099999999999999,1.24,2.000808373025122,2.0,2.0,46.517667048124075,29.0,67.0,5.486334385792228,Random walk,EpiEstim,Marginalised
81,1.1993543110169858,41,0.9592405018366646,0.76,1.18,2.001029943096289,2.0,2.0,37.55094979073375,22.0,56.0,2.7040625321731415,Random walk,EpiEstim,Marginalised
82,1.385495210206492,78,1.4659276829433288,1.22,1.74,2.000036436814209,2.0,2.0,41.58304837517619,25.0,61.0,31.30583978911708,Random walk,EpiEstim,Marginalised
83,1.097152338695525,39,1.412485161163884,1.17,1.6800000000000002,2.002648677512405,2.0,2.0,82.16884862303556,58.0,109.0,35.857059655966665,Random walk,EpiEstim,Marginalised
84,1.0743656787912998,55,1.096328188782697,0.89,1.33,2.0067989125117762,2.0,2.0,41.26996982902827,25.0,61.0,9.333211099293843,Random walk,EpiEstim,Marginalised
85,1.0281610345643681,58,1.2717789870070155,1.05,1.52,2.005014766433492,2.0,2.0,57.47860857314838,38.0,80.0,2.552473746599321,Random walk,EpiEstim,Marginalised
86,1.1684652055305087,56,1.241949265909664,1.03,1.48,2.0058250152434747,2.0,2.0,60.80798725005877,41.0,84.0,3.249145185598104,Random walk,EpiEstim,Marginalised
87,1.1199187315834889,59,1.2114680304583039,1.0,1.44,2.0066931652444273,2.0,2.0,58.65777522964189,39.0,81.0,2.562159284176256,Random walk,EpiEstim,Marginalised
88,1.236248083843362,62,1.2335038015314637,1.02,1.46,2.0076377511309844,2.0,2.0,61.679072122931025,41.0,85.0,2.624291611011576,Random walk,EpiEstim,Marginalised
89,1.2047668647989604,56,1.165311711753545,0.97,1.38,2.0085080590896993,2.0,2.0,64.8232623047954,44.0,89.0,5.027168917031144,Random walk,EpiEstim,Marginalised
90,1.3289257655531725,82,1.321950790726006,1.11,1.5499999999999998,2.0114904973158123,2.0,2.0,58.27949401452056,38.0,81.0,17.81747371214455,Random walk,EpiEstim,Marginalised
91,1.1602522812667293,57,1.2827077973445327,1.08,1.51,2.0615260782372444,2.0,3.0,85.54252915499556,61.0,113.0,21.022497854439276,Random walk,EpiEstim,Marginalised
92,1.1672274920114367,86,1.3019139859848556,1.09,1.52,2.3145880477035967,2.0,3.0,64.08611956214143,41.0,90.0,15.281718705736058,Random walk,EpiEstim,Marginalised
93,1.1038252777316135,66,1.2438150641154901,1.07,1.46,2.6758538032119232,2.0,3.0,80.97379038580601,58.0,111.0,8.67715817579109,Random walk,EpiEstim,Marginalised
94,1.0694702770805133,65,1.142424915020322,0.9300000000000002,1.3499999999999999,2.4595366638173273,2.0,3.0,74.58667872978445,50.0,100.0,5.640827424995479,Random walk,EpiEstim,Marginalised
95,1.2342232350475766,72,1.097679447309185,0.94,1.27,2.5034960737976473,2.0,3.0,68.03825380915384,48.0,91.0,3.220838648919735,Random walk,EpiEstim,Marginalised
96,1.137843168267393,73,1.1197483516314752,0.9599999999999999,1.3,2.53458130967819,2.0,3.0,72.60770561584071,52.0,96.0,2.6614657227636265,Random walk,EpiEstim,Marginalised
97,1.038436717091002,62,1.0528154302413055,0.89,1.22,2.5205884268530836,2.0,3.0,75.1386032582715,54.0,99.0,7.917397225999746,Random walk,EpiEstim,Marginalised
98,1.141714623163153,65,0.9908187565943729,0.83,1.1500000000000001,2.5415181537491724,2.0,3.0,66.51524348695241,45.0,89.0,2.6460994313552937,Random walk,EpiEstim,Marginalised
99,1.0746116167990896,77,1.046858689926112,0.89,1.22,2.495807426973098,2.0,3.0,65.17660355280393,45.0,88.0,7.479715944686334,Random walk,EpiEstim,Marginalised
100,1.0857000788943547,87,1.196076232862348,1.02,1.4,2.355128235197477,2.0,3.0,76.19673792763768,54.0,102.0,6.753824840381695,Random walk,EpiEstim,Marginalised
1,1.0507557979778397,109,5.0,0.12658903992144938,18.444397270569677,7.0,NaN,NaN,545.0000000000001,13.0,2012.0,183.83003968173074,Random walk,EpiEstim,Conditional (k = 7)
2,1.1590093712349343,123,2.1336996336996332,1.868503336263576,2.4162376933685175,7.0,NaN,NaN,545.0000000000001,13.0,2012.0,175.2138452259958,Random walk,EpiEstim,Conditional (k = 7)
3,1.2790468752118291,132,1.6350672068408967,1.4716093266688246,1.8070092149678127,7.0,NaN,NaN,243.31092045756438,201.0,288.0,98.73657235735791,Random walk,EpiEstim,Conditional (k = 7)
4,1.2543259231117483,130,1.447539273759989,1.3228119657812183,1.577805336446292,7.0,NaN,NaN,194.126983328012,161.0,229.0,54.40335426183675,Random walk,EpiEstim,Conditional (k = 7)
5,1.2190127660924688,132,1.3516927612347085,1.2479475910228874,1.4595212261181008,7.0,NaN,NaN,176.4596324526116,147.0,208.0,35.74475091429729,Random walk,EpiEstim,Conditional (k = 7)
6,1.3198246155630526,138,1.3007061997433471,1.210155547099335,1.3944773801250292,7.0,NaN,NaN,167.98734037601096,140.0,197.0,21.921672911560993,Random walk,EpiEstim,Conditional (k = 7)
7,1.3342674154927558,144,1.2717377792475395,1.1903977632339768,1.3557278169651776,7.0,NaN,NaN,164.705757633676,138.0,193.0,13.530558676190466,Random walk,EpiEstim,Conditional (k = 7)
8,1.3372260561913143,154,1.1302938241954477,1.0596983910489843,1.2031334510623681,7.0,NaN,NaN,144.6712467013045,120.0,171.0,5.701730951667386,Random walk,EpiEstim,Conditional (k = 7)
9,1.381226485958193,166,1.1491744258903385,1.0789400033800483,1.221592129071403,7.0,NaN,NaN,149.85803914069632,124.0,177.0,10.19441680542114,Random walk,EpiEstim,Conditional (k = 7)
10,1.4698066517616892,179,1.172578512975045,1.1025203548457587,1.2447641321643343,7.0,NaN,NaN,157.0317015924278,131.0,184.0,14.97963765468081,Random walk,EpiEstim,Conditional (k = 7)
11,1.259547783403464,154,1.1687800376782784,1.0997259296193818,1.2399070650228101,7.0,NaN,NaN,168.3859749129887,141.0,197.0,8.577723248658376,Random walk,EpiEstim,Conditional (k = 7)
12,1.3479105093350954,203,1.2140206089818946,1.144531751121077,1.2855284143080798,7.0,NaN,NaN,172.96936954164275,146.0,202.0,22.18694335595071,Random walk,EpiEstim,Conditional (k = 7)
13,1.3539445227165612,184,1.226710554860461,1.1578518494601466,1.297530124380561,7.0,NaN,NaN,187.02510717990756,158.0,217.0,3.687512999405663,Random walk,EpiEstim,Conditional (k = 7)
14,1.4379429340908696,228,1.2725963168146741,1.2035332239794403,1.343558976287235,7.0,NaN,NaN,195.71092057723183,166.0,226.0,23.919434987895105,Random walk,EpiEstim,Conditional (k = 7)
15,1.3239518039039873,194,1.266818451719766,1.1991130059733808,1.33635706003019,7.0,NaN,NaN,212.4635017690667,182.0,244.0,11.31385030178231,Random walk,EpiEstim,Conditional (k = 7)
16,1.293657073848795,204,1.2554704439397508,1.189311878565559,1.3233945015683413,7.0,NaN,NaN,218.46001704614707,188.0,251.0,8.508941413993348,Random walk,EpiEstim,Conditional (k = 7)
17,1.1904294412455347,211,1.237631855157117,1.1731643281020228,1.3037994047159653,7.0,NaN,NaN,222.24259139030966,191.0,255.0,6.681715151249895,Random walk,EpiEstim,Conditional (k = 7)
18,1.0201967271072447,212,1.2433864003674764,1.1799224288093713,1.3084893672576385,7.0,NaN,NaN,231.42908825705706,200.0,265.0,11.935631175992018,Random walk,EpiEstim,Conditional (k = 7)
19,1.1374886588397761,197,1.1944120969547825,1.1333218278585715,1.2570834059875913,7.0,NaN,NaN,230.69056371323558,199.0,264.0,24.566649222631852,Random walk,EpiEstim,Conditional (k = 7)
20,1.292647126358695,230,1.1927078850061374,1.1326499311740879,1.2542954553243089,7.0,NaN,NaN,229.31309437887953,198.0,262.0,3.8676890186390755,Random walk,EpiEstim,Conditional (k = 7)
21,1.247908062192948,244,1.1690883375428862,1.1105319733029164,1.2291279598115155,7.0,NaN,NaN,227.14220375980884,196.0,260.0,10.306274966603393,Random walk,EpiEstim,Conditional (k = 7)
22,1.2699257718237322,223,1.1586892063716299,1.101202231842865,1.2176182361338574,7.0,NaN,NaN,235.88660446581045,204.0,269.0,7.578444595374112,Random walk,EpiEstim,Conditional (k = 7)
23,1.3730023485614349,276,1.1824040459341099,1.1250641204108411,1.2411490742705893,7.0,NaN,NaN,238.68914136640896,206.0,272.0,28.029926333114403,Random walk,EpiEstim,Conditional (k = 7)
24,1.2615775011803814,285,1.205686442985627,1.148513289037087,1.2642288058361593,7.0,NaN,NaN,252.3268870266981,219.0,287.0,23.37848068154424,Random walk,EpiEstim,Conditional (k = 7)
25,1.2423983340517655,296,1.2321913509986087,1.1751625583459546,1.2905523648344197,7.0,NaN,NaN,269.4753133285712,235.0,305.0,17.619104047388372,Random walk,EpiEstim,Conditional (k = 7)
26,1.1513304143536727,281,1.2531651773701322,1.1964925387988994,1.3111307272614132,7.0,NaN,NaN,292.4639200250154,257.0,330.0,6.988688558906755,Random walk,EpiEstim,Conditional (k = 7)
27,0.9374426944725024,202,1.1942154713525914,1.1397969926111293,1.2498851223342258,7.0,NaN,NaN,304.39077562524585,268.0,342.0,91.65779548233387,Random walk,EpiEstim,Conditional (k = 7)
28,0.8046647657165298,215,1.1385169741839039,1.0862203592949982,1.192025850015772,7.0,NaN,NaN,290.9710490852484,255.0,328.0,65.49290512819677,Random walk,EpiEstim,Conditional (k = 7)
29,0.83997253619983,204,1.0960559338511435,1.045441883048293,1.147849632588274,7.0,NaN,NaN,280.2469285518077,245.0,317.0,65.98951451769099,Random walk,EpiEstim,Conditional (k = 7)
30,0.7705405420729977,177,1.0120239665847592,0.9639344142310035,1.0612676429294745,7.0,NaN,NaN,256.92097761976015,224.0,292.0,70.12899571483032,Random walk,EpiEstim,Conditional (k = 7)
31,0.8763395120723155,221,0.9596318887227067,0.913138346593819,1.007263661577931,7.0,NaN,NaN,227.80015134168025,197.0,260.0,4.8543074402260675,Random walk,EpiEstim,Conditional (k = 7)
32,0.9358367919085071,229,0.9143447861835274,0.8690979220492363,0.960723655083905,7.0,NaN,NaN,208.58216677790904,179.0,240.0,13.11802837832048,Random walk,EpiEstim,Conditional (k = 7)
33,0.9467526582601473,208,0.8728512676718096,0.8286027247023108,0.9182345846122663,7.0,NaN,NaN,197.43198097501698,168.0,228.0,6.4600528855807084,Random walk,EpiEstim,Conditional (k = 7)
34,0.9383544618458453,189,0.873615881426767,0.8291322555594364,0.9192454998709341,7.0,NaN,NaN,197.63824606176533,169.0,228.0,5.364123325884902,Random walk,EpiEstim,Conditional (k = 7)
35,0.9225565780533138,189,0.8705349346993553,0.8258089611239632,0.9164237967160949,7.0,NaN,NaN,193.00735986437024,164.0,223.0,3.8711466307885662,Random walk,EpiEstim,Conditional (k = 7)
36,0.9724934648622932,218,0.89468915149752,0.8489445018886104,0.9416172716404497,7.0,NaN,NaN,190.14478868627003,162.0,220.0,19.89451366268814,Random walk,EpiEstim,Conditional (k = 7)
37,0.875822968174508,187,0.9171730168050133,0.8704395520823286,0.9651112801332685,7.0,NaN,NaN,197.6086886146491,169.0,228.0,6.2892896512523055,Random walk,EpiEstim,Conditional (k = 7)
38,0.8481204944062992,183,0.907743368276852,0.8608768278210406,0.9558345921512784,7.0,NaN,NaN,192.71953566920428,164.0,223.0,5.83437561116928,Random walk,EpiEstim,Conditional (k = 7)
39,0.6499256089970183,131,0.8576248284515249,0.8117369493348254,0.9047565929372438,7.0,NaN,NaN,185.1842315689419,157.0,214.0,45.92726646786625,Random walk,EpiEstim,Conditional (k = 7)
40,0.6580192221891965,138,0.8262914057869951,0.7808627217961174,0.8729863985081958,7.0,NaN,NaN,170.32130771281967,143.0,198.0,24.485530479405426,Random walk,EpiEstim,Conditional (k = 7)
41,0.7366536399427638,132,0.8054744168810498,0.7601476339285853,0.8520952811287601,7.0,NaN,NaN,158.80866315854504,133.0,186.0,19.375200780335703,Random walk,EpiEstim,Conditional (k = 7)
42,0.5346152732727038,89,0.7563312686643874,0.7118704587722063,0.8021198146720243,7.0,NaN,NaN,146.57141316962574,122.0,173.0,50.25641962831144,Random walk,EpiEstim,Conditional (k = 7)
43,0.5285102479023974,79,0.6797248248272204,0.6369609716467095,0.7238583675908201,7.0,NaN,NaN,123.13589844013244,101.0,147.0,37.44664144261304,Random walk,EpiEstim,Conditional (k = 7)
44,0.5081454683026729,88,0.6325687013651304,0.5905333789185903,0.6760287278821825,7.0,NaN,NaN,103.36100994309115,83.0,125.0,9.923295018758097,Random walk,EpiEstim,Conditional (k = 7)
45,0.44697277599998986,69,0.5739026808989223,0.5329377512350834,0.6163628508007696,7.0,NaN,NaN,87.12054777456711,68.0,107.0,12.729552238208228,Random walk,EpiEstim,Conditional (k = 7)
46,0.5144847861497415,89,0.5730804383385408,0.530962335232096,0.6167831774138809,7.0,NaN,NaN,76.42653383707585,59.0,95.0,8.178739352974073,Random walk,EpiEstim,Conditional (k = 7)
47,0.687666652758221,63,0.5447586167278449,0.5023803811027159,0.5888283568570483,7.0,NaN,NaN,68.9467211015493,52.0,87.0,3.5092328240120754,Random walk,EpiEstim,Conditional (k = 7)
48,0.68915182037088,79,0.534324318709514,0.4908661037816584,0.5795994868879821,7.0,NaN,NaN,59.53406157521532,44.0,76.0,14.927378761510365,Random walk,EpiEstim,Conditional (k = 7)
49,0.7246611427157469,55,0.541634779287494,0.4962034730583964,0.589027616680835,7.0,NaN,NaN,58.405068128918344,43.0,75.0,2.3886535525549633,Random walk,EpiEstim,Conditional (k = 7)
50,0.8402630241381109,71,0.5775094597675401,0.5287025475844772,0.6284403073463258,7.0,NaN,NaN,55.57037684547178,41.0,72.0,11.17535790366751,Random walk,EpiEstim,Conditional (k = 7)
