eta,p,simulation,model
0.186,4.622913980014621e-5,Standard,EpiFilter
0.187,4.0658055693786276e-5,Standard,EpiFilter
0.188,3.573385042625994e-5,Standard,EpiFilter
0.189,3.1384933155478924e-5,Standard,EpiFilter
0.19,2.7547136453605734e-5,Standard,EpiFilter
0.19099999999999998,2.416301680503853e-5,Standard,EpiFilter
0.192,2.1181211145303864e-5,Standard,EpiFilter
0.193,1.8555846369962702e-5,Standard,EpiFilter
0.194,1.624599868873074e-5,Standard,EpiFilter
0.195,1.4215199692654165e-5,Standard,EpiFilter
0.19599999999999998,1.2430986034478076e-5,Standard,EpiFilter
0.19699999999999998,1.0864489685522725e-5,Standard,EpiFilter
0.198,9.490065821315824e-6,Standard,EpiFilter
0.199,8.284955495977265e-6,Standard,EpiFilter
0.2,7.228980388073239e-6,Standard,EpiFilter
0.201,6.304267033334765e-6,Standard,EpiFilter
0.20199999999999999,5.494998099229265e-6,Standard,EpiFilter
0.20299999999999999,4.787188399573886e-6,Standard,EpiFilter
0.204,4.168483491754387e-6,Standard,EpiFilter
0.20500000000000002,3.627978842652212e-6,Standard,EpiFilter
0.20600000000000002,3.1560576903433408e-6,Standard,EpiFilter
0.207,2.7442458657430204e-6,Standard,EpiFilter
0.208,2.3850819706309124e-6,Standard,EpiFilter
0.209,2.072001435074078e-6,Standard,EpiFilter
0.21,1.7992330976653763e-6,Standard,EpiFilter
0.21100000000000002,1.561707065931121e-6,Standard,EpiFilter
0.21200000000000002,1.3549727213644543e-6,Standard,EpiFilter
0.213,1.1751258339242076e-6,Standard,EpiFilter
0.214,1.0187438444106067e-6,Standard,EpiFilter
0.215,8.828284600556143e-7,Standard,EpiFilter
0.216,7.647547891402919e-7,Standard,EpiFilter
0.217,6.622263146688414e-7,Standard,EpiFilter
0.218,5.732350754112902e-7,Standard,EpiFilter
0.219,4.960264852270615e-7,Standard,EpiFilter
0.22,4.290682788407009e-7,Standard,EpiFilter
0.221,3.710231244880358e-7,Standard,EpiFilter
0.222,3.207244913770776e-7,Standard,EpiFilter
0.22299999999999998,2.771554030911965e-7,Standard,EpiFilter
0.224,2.394297471697433e-7,Standard,EpiFilter
0.225,2.0677584647855866e-7,Standard,EpiFilter
0.226,1.785220299042541e-7,Standard,EpiFilter
0.227,1.5408396867041867e-7,Standard,EpiFilter
0.228,1.3295357043590673e-7,Standard,EpiFilter
0.22899999999999998,1.1468924655742294e-7,Standard,EpiFilter
0.23,9.890738871547455e-8,Standard,EpiFilter
0.231,8.527490972915586e-8,Standard,EpiFilter
0.232,7.350272003741446e-8,Standard,EpiFilter
0.233,6.334002617878916e-8,Standard,EpiFilter
0.23399999999999999,5.4569350844892306e-8,Standard,EpiFilter
0.235,4.700218586756599e-8,Standard,EpiFilter
0.236,4.047519997527877e-8,Standard,EpiFilter
0.23700000000000002,3.484693245609039e-8,Standard,EpiFilter
0.23800000000000002,2.9994912112397404e-8,Standard,EpiFilter
0.239,2.5813148199318878e-8,Standard,EpiFilter
0.24,2.2209946503271552e-8,Standard,EpiFilter
0.241,1.9106009431863585e-8,Standard,EpiFilter
0.242,1.6432784031991438e-8,Standard,EpiFilter
0.24300000000000002,1.413102630404485e-8,Standard,EpiFilter
0.24400000000000002,1.2149554103001805e-8,Standard,EpiFilter
0.245,1.0444164370758532e-8,Standard,EpiFilter
0.246,8.976693482663876e-9,Standard,EpiFilter
0.247,7.714202161334728e-9,Standard,EpiFilter
0.248,6.628268756165209e-9,Standard,EpiFilter
0.249,5.694376744671551e-9,Standard,EpiFilter
0.25,4.891384115890979e-9,Standard,EpiFilter
0.251,4.201063876857949e-9,Standard,EpiFilter
0.252,3.6077063068600162e-9,Standard,EpiFilter
0.253,3.097774794691241e-9,Standard,EpiFilter
0.254,2.6596081524589022e-9,Standard,EpiFilter
0.255,2.2831632238695824e-9,Standard,EpiFilter
0.256,1.959792412093086e-9,Standard,EpiFilter
0.257,1.6820514563914352e-9,Standard,EpiFilter
0.25799999999999995,1.4435334006988672e-9,Standard,EpiFilter
0.259,1.2387252322869906e-9,Standard,EpiFilter
0.26,1.0628841345729755e-9,Standard,EpiFilter
0.261,9.119307036149572e-10,Standard,EpiFilter
0.262,7.82356830586654e-10,Standard,EpiFilter
0.26299999999999996,6.711462591763532e-10,Standard,EpiFilter
0.264,5.757060933495415e-10,Standard,EpiFilter
0.26499999999999996,4.938077623405408e-10,Standard,EpiFilter
0.266,4.23536150642286e-10,Standard,EpiFilter
0.267,3.6324577507429717e-10,Standard,EpiFilter
0.268,3.1152304217877737e-10,Standard,EpiFilter
0.269,2.671537502270861e-10,Standard,EpiFilter
0.26999999999999996,2.2909511366407862e-10,Standard,EpiFilter
0.271,1.9645168614429146e-10,Standard,EpiFilter
0.272,1.6845464344406958e-10,Standard,EpiFilter
0.273,1.4444396119906443e-10,Standard,EpiFilter
0.274,1.238530861366061e-10,Standard,EpiFilter
0.27499999999999997,1.0619575457325543e-10,Standard,EpiFilter
0.276,9.105465957082248e-11,Standard,EpiFilter
0.27699999999999997,7.807170929465744e-11,Standard,EpiFilter
0.278,6.693965466036566e-11,Standard,EpiFilter
0.279,5.739489504328976e-11,Standard,EpiFilter
0.27999999999999997,4.921129731475178e-11,Standard,EpiFilter
0.281,4.2194886324711974e-11,Standard,EpiFilter
0.282,3.6179284666918e-11,Standard,EpiFilter
0.28300000000000003,3.102179656453192e-11,Standard,EpiFilter
0.284,2.660004537085918e-11,Standard,EpiFilter
0.285,2.2809086812185268e-11,Standard,EpiFilter
0.28600000000000003,1.9558930982982027e-11,Standard,EpiFilter
0.287,1.677241547874836e-11,Standard,EpiFilter
0.28800000000000003,1.4383380124852639e-11,Standard,EpiFilter
0.289,1.2335100709855919e-11,Standard,EpiFilter
0.29,1.0578945114139555e-11,Standard,EpiFilter
0.291,9.073220372475625e-12,Standard,EpiFilter
0.292,7.782183637814455e-12,Standard,EpiFilter
0.29300000000000004,6.675193822961834e-12,Standard,EpiFilter
0.294,5.725983972479805e-12,Standard,EpiFilter
0.295,4.912037233668253e-12,Standard,EpiFilter
0.296,4.214051716426567e-12,Standard,EpiFilter
0.297,3.6154816124366387e-12,Standard,EpiFilter
0.29800000000000004,3.1021437321196777e-12,Standard,EpiFilter
0.299,2.6618801537172084e-12,Standard,EpiFilter
0.30000000000000004,2.284268998352819e-12,Standard,EpiFilter
0.301,1.9603764780552717e-12,Standard,EpiFilter
