t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,simulation,model,fit
1,1.05075579797784,109,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1866.1916905928972,Standard,EpiEstim,Marginalised
2,1.15900937123493,123,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1852.7426110455237,Standard,EpiEstim,Marginalised
3,1.27904687521183,132,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1844.1317345043988,Standard,EpiEstim,Marginalised
4,1.25432592311175,130,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1846.042898159187,Standard,EpiEstim,Marginalised
5,1.21901276609247,132,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1844.1317345043988,Standard,EpiEstim,Marginalised
6,1.31982461556305,138,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1838.406350278761,Standard,EpiEstim,Marginalised
7,1.33426741549276,144,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1832.6931261612133,Standard,EpiEstim,Marginalised
8,1.33722605619131,154,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1823.1981084277224,Standard,EpiEstim,Marginalised
9,1.38122648595819,166,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1811.8486742105295,Standard,EpiEstim,Marginalised
10,1.46980665176169,179,5.005,0.25,9.75,15.5,1.0,30.0,2960.0,148.0,5772.0,1799.6083431853647,Standard,EpiEstim,Marginalised
11,1.25954778340346,154,1.207605005391676,1.11,1.3,13.402807798616845,2.0,29.0,177.24179121238376,145.0,207.0,13.076081646594627,Standard,EpiEstim,Marginalised
12,1.3479105093351,203,1.2502569923369913,1.1600000000000001,1.32,16.705122871448975,3.0,30.0,179.99531983683048,150.0,209.0,15.78472680953215,Standard,EpiEstim,Marginalised
13,1.35394452271656,184,1.2445670817145915,1.1600000000000001,1.31,16.73493891930054,4.0,30.0,189.71857362670033,160.0,220.0,4.33467289491662,Standard,EpiEstim,Marginalised
14,1.43794293409087,228,1.2784649308854967,1.21,1.38,17.01552501389647,3.0,30.0,197.56120510661088,168.0,229.0,22.13408923119106,Standard,EpiEstim,Marginalised
15,1.32395180390399,194,1.2597165971932143,1.19,1.33,17.862908629397648,3.0,30.0,209.9650037640566,179.0,242.0,9.47882439854828,Standard,EpiEstim,Marginalised
16,1.29365707384879,204,1.248670303503859,1.18,1.31,18.0988282568074,4.0,30.0,216.0190067016071,185.0,248.0,7.073383608702922,Standard,EpiEstim,Marginalised
17,1.19042944124553,211,1.2374810909961274,1.17,1.3,17.869574221535125,4.0,30.0,221.14771913810944,190.0,254.0,6.1771006509975805,Standard,EpiEstim,Marginalised
18,1.02019672710724,212,1.2252329350364226,1.1600000000000001,1.28,17.159891382879458,3.0,30.0,226.140400324572,194.0,259.0,8.336398616400507,Standard,EpiEstim,Marginalised
19,1.13748865883978,197,1.191345422124165,1.09,1.26,13.92032922649106,3.0,29.0,228.39920826061376,195.0,262.0,22.28735767871324,Standard,EpiEstim,Marginalised
20,1.2926471263587,230,1.1963665492534639,1.1,1.26,14.760519309619674,3.0,29.0,229.48947754908235,195.0,263.0,4.0242889627434675,Standard,EpiEstim,Marginalised
21,1.24790806219295,244,1.2073998603031302,1.1400000000000001,1.26,15.9908464411139,3.0,29.0,236.11365022215466,203.0,269.0,5.379741781204919,Standard,EpiEstim,Marginalised
22,1.26992577182373,223,1.195195075371768,1.12,1.25,14.881209826197225,3.0,29.0,243.01316149654076,210.0,277.0,12.376252472635183,Standard,EpiEstim,Marginalised
23,1.37300234856143,276,1.2148875881360046,1.1600000000000001,1.26,16.43542012851249,4.0,29.0,248.29401983097316,216.0,282.0,18.942929023310455,Standard,EpiEstim,Marginalised
24,1.26157750118038,285,1.2274387261745625,1.18,1.28,16.697258514536,3.0,30.0,259.3604267540388,227.0,293.0,17.09903457316705,Standard,EpiEstim,Marginalised
25,1.24239833405177,296,1.244213530334556,1.19,1.3499999999999999,15.996950781502674,3.0,30.0,274.00137433989323,239.0,313.0,14.09373979886286,Standard,EpiEstim,Marginalised
26,1.15133041435367,281,1.2349059436042369,1.19,1.3,17.079937093819883,4.0,30.0,286.75706132446214,252.0,325.0,4.8736844943572155,Standard,EpiEstim,Marginalised
27,0.937442694472502,202,1.1645183143859943,0.9800000000000001,1.23,13.98164691128594,2.0,27.0,296.0245467255975,258.0,336.0,82.94525091196489,Standard,EpiEstim,Marginalised
28,0.80466476571653,215,0.8726184227432308,0.7799999999999999,1.0,2.1140873116487224,2.0,3.0,211.21865164259307,169.0,267.0,6.166374524244491,Standard,EpiEstim,Marginalised
29,0.83997253619983,204,0.8558142257758536,0.7799999999999999,0.94,2.134883838657837,2.0,3.0,215.24769325613644,177.0,257.0,6.973374697545673,Standard,EpiEstim,Marginalised
30,0.770540542072998,177,0.7857087549824702,0.71,0.87,2.0774936744896526,2.0,3.0,202.9419972979657,165.0,243.0,16.314859574008597,Standard,EpiEstim,Marginalised
31,0.876339512072316,221,0.8325388013178286,0.76,0.9099999999999999,2.175765241821539,2.0,3.0,175.7137227343399,140.0,213.0,34.84267843567386,Standard,EpiEstim,Marginalised
32,0.935836791908507,229,0.9603978038476506,0.87,1.05,2.0328272423552862,2.0,3.0,216.1447076633338,176.0,259.0,8.126892794815681,Standard,EpiEstim,Marginalised
33,0.946752658260147,208,0.9525484842217296,0.87,1.0399999999999998,2.0444137565982516,2.0,3.0,226.07630797174915,186.0,269.0,10.508215167551679,Standard,EpiEstim,Marginalised
34,0.938354461845845,189,0.8791095423623818,0.79,0.97,2.026041819001755,2.0,3.0,206.28919241407465,168.0,247.0,10.064761150241285,Standard,EpiEstim,Marginalised
35,0.922556578053314,189,0.8495277148609746,0.77,0.94,2.028973790528157,2.0,3.0,186.86159165839243,151.0,226.0,4.626591783453135,Standard,EpiEstim,Marginalised
36,0.972493464862293,218,0.9302375029866822,0.8400000000000001,1.02,2.0175566293478524,2.0,2.0,186.07761576473047,150.0,225.0,22.051894813353336,Standard,EpiEstim,Marginalised
37,0.875822968174508,187,0.9405445961400947,0.8500000000000001,1.03,2.042296530906054,2.0,3.0,215.14521616477637,176.0,257.0,17.865315188711058,Standard,EpiEstim,Marginalised
38,0.848120494406299,183,0.8741277776158345,0.79,0.97,2.0326367244934023,2.0,3.0,185.6007490220506,149.0,225.0,4.593858969851873,Standard,EpiEstim,Marginalised
39,0.649925608997018,131,0.7529485658789503,0.67,0.8400000000000001,2.0102838855783878,2.0,2.0,180.77232931703819,145.0,219.0,39.13827832777714,Standard,EpiEstim,Marginalised
40,0.658019222189197,138,0.661257568225304,0.5800000000000001,0.7400000000000001,2.0098897715691058,2.0,2.0,128.07509801224023,98.0,161.0,6.341356920098061,Standard,EpiEstim,Marginalised
41,0.736653639942764,132,0.6869557010647668,0.61,0.77,2.010769391620517,2.0,2.0,133.25590602384733,103.0,166.0,3.7803990552718467,Standard,EpiEstim,Marginalised
42,0.534615273272704,89,0.5881156247526915,0.51,0.67,2.004457710861984,2.0,2.0,126.82482165716381,97.0,159.0,29.000390252903703,Standard,EpiEstim,Marginalised
43,0.528510247902397,79,0.47221299644442244,0.4,0.55,2.0008084149357694,2.0,2.0,84.61541434619201,61.0,111.0,3.8058263966079204,Standard,EpiEstim,Marginalised
44,0.508145468302673,88,0.5021418992709845,0.43,0.5800000000000001,2.000952091343627,2.0,2.0,74.14801854332218,52.0,99.0,8.795046240108434,Standard,EpiEstim,Marginalised
45,0.44697277599999,69,0.51015715368392,0.43,0.59,2.001652423746845,2.0,2.0,82.04537186718595,59.0,108.0,7.674498938500692,Standard,EpiEstim,Marginalised
46,0.514484786149741,89,0.5577874301175904,0.4700000000000001,0.65,2.003061371409354,2.0,2.0,64.14795831574142,44.0,87.0,18.784170557921765,Standard,EpiEstim,Marginalised
47,0.687666652758221,63,0.5830976711992238,0.49,0.6799999999999999,2.0105959770529473,2.0,2.0,82.74942995833626,59.0,109.0,13.091125817351326,Standard,EpiEstim,Marginalised
48,0.68915182037088,79,0.5924080282923555,0.5,0.6900000000000001,2.031487745443018,2.0,3.0,59.127513869400474,40.0,81.0,14.233189377400503,Standard,EpiEstim,Marginalised
49,0.724661142715747,55,0.6009705030193797,0.5,0.71,2.092522461395453,2.0,3.0,73.10067757508907,51.0,98.0,11.784696882116453,Standard,EpiEstim,Marginalised
50,0.840263024138111,71,0.6194695246924171,0.52,0.73,2.241998730144954,2.0,3.0,53.77211559519488,35.0,75.0,11.878587179528186,Standard,EpiEstim,Marginalised
51,0.976407115736378,106,0.925227911760741,0.79,1.07,2.0007420826085633,2.0,2.0,67.01187760853301,46.0,91.0,32.59194184750956,Standard,EpiEstim,Marginalised
52,0.809572465850976,67,0.9541366358448825,0.8200000000000001,1.1,2.012665860532746,2.0,2.0,102.47019822091225,76.0,132.0,27.424699870876715,Standard,EpiEstim,Marginalised
53,0.735767795852321,61,0.7340638090136431,0.61,0.87,2.0019184552639664,2.0,2.0,65.71567606816087,45.0,89.0,3.2750913577323764,Standard,EpiEstim,Marginalised
54,0.682530545189007,77,0.8183562954884858,0.6900000000000001,0.9599999999999999,2.0019915985482886,2.0,2.0,59.63290199535953,40.0,82.0,11.94865741676955,Standard,EpiEstim,Marginalised
55,0.645923232664183,48,0.7667451288008904,0.64,0.9099999999999999,2.0073023582593015,2.0,2.0,75.46878790447205,53.0,101.0,20.640073054607168,Standard,EpiEstim,Marginalised
56,0.653307826746064,49,0.6179631272867185,0.5,0.75,2.0045002833101626,2.0,2.0,47.027733967103146,30.0,67.0,2.4871829854743117,Standard,EpiEstim,Marginalised
57,0.654546787631544,57,0.7046425372542701,0.5800000000000001,0.8400000000000001,2.0034401065697107,2.0,2.0,47.46993247148572,30.0,68.0,5.96999535803619,Standard,EpiEstim,Marginalised
58,0.740303004888021,64,0.8433629098279853,0.7,1.0,2.0015821766042623,2.0,2.0,55.13477081851513,36.0,77.0,5.5039787427331515,Standard,EpiEstim,Marginalised
59,0.629911413056697,46,0.8007250338352607,0.66,0.9599999999999999,2.002749737260558,2.0,2.0,62.44108810620919,42.0,85.0,10.69015062453607,Standard,EpiEstim,Marginalised
60,0.66478464188997,39,0.6448238506055226,0.52,0.79,2.001098315569895,2.0,2.0,45.03389168787908,28.0,65.0,3.484068567375175,Standard,EpiEstim,Marginalised
61,0.599627547992097,45,0.6662733349855157,0.53,0.8200000000000001,2.0014480074433267,2.0,2.0,37.95445097663455,23.0,56.0,4.416145085327349,Standard,EpiEstim,Marginalised
62,0.623908199446909,25,0.5850760584472123,0.45999999999999996,0.73,2.002522634864098,2.0,2.0,43.57562215864014,27.0,63.0,13.456712627315394,Standard,EpiEstim,Marginalised
63,0.6598634125902,29,0.4805520724047876,0.36,0.62,2.003399157271175,2.0,2.0,24.28810420303637,12.0,39.0,3.0519697089573694,Standard,EpiEstim,Marginalised
64,0.717115543950159,36,0.6181135771371408,0.48,0.7799999999999999,2.001507730871988,2.0,2.0,27.724415804331336,15.0,43.0,5.324857358717426,Standard,EpiEstim,Marginalised
65,0.925592364770454,49,0.8662329877177976,0.6900000000000001,1.06,2.000207317166379,2.0,2.0,34.353131915772494,20.0,52.0,10.446908072076834,Standard,EpiEstim,Marginalised
66,0.987107738116638,53,1.0998812261792552,0.9,1.32,2.0000692236022752,2.0,2.0,47.550804168956525,30.0,68.0,3.6324627248881725,Standard,EpiEstim,Marginalised
67,1.02435827657331,39,1.0253444740549578,0.83,1.24,2.0000991791049825,2.0,2.0,52.82911848854404,34.0,74.0,8.690702386323256,Standard,EpiEstim,Marginalised
68,0.873799137534769,42,0.9179029047161058,0.73,1.1300000000000001,2.0001128829806847,2.0,2.0,39.31489552007926,23.0,58.0,2.498402954374961,Standard,EpiEstim,Marginalised
69,0.909444023549459,33,0.8607667572673796,0.6799999999999999,1.06,2.0001420528003973,2.0,2.0,42.352859621403695,26.0,62.0,5.412570631524465,Standard,EpiEstim,Marginalised
70,0.976222168201091,44,0.8967159706585435,0.71,1.11,2.000244427039791,2.0,2.0,33.197653215521434,19.0,50.0,7.145232955424779,Standard,EpiEstim,Marginalised
71,0.996468476611257,48,1.086904637147383,0.8799999999999999,1.32,2.000135670602193,2.0,2.0,44.18428260587812,27.0,64.0,2.9442871842768286,Standard,EpiEstim,Marginalised
72,1.09900209489661,44,1.094849841495512,0.8799999999999999,1.33,2.0001686085119643,2.0,2.0,48.72544147659518,31.0,69.0,3.0170383214714263,Standard,EpiEstim,Marginalised
73,0.943010942561359,38,0.9756966466188958,0.7799999999999999,1.2,2.0001461867886254,2.0,2.0,44.96162661743843,28.0,65.0,3.9415130290995544,Standard,EpiEstim,Marginalised
74,0.976883460044748,47,1.0100790089494374,0.8099999999999999,1.23,2.000203977422701,2.0,2.0,38.73616814564002,23.0,57.0,5.184963193399721,Standard,EpiEstim,Marginalised
75,0.961959830272741,43,1.068368110189059,0.8599999999999999,1.3,2.000262038072987,2.0,2.0,47.911958896304654,30.0,68.0,3.07017108877388,Standard,EpiEstim,Marginalised
76,1.0091507222337,36,0.9361955275575864,0.7400000000000001,1.1500000000000001,2.0002106000069895,2.0,2.0,43.95397897343781,27.0,64.0,4.494952911457403,Standard,EpiEstim,Marginalised
77,0.935757419047802,40,0.9019771350534043,0.71,1.11,2.000267427992191,2.0,2.0,36.62195454547618,21.0,55.0,2.663307564095313,Standard,EpiEstim,Marginalised
78,0.913152537129962,35,0.896600141204993,0.71,1.11,2.0003398928107625,2.0,2.0,40.45570854945858,24.0,59.0,3.1763092031397955,Standard,EpiEstim,Marginalised
79,1.04529031057593,46,0.978830283428927,0.7799999999999999,1.2,2.0004379487032855,2.0,2.0,35.29820459445178,20.0,53.0,7.0104587039260196,Standard,EpiEstim,Marginalised
80,1.01211333437453,37,1.0131068372242382,0.8099999999999999,1.24,2.0007604095953253,2.0,2.0,46.501383848347814,29.0,67.0,5.475543601401997,Standard,EpiEstim,Marginalised
81,1.19935431101699,41,0.9590279322683519,0.76,1.18,2.0009688124839653,2.0,2.0,37.55239560193039,22.0,56.0,2.703617550279372,Standard,EpiEstim,Marginalised
82,1.38549521020649,78,1.465642756666007,1.22,1.74,2.0000342672288443,2.0,2.0,41.57928011462926,25.0,61.0,31.309950709477285,Standard,EpiEstim,Marginalised
83,1.09715233869553,39,1.4136450741539932,1.17,1.6800000000000002,2.002466420386325,2.0,2.0,82.01904752043919,58.0,109.0,35.71882825887468,Standard,EpiEstim,Marginalised
84,1.0743656787913,55,1.097883553781245,0.89,1.34,2.006333974749685,2.0,2.0,41.27441635868013,25.0,61.0,9.327912550620983,Standard,EpiEstim,Marginalised
85,1.02816103456437,58,1.2734997581465861,1.05,1.52,2.004677266779479,2.0,2.0,57.484868557019034,38.0,80.0,2.552011523444514,Standard,EpiEstim,Marginalised
86,1.16846520553051,56,1.2435812497901457,1.03,1.48,2.0054328007450573,2.0,2.0,60.80490202689103,41.0,84.0,3.2482249229113833,Standard,EpiEstim,Marginalised
87,1.11991873158349,59,1.2130081879098373,1.0,1.44,2.0062422286667587,2.0,2.0,58.663738884059484,39.0,81.0,2.56214453250832,Standard,EpiEstim,Marginalised
88,1.23624808384336,62,1.2349673121743872,1.03,1.46,2.007124315272991,2.0,2.0,61.684110900671136,41.0,85.0,2.6243358441027986,Standard,EpiEstim,Marginalised
89,1.20476686479896,56,1.1666293259928446,0.97,1.38,2.0079348697201267,2.0,2.0,64.82399107373203,44.0,89.0,5.027586736760893,Standard,EpiEstim,Marginalised
90,1.32892576555317,82,1.3232765428758038,1.11,1.5499999999999998,2.0107238416845283,2.0,2.0,58.29355317296462,39.0,81.0,17.8028392309779,Standard,EpiEstim,Marginalised
91,1.16025228126673,57,1.2844730039566574,1.08,1.51,2.0574036894426166,2.0,3.0,85.54241626107124,61.0,113.0,21.033190067242497,Standard,EpiEstim,Marginalised
92,1.16722749201144,86,1.3020918440519273,1.09,1.52,2.298004706669905,2.0,3.0,63.871396340302994,41.0,90.0,15.504479072058194,Standard,EpiEstim,Marginalised
93,1.10382527773161,66,1.2470926041511945,1.07,1.4700000000000002,2.657703525503695,2.0,3.0,81.20692823635449,58.0,111.0,8.835196489791496,Standard,EpiEstim,Marginalised
94,1.06947027708051,65,1.1412059079824204,0.9300000000000002,1.3499999999999999,2.4392346593056473,2.0,3.0,74.36456868999284,50.0,100.0,5.512699127387933,Standard,EpiEstim,Marginalised
95,1.23422323504758,72,1.0988068076049573,0.94,1.27,2.4830555111172763,2.0,3.0,68.04767063690473,48.0,91.0,3.224823578797017,Standard,EpiEstim,Marginalised
96,1.13784316826739,73,1.121168485437603,0.9599999999999999,1.3,2.514329764941653,2.0,3.0,72.69145879540855,52.0,97.0,2.665636903819556,Standard,EpiEstim,Marginalised
97,1.038436717091,62,1.0527824864902657,0.89,1.22,2.5000805262043526,2.0,3.0,75.14905378342293,54.0,99.0,7.918347246761602,Standard,EpiEstim,Marginalised
98,1.14171462316315,65,0.9900721562017945,0.83,1.1500000000000001,2.520721653408286,2.0,3.0,66.42116831625344,45.0,89.0,2.644377283523475,Standard,EpiEstim,Marginalised
99,1.07461161679909,77,1.047831091458901,0.89,1.23,2.4755143094277114,2.0,3.0,65.23112571600346,45.0,88.0,7.436807316338303,Standard,EpiEstim,Marginalised
100,1.08570007889435,87,1.1976349345564414,1.02,1.4,2.336743552421932,2.0,3.0,76.29843633087475,54.0,102.0,6.686114537129836,Standard,EpiEstim,Marginalised
1,1.05075579797784,109,5.0,0.12658903992144938,18.444397270569677,7.0,NaN,NaN,545.0,13.0,2012.0,183.83003968173074,Standard,EpiEstim,Conditional (k = 7)
2,1.15900937123493,123,2.1336996336996337,1.8685033362635763,2.416237693368518,7.0,NaN,NaN,545.0,13.0,2012.0,175.21384522599578,Standard,EpiEstim,Conditional (k = 7)
3,1.27904687521183,132,1.6355576894458401,1.4720507756643055,1.8075512762257269,7.0,NaN,NaN,243.16808097074195,201.0,288.0,98.59931083299537,Standard,EpiEstim,Conditional (k = 7)
4,1.25432592311175,130,1.448251150230918,1.3234625033735123,1.5785812756661,7.0,NaN,NaN,194.0197916615519,161.0,229.0,54.29978572109832,Standard,EpiEstim,Conditional (k = 7)
5,1.21901276609247,132,1.352442199573675,1.2486395084441801,1.4603304493341736,7.0,NaN,NaN,176.41758182421987,147.0,208.0,35.70409971264828,Standard,EpiEstim,Conditional (k = 7)
6,1.31982461556305,138,1.3014469787843206,1.2108447556737125,1.395271563789651,7.0,NaN,NaN,167.97536168572645,140.0,197.0,21.910407823479524,Standard,EpiEstim,Conditional (k = 7)
7,1.33426741549276,144,1.2724803645181637,1.191092852944754,1.3565194451799574,7.0,NaN,NaN,164.69238402582906,138.0,193.0,13.519231217281707,Standard,EpiEstim,Conditional (k = 7)
8,1.33722605619131,154,1.130981504034803,1.0603431200599036,1.2038654471156407,7.0,NaN,NaN,144.64812179878905,120.0,171.0,5.713935952231655,Standard,EpiEstim,Conditional (k = 7)
9,1.38122648595819,166,1.1500183539050384,1.079732352804573,1.222489239028807,7.0,NaN,NaN,149.82306431753574,124.0,177.0,10.2217666778661,Standard,EpiEstim,Conditional (k = 7)
10,1.46980665176169,179,1.173543668821436,1.1034278454354887,1.245788704392328,7.0,NaN,NaN,156.96380879047575,131.0,184.0,15.041096388837786,Standard,EpiEstim,Conditional (k = 7)
11,1.25954778340346,154,1.169854593707996,1.1007369985037003,1.2410470140038488,7.0,NaN,NaN,168.27695075681214,141.0,197.0,8.50292902599567,Standard,EpiEstim,Conditional (k = 7)
12,1.3479105093351,203,1.2152111664433651,1.1456541627227466,1.2867890975569996,7.0,NaN,NaN,172.93372894807118,146.0,202.0,22.221936490875393,Standard,EpiEstim,Conditional (k = 7)
13,1.35394452271656,184,1.2280643704011691,1.1591296715359622,1.2989620974242126,7.0,NaN,NaN,186.94354120937334,158.0,217.0,3.6746803933166903,Standard,EpiEstim,Conditional (k = 7)
14,1.43794293409087,228,1.27413692665248,1.2049902257800034,1.3451854937847252,7.0,NaN,NaN,195.66319519491577,166.0,226.0,23.966340857718166,Standard,EpiEstim,Conditional (k = 7)
15,1.32395180390399,194,1.268537990497814,1.2007406435486259,1.3381709882871715,7.0,NaN,NaN,212.36113716603654,182.0,244.0,11.237244612525682,Standard,EpiEstim,Conditional (k = 7)
16,1.29365707384879,204,1.2572725379250247,1.1910190089829442,1.3252940932974282,7.0,NaN,NaN,218.4390221737876,187.0,251.0,8.495779024557349,Standard,EpiEstim,Conditional (k = 7)
17,1.19042944124553,211,1.2394104242958164,1.174850252603635,1.3056730615506853,7.0,NaN,NaN,222.29015940797836,191.0,255.0,6.705958349466458,Standard,EpiEstim,Conditional (k = 7)
18,1.02019672710724,212,1.245097988458149,1.1815466553382048,1.3102905730751608,7.0,NaN,NaN,231.5107508688646,200.0,265.0,11.997270585065795,Standard,EpiEstim,Conditional (k = 7)
19,1.13748865883978,197,1.1960022087038906,1.1348306105966173,1.2587569515742159,7.0,NaN,NaN,230.80380808501528,199.0,264.0,24.673480292185864,Standard,EpiEstim,Conditional (k = 7)
20,1.2926471263587,230,1.1941387424903223,1.1340087388514375,1.255800197652411,7.0,NaN,NaN,229.47709177594504,198.0,262.0,3.8626655892117223,Standard,EpiEstim,Conditional (k = 7)
21,1.24790806219295,244,1.1703610655231291,1.1117409538991538,1.2304660499245679,7.0,NaN,NaN,227.2592997789964,196.0,260.0,10.224505869601462,Standard,EpiEstim,Conditional (k = 7)
22,1.26992577182373,223,1.1598118762654432,1.1022692018171183,1.218798003174362,7.0,NaN,NaN,235.9165407021578,204.0,269.0,7.595158566422727,Standard,EpiEstim,Conditional (k = 7)
23,1.37300234856143,276,1.183429700118108,1.1260400361532927,1.2422256857261815,7.0,NaN,NaN,238.7186716303588,206.0,272.0,28.00069333276965,Standard,EpiEstim,Conditional (k = 7)
24,1.26157750118038,285,1.206711728325337,1.1494899557687754,1.265303874124605,7.0,NaN,NaN,252.25788543843365,219.0,287.0,23.444312553952344,Standard,EpiEstim,Conditional (k = 7)
25,1.24239833405177,296,1.2333025036657106,1.1762222841831196,1.2917161456879847,7.0,NaN,NaN,269.3262808129317,235.0,305.0,17.74888363986364,Standard,EpiEstim,Conditional (k = 7)
26,1.15133041435367,281,1.2544183729544633,1.1976890603695471,1.312441889802119,7.0,NaN,NaN,292.2781740894555,256.0,329.0,6.90383929796082,Standard,EpiEstim,Conditional (k = 7)
27,0.937442694472502,202,1.1955437733839265,1.1410647660547943,1.251275344607139,7.0,NaN,NaN,304.293339806651,268.0,342.0,91.5623519766611,Standard,EpiEstim,Conditional (k = 7)
28,0.80466476571653,215,1.1397374711162092,1.0873847939467323,1.193303708779552,7.0,NaN,NaN,291.172901821563,255.0,328.0,65.69054950807575,Standard,EpiEstim,Conditional (k = 7)
29,0.83997253619983,204,1.0970473709914306,1.0463875372606868,1.148887919706719,7.0,NaN,NaN,280.6114730289481,246.0,317.0,66.34636527731682,Standard,EpiEstim,Conditional (k = 7)
30,0.770540542072998,177,1.0127171875463672,0.9645946945836666,1.0619945950573355,7.0,NaN,NaN,257.33945287891277,224.0,292.0,70.53831772461002,Standard,EpiEstim,Conditional (k = 7)
31,0.876339512072316,221,0.9599816585687647,0.9134711703178648,1.00763079241215,7.0,NaN,NaN,228.2188918524858,197.0,261.0,4.993090505202799,Standard,EpiEstim,Conditional (k = 7)
32,0.935836791908507,229,0.9143700593540002,0.8691219445627054,0.9607502102008358,7.0,NaN,NaN,208.8573969780673,179.0,240.0,12.894109546845835,Standard,EpiEstim,Conditional (k = 7)
33,0.946752658260147,208,0.8725998784811964,0.8283640794989207,0.9179701246090924,7.0,NaN,NaN,197.53825673165983,169.0,228.0,6.405296364405447,Standard,EpiEstim,Conditional (k = 7)
34,0.938354461845845,189,0.8731150227439208,0.8286569000877082,0.9187184809601447,7.0,NaN,NaN,197.6437577507215,169.0,228.0,5.366496888486582,Standard,EpiEstim,Conditional (k = 7)
35,0.922556578053314,189,0.8698845067466103,0.8251919505819015,0.9157390824901797,7.0,NaN,NaN,192.99239902620778,164.0,223.0,3.8680098085076904,Standard,EpiEstim,Conditional (k = 7)
36,0.972493464862293,218,0.8939444231886573,0.8482378508666866,0.9408334809382478,7.0,NaN,NaN,190.127799225895,162.0,220.0,19.910710776232293,Standard,EpiEstim,Conditional (k = 7)
37,0.875822968174508,187,0.9164349498586647,0.8697390924630253,0.9643346363350286,7.0,NaN,NaN,197.53470587698038,169.0,228.0,6.2512890348163115,Standard,EpiEstim,Conditional (k = 7)
38,0.848120494406299,183,0.9071089624048838,0.8602751761497672,0.9551665761689175,7.0,NaN,NaN,192.67138414980082,164.0,223.0,5.8111676021382745,Standard,EpiEstim,Conditional (k = 7)
39,0.649925608997018,131,0.857094889485583,0.81123536516273,0.9041975305624337,7.0,NaN,NaN,185.17196887593528,157.0,214.0,45.91531545940166,Standard,EpiEstim,Conditional (k = 7)
40,0.658019222189197,138,0.8257407844980515,0.7803423731208774,0.8724046607669942,7.0,NaN,NaN,170.41285934286807,144.0,199.0,24.573289777757566,Standard,EpiEstim,Conditional (k = 7)
41,0.736653639942764,132,0.8048374836550575,0.759546543099924,0.8514214822036946,7.0,NaN,NaN,158.94403077619828,133.0,186.0,19.501921974141517,Standard,EpiEstim,Conditional (k = 7)
42,0.534615273272704,89,0.7556254616546911,0.7112061425121046,0.8013712778717257,7.0,NaN,NaN,146.71108918593563,122.0,173.0,50.39215828633337,Standard,EpiEstim,Conditional (k = 7)
43,0.528510247902397,79,0.6789533556638766,0.6362380382920186,0.7230368080584509,7.0,NaN,NaN,123.3032862733951,101.0,147.0,37.60890228714544,Standard,EpiEstim,Conditional (k = 7)
44,0.508145468302673,88,0.6316521585441446,0.5896777420085877,0.6750492148648873,7.0,NaN,NaN,103.52778572060954,83.0,125.0,10.062581270981058,Standard,EpiEstim,Conditional (k = 7)
45,0.44697277599999,69,0.5728737031889052,0.5319822215170681,0.6152577442106362,7.0,NaN,NaN,87.24163136657882,68.0,107.0,12.840140778690492,Standard,EpiEstim,Conditional (k = 7)
46,0.514484786149741,89,0.5718399500321106,0.5298130156532951,0.615448090281256,7.0,NaN,NaN,76.51472541647739,59.0,95.0,8.105256845106444,Standard,EpiEstim,Conditional (k = 7)
47,0.687666652758221,63,0.5434378047477446,0.5011623186332987,0.5874006941747559,7.0,NaN,NaN,68.97851183823933,52.0,87.0,3.525083638007561,Standard,EpiEstim,Conditional (k = 7)
48,0.68915182037088,79,0.5329206381303104,0.48957658879470867,0.578076867544311,7.0,NaN,NaN,59.542971028158995,44.0,76.0,14.918330142646742,Standard,EpiEstim,Conditional (k = 7)
49,0.724661142715747,55,0.5401398968378995,0.4948339785361306,0.587401932584882,7.0,NaN,NaN,58.377447274175225,43.0,75.0,2.379757751413474,Standard,EpiEstim,Conditional (k = 7)
50,0.840263024138111,71,0.5758945973458068,0.5272241616257217,0.626683029401399,7.0,NaN,NaN,55.54061619288157,41.0,72.0,11.204375332260566,Standard,EpiEstim,Conditional (k = 7)
51,0.976407115736378,106,0.6452257880293552,0.5916044846760852,0.701139943197216,7.0,NaN,NaN,53.99728943718788,39.0,70.0,47.60837127058926,Standard,EpiEstim,Conditional (k = 7)
52,0.809572465850976,67,0.6925514754098406,0.6348912531997597,0.7526819924903997,7.0,NaN,NaN,61.10536485937867,45.0,78.0,3.633561098643544,Standard,EpiEstim,Conditional (k = 7)
53,0.735767795852321,61,0.7017125271836867,0.6417213696787387,0.7643459670467094,7.0,NaN,NaN,60.558061460164645,45.0,77.0,1.953932271351401,Standard,EpiEstim,Conditional (k = 7)
