t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,simulation,model,fit
159,NaN,28,1.0480417933299522,0.9043112290155417,1.2022174052191321,7.0,NaN,NaN,26.935400845688648,17.0,39.0,1.4181393157289914,Random walk,EpiEstim,Conditional (k = 7)
160,NaN,27,1.0778742201501554,0.9315277661043725,1.2347416295880813,7.0,NaN,NaN,28.610685032923243,18.0,41.0,1.4770854876857755,Random walk,EpiEstim,Conditional (k = 7)
161,NaN,32,1.121392282281491,0.9720726837863002,1.2812242696425364,7.0,NaN,NaN,29.54397682605444,19.0,42.0,1.8428308343075381,Random walk,EpiEstim,Conditional (k = 7)
162,NaN,49,1.2500300099100625,1.0926937488519357,1.4177944119430694,7.0,NaN,NaN,31.295439632812666,20.0,44.0,14.306168557031736,Random walk,EpiEstim,Conditional (k = 7)
163,NaN,64,1.415182865514611,1.2489945915115959,1.591600347699396,7.0,NaN,NaN,36.243832393063066,24.0,50.0,24.069804569403548,Random walk,EpiEstim,Conditional (k = 7)
164,NaN,88,1.657681202560194,1.4804730544077833,1.844761817588749,7.0,NaN,NaN,45.473818072309115,32.0,61.0,38.36951448423277,Random walk,EpiEstim,Conditional (k = 7)
165,NaN,102,1.9224212197310386,1.7365702472276991,2.117584170649891,7.0,NaN,NaN,64.01617168178998,47.0,82.0,33.00115254978389,Random walk,EpiEstim,Conditional (k = 7)
166,NaN,112,2.142836082590567,1.9544400616075843,2.3397764658950297,7.0,NaN,NaN,90.2164635008637,70.0,112.0,16.008472180463198,Random walk,EpiEstim,Conditional (k = 7)
167,NaN,116,2.272793523866811,2.089066798154158,2.4641529037228898,7.0,NaN,NaN,121.11172097377961,98.0,146.0,3.6472583799693394,Random walk,EpiEstim,Conditional (k = 7)
168,NaN,127,2.3238886870898656,2.149824557819799,2.504632141782934,7.0,NaN,NaN,149.14868286779546,123.0,177.0,14.90153962098652,Random walk,EpiEstim,Conditional (k = 7)
169,NaN,147,2.3069608393281498,2.1455271606096162,2.4741668750086108,7.0,NaN,NaN,170.60040134796793,142.0,200.0,15.866032639771216,Random walk,EpiEstim,Conditional (k = 7)
170,NaN,177,2.2801635604781345,2.131146409845593,2.434145044596762,7.0,NaN,NaN,189.87927614904527,160.0,221.0,7.539480526772712,Random walk,EpiEstim,Conditional (k = 7)
171,NaN,190,2.189841644928339,2.054321464806574,2.3296292354884294,7.0,NaN,NaN,210.05450717448346,179.0,243.0,12.453873681809586,Random walk,EpiEstim,Conditional (k = 7)
172,NaN,206,2.0928206069348563,1.9696256951186546,2.2196996984787267,7.0,NaN,NaN,229.05938637996883,196.0,263.0,14.727981177062786,Random walk,EpiEstim,Conditional (k = 7)
173,NaN,220,2.002586252210697,1.8901286892769007,2.1182475993340772,7.0,NaN,NaN,248.62641374265573,215.0,284.0,19.349774532939747,Random walk,EpiEstim,Conditional (k = 7)
174,NaN,204,1.886547806482477,1.7842850370228347,1.991619928571885,7.0,NaN,NaN,269.40868404473906,234.0,306.0,55.049727780161355,Random walk,EpiEstim,Conditional (k = 7)
175,NaN,239,1.818054690733301,1.7235222183317243,1.9150754382295683,7.0,NaN,NaN,278.8824676000948,243.0,316.0,29.551661335273455,Random walk,EpiEstim,Conditional (k = 7)
176,NaN,293,1.7961014180032606,1.707220332815458,1.887206166951471,7.0,NaN,NaN,291.1697827602795,255.0,329.0,4.519858466873458,Random walk,EpiEstim,Conditional (k = 7)
177,NaN,382,1.830853034144499,1.7457075123372823,1.91799743313646,7.0,NaN,NaN,312.61313261632256,275.0,352.0,58.32535525136194,Random walk,EpiEstim,Conditional (k = 7)
178,NaN,478,1.9213648941006387,1.838542127127848,2.0059867334600003,7.0,NaN,NaN,360.5848450570264,320.0,403.0,105.51966117497224,Random walk,EpiEstim,Conditional (k = 7)
179,NaN,581,2.041339985919041,1.9604460733483462,2.1238464115757014,7.0,NaN,NaN,439.9156814898163,395.0,486.0,127.89839930819807,Random walk,EpiEstim,Conditional (k = 7)
180,NaN,646,2.1361549450351602,2.0580879290099987,2.215654832107057,7.0,NaN,NaN,555.1068122826096,504.0,608.0,76.01074839088318,Random walk,EpiEstim,Conditional (k = 7)
181,NaN,695,2.206695543953809,2.1322091919765054,2.2824428508849226,7.0,NaN,NaN,698.1163673264871,641.0,757.0,7.056698769948491,Random walk,EpiEstim,Conditional (k = 7)
182,NaN,707,2.197113277516322,2.127651390349528,2.267675330025869,7.0,NaN,NaN,838.0407570242158,775.0,903.0,112.619099829456,Random walk,EpiEstim,Conditional (k = 7)
1,NaN,8,5.005000000000075,0.25,9.75,0.5004999999999996,0.026000000000000002,0.975,7069.999999999973,353.0,13787.0,4705.171770030045,Random walk,EpiFilter,Marginalised
2,NaN,11,1.4952548218946535,0.77,2.46,0.5004999999999996,0.026000000000000002,0.975,38.7437252872208,1.0,82.0,15.928431744950466,Random walk,EpiFilter,Marginalised
3,NaN,14,1.5643683678567872,0.95,2.34,0.5004999999999996,0.026000000000000002,0.975,14.105519049720135,2.0,33.0,1.7782586812215393,Random walk,EpiFilter,Marginalised
4,NaN,21,1.9110486035775864,1.28,2.7300000000000004,0.4692897326718545,0.023,0.97,16.571832163383846,3.0,37.0,3.2255319433113847,Random walk,EpiFilter,Marginalised
5,NaN,27,2.110540869589019,1.5,2.9099999999999997,0.4242920975165871,0.021,0.956,23.492237075537364,6.0,48.0,3.117694271853326,Random walk,EpiFilter,Marginalised
6,NaN,36,2.334877790488222,1.73,3.11,0.39246766950412393,0.024,0.936,31.117817176758052,10.0,60.0,3.917880070049285,Random walk,EpiFilter,Marginalised
7,NaN,45,2.4443341815615804,1.89,3.1399999999999997,0.3432759104171268,0.026000000000000002,0.891,41.50830714540347,17.0,74.0,3.683560607681539,Random walk,EpiFilter,Marginalised
8,NaN,56,2.516209694278162,2.0100000000000002,3.1399999999999997,0.29315910782867055,0.027,0.807,52.88364791817144,25.0,88.0,3.7710389374795454,Random walk,EpiFilter,Marginalised
9,NaN,64,2.4361284193214052,1.99,2.9499999999999997,0.2353588136712596,0.019,0.67,65.98436836915937,37.0,102.0,3.3853668132922854,Random walk,EpiFilter,Marginalised
10,NaN,72,2.325397325440765,1.93,2.76,0.18934608819113105,0.012,0.5389999999999999,77.21722023336295,47.0,112.0,3.9403628260284944,Random walk,EpiFilter,Marginalised
11,NaN,71,2.058550513700901,1.65,2.43,0.18670131238126048,0.012,0.495,87.68407736956485,54.0,125.0,9.926338193876884,Random walk,EpiFilter,Marginalised
12,NaN,70,1.750651206463591,1.39,2.1300000000000003,0.21861851229220203,0.049,0.48700000000000004,88.05735137869539,49.0,127.0,10.879282238227011,Random walk,EpiFilter,Marginalised
13,NaN,66,1.4600352537375614,1.1500000000000001,1.79,0.23660977140340717,0.102,0.471,83.66223497022531,44.0,125.0,10.459286449770083,Random walk,EpiFilter,Marginalised
14,NaN,59,1.2014060450863253,0.94,1.49,0.242969243487668,0.122,0.453,76.36549448582473,38.0,117.0,10.198862360105462,Random walk,EpiFilter,Marginalised
15,NaN,49,0.9531298575008686,0.72,1.2,0.24765862549789078,0.135,0.44,66.39730870462051,30.0,106.0,10.193059609675139,Random walk,EpiFilter,Marginalised
16,NaN,43,0.8060061635869386,0.6,1.03,0.243044314421658,0.13899999999999998,0.418,54.13351761433748,22.0,90.0,6.525276943502848,Random walk,EpiFilter,Marginalised
17,NaN,35,0.6651623464485277,0.48,0.87,0.2386424779671589,0.14200000000000002,0.39999999999999997,45.65297183847416,17.0,78.0,6.133624892300849,Random walk,EpiFilter,Marginalised
18,NaN,27,0.5349557028493312,0.37,0.72,0.2351489982496996,0.143,0.385,36.693431279099315,12.0,65.0,5.511493110035714,Random walk,EpiFilter,Marginalised
19,NaN,23,0.4703090200041082,0.32,0.65,0.2287416460715805,0.14200000000000002,0.368,28.134367995384594,8.0,52.0,3.3060996488229284,Random walk,EpiFilter,Marginalised
20,NaN,20,0.4340221372224241,0.29000000000000004,0.61,0.22180904992991896,0.14,0.35200000000000004,23.064273405685103,6.0,44.0,2.474119711464242,Random walk,EpiFilter,Marginalised
21,NaN,18,0.4194123005602969,0.27,0.59,0.21515140341307526,0.13799999999999998,0.338,19.532737771360516,5.0,38.0,1.99802276817256,Random walk,EpiFilter,Marginalised
22,NaN,16,0.409568707128482,0.26,0.59,0.20912322827980667,0.135,0.325,17.12209903872247,4.0,34.0,1.7672124949643793,Random walk,EpiFilter,Marginalised
23,NaN,17,0.4529964512146647,0.29000000000000004,0.64,0.20453648334967867,0.13299999999999998,0.315,15.057229393449866,3.0,30.0,1.9502854512018526,Random walk,EpiFilter,Marginalised
24,NaN,15,0.46149332026160084,0.29000000000000004,0.66,0.1996832836515207,0.131,0.30500000000000005,14.94371173922639,4.0,29.0,1.534798351119917,Random walk,EpiFilter,Marginalised
25,NaN,20,0.5950589301031453,0.4,0.83,0.2006135150479358,0.13199999999999998,0.30500000000000005,13.72875065782694,3.0,27.0,4.068772686733574,Random walk,EpiFilter,Marginalised
26,NaN,20,0.6858440968469598,0.4700000000000001,0.94,0.19997432030780538,0.13299999999999998,0.302,16.115013453202923,5.0,31.0,2.642936358075713,Random walk,EpiFilter,Marginalised
27,NaN,20,0.7562064616622604,0.52,1.0399999999999998,0.1982230216053539,0.13299999999999998,0.296,17.209879784358037,6.0,32.0,2.174740464694679,Random walk,EpiFilter,Marginalised
28,NaN,19,0.7890667211659744,0.54,1.08,0.19525231092621834,0.13199999999999998,0.289,17.869749437404955,6.0,32.0,1.6930281169653505,Random walk,EpiFilter,Marginalised
29,NaN,18,0.8003744344696058,0.54,1.1,0.1920106319331773,0.13,0.282,17.781394328486876,6.0,32.0,1.5350389457589275,Random walk,EpiFilter,Marginalised
30,NaN,14,0.7191025775610096,0.4700000000000001,1.01,0.1889463632486168,0.129,0.276,17.320967220020712,6.0,31.0,1.9753870235302422,Random walk,EpiFilter,Marginalised
31,NaN,16,0.7563315128192571,0.5,1.05,0.1860901582110695,0.127,0.271,14.892790949147841,5.0,28.0,1.511983291898133,Random walk,EpiFilter,Marginalised
32,NaN,19,0.8690629227702314,0.6,1.19,0.185048661141761,0.127,0.268,14.982060178576578,5.0,28.0,2.6219271341389123,Random walk,EpiFilter,Marginalised
33,NaN,18,0.9104048807559199,0.63,1.24,0.18309986583686635,0.126,0.264,16.668153605703427,6.0,30.0,1.5948885920412668,Random walk,EpiFilter,Marginalised
34,NaN,21,1.022733855236649,0.72,1.37,0.18264994093311723,0.127,0.262,17.098822451078217,7.0,30.0,2.5773317636428743,Random walk,EpiFilter,Marginalised
35,NaN,19,1.0253534859300797,0.72,1.38,0.18033716108855932,0.126,0.25799999999999995,19.058832256426594,8.0,33.0,1.4779443563219783,Random walk,EpiFilter,Marginalised
36,NaN,17,0.971315345659546,0.67,1.32,0.1778956341938951,0.124,0.253,19.10797718608128,8.0,33.0,1.6413130052284821,Random walk,EpiFilter,Marginalised
37,NaN,14,0.8621137201840897,0.5700000000000001,1.19,0.1764932275074121,0.123,0.25,18.04401776909849,7.0,31.0,2.2688429928165617,Random walk,EpiFilter,Marginalised
38,NaN,16,0.8766234807717207,0.59,1.2,0.17432575869464376,0.122,0.246,15.769960576513476,6.0,28.0,1.358527674225242,Random walk,EpiFilter,Marginalised
39,NaN,14,0.8348586768152204,0.55,1.1600000000000001,0.17255544275007162,0.122,0.24300000000000002,15.710731402329383,6.0,28.0,1.4234597382193335,Random walk,EpiFilter,Marginalised
40,NaN,13,0.796132963779479,0.52,1.11,0.17090740910616825,0.121,0.24,14.58988366498415,5.0,26.0,1.351678804674499,Random walk,EpiFilter,Marginalised
41,NaN,20,0.9842450161773241,0.6900000000000001,1.33,0.17084154076871136,0.121,0.24,13.47432452370618,5.0,25.0,4.316958928992074,Random walk,EpiFilter,Marginalised
42,NaN,22,1.1451157231709193,0.8200000000000001,1.52,0.1722142586468266,0.122,0.241,16.45908061943856,7.0,29.0,3.5401028135875903,Random walk,EpiFilter,Marginalised
43,NaN,21,1.195867453673399,0.8599999999999999,1.58,0.17130012387958948,0.121,0.239,19.34384902313451,9.0,33.0,1.709374806110965,Random walk,EpiFilter,Marginalised
44,NaN,25,1.3210106577044498,0.97,1.72,0.1715071414739858,0.122,0.239,20.719010352494273,9.0,35.0,2.790552873546214,Random walk,EpiFilter,Marginalised
45,NaN,29,1.4676248920129766,1.1,1.89,0.17222139570711287,0.123,0.23800000000000002,23.840057652226307,11.0,39.0,3.294482437768066,Random walk,EpiFilter,Marginalised
46,NaN,25,1.3875970628717074,1.03,1.79,0.1698996315196779,0.122,0.235,28.03762094309794,14.0,44.0,2.116372726451722,Random walk,EpiFilter,Marginalised
47,NaN,25,1.3123795942533794,0.97,1.6999999999999997,0.1681702479469942,0.121,0.232,28.07181980478504,14.0,45.0,2.147272633599239,Random walk,EpiFilter,Marginalised
48,NaN,30,1.3722317289703456,1.03,1.7499999999999998,0.16655220705622334,0.12,0.22899999999999998,27.837538483892892,14.0,44.0,2.1429838858972676,Random walk,EpiFilter,Marginalised
49,NaN,31,1.3874538754317531,1.05,1.7599999999999998,0.16493340924031527,0.11900000000000001,0.226,30.576043259612184,16.0,48.0,1.923004329020554,Random walk,EpiFilter,Marginalised
50,NaN,33,1.402468447410539,1.07,1.77,0.16332286642119825,0.118,0.22299999999999998,32.565149560737694,17.0,50.0,1.9968800657492611,Random walk,EpiFilter,Marginalised
51,NaN,36,1.434932056547582,1.11,1.7999999999999998,0.1618003516679572,0.117,0.221,34.74204635289844,19.0,53.0,2.17316781862794,Random walk,EpiFilter,Marginalised
52,NaN,40,1.4886532474862382,1.1600000000000001,1.8500000000000003,0.16044322823701485,0.117,0.218,37.646228044058,21.0,57.0,2.4820953915154353,Random walk,EpiFilter,Marginalised
53,NaN,41,1.480918135738213,1.1600000000000001,1.83,0.15880931785735192,0.116,0.216,41.601836296614685,24.0,62.0,2.2663114838647886,Random walk,EpiFilter,Marginalised
54,NaN,41,1.425448084831861,1.12,1.7599999999999998,0.15723229931953228,0.11499999999999999,0.213,44.14522897560857,26.0,65.0,2.6374088839393597,Random walk,EpiFilter,Marginalised
55,NaN,43,1.3921774467866208,1.09,1.72,0.15571428722103114,0.114,0.21100000000000002,45.11757726666926,26.0,67.0,2.5111463087990664,Random walk,EpiFilter,Marginalised
56,NaN,53,1.5073492072608947,1.21,1.83,0.1545943105768344,0.113,0.209,46.56692476534768,27.0,69.0,4.187200393496768,Random walk,EpiFilter,Marginalised
57,NaN,55,1.532140674245,1.24,1.8599999999999999,0.1531528281734903,0.113,0.20600000000000002,53.714700098012024,33.0,78.0,2.777199210532011,Random walk,EpiFilter,Marginalised
58,NaN,54,1.4654455717390227,1.18,1.78,0.15157607162830294,0.11199999999999999,0.204,58.49385069295806,36.0,84.0,3.3353220583653704,Random walk,EpiFilter,Marginalised
59,NaN,57,1.4297295760939728,1.1500000000000001,1.73,0.15009610800128198,0.111,0.201,59.71946353026441,37.0,86.0,3.0369776818907734,Random walk,EpiFilter,Marginalised
60,NaN,62,1.4360217554719212,1.17,1.73,0.14855468225744392,0.11,0.199,61.895026124885135,38.0,88.0,2.9673662467490693,Random walk,EpiFilter,Marginalised
61,NaN,61,1.3732065623368634,1.11,1.65,0.1471989128034646,0.109,0.19699999999999998,65.96295467097146,42.0,93.0,3.6686715762598396,Random walk,EpiFilter,Marginalised
62,NaN,67,1.3830831190516848,1.1300000000000001,1.65,0.14568055726653836,0.108,0.194,66.60066733422286,42.0,94.0,3.1426334172067567,Random walk,EpiFilter,Marginalised
63,NaN,79,1.48772781929633,1.24,1.7599999999999998,0.14473012830353235,0.108,0.193,70.70794069128586,45.0,100.0,5.380455249559269,Random walk,EpiFilter,Marginalised
64,NaN,92,1.620002552920456,1.3599999999999999,1.9000000000000001,0.14456054633165438,0.108,0.192,80.83194481729747,53.0,112.0,6.942825880950828,Random walk,EpiFilter,Marginalised
65,NaN,96,1.636001418312401,1.38,1.9099999999999997,0.1431581936439265,0.107,0.19,94.76565617731923,64.0,129.0,3.924438030768088,Random walk,EpiFilter,Marginalised
66,NaN,97,1.5685390823137997,1.32,1.83,0.14163238424727834,0.10600000000000001,0.187,103.7430827230395,71.0,140.0,4.94674037236822,Random walk,EpiFilter,Marginalised
67,NaN,101,1.5083824960301118,1.28,1.7599999999999998,0.14032494357448774,0.105,0.18500000000000003,107.51649466605882,73.0,145.0,5.008515700304226,Random walk,EpiFilter,Marginalised
68,NaN,96,1.3706536627116659,1.1500000000000001,1.5999999999999999,0.13999711164695314,0.105,0.184,111.08153803666103,76.0,150.0,8.710783421844619,Random walk,EpiFilter,Marginalised
69,NaN,90,1.2199423503993847,1.02,1.44,0.14045788895390743,0.10600000000000001,0.184,107.12200774864365,72.0,146.0,9.953575297440203,Random walk,EpiFilter,Marginalised
70,NaN,92,1.1585462881744473,0.97,1.3599999999999999,0.13962979846019152,0.10600000000000001,0.183,99.66418406592206,65.0,137.0,5.362299697269236,Random walk,EpiFilter,Marginalised
71,NaN,104,1.214047578989343,1.03,1.41,0.138174221427378,0.105,0.181,97.73620224814734,64.0,135.0,5.22753648197344,Random walk,EpiFilter,Marginalised
72,NaN,105,1.21277080319927,1.03,1.41,0.1367304001571894,0.104,0.178,105.56265234736145,70.0,144.0,4.367723388274346,Random walk,EpiFilter,Marginalised
73,NaN,123,1.3256894132453665,1.1400000000000001,1.53,0.13617451980783124,0.10300000000000001,0.178,108.71219730677839,73.0,148.0,8.824269919846154,Random walk,EpiFilter,Marginalised
74,NaN,136,1.4217059383897905,1.23,1.6300000000000001,0.1357184763080762,0.10300000000000001,0.177,123.4831265698401,85.0,166.0,8.0258999161559,Random walk,EpiFilter,Marginalised
75,NaN,137,1.4087743234295127,1.22,1.6099999999999999,0.13425735645758544,0.102,0.17400000000000002,139.08141853977924,98.0,184.0,5.167144467230178,Random walk,EpiFilter,Marginalised
76,NaN,130,1.3032317154162691,1.12,1.5,0.13331483601896577,0.102,0.17300000000000001,145.43224633360353,102.0,192.0,9.06632547413508,Random walk,EpiFilter,Marginalised
77,NaN,141,1.3057311919853325,1.1300000000000001,1.49,0.1319518181914313,0.101,0.17099999999999999,141.16431756073226,98.0,188.0,5.297527412240132,Random walk,EpiFilter,Marginalised
78,NaN,145,1.2902318230202359,1.12,1.4700000000000002,0.1306198946539784,0.1,0.169,147.89699283066,104.0,196.0,5.527444109019669,Random walk,EpiFilter,Marginalised
79,NaN,145,1.2467233499351773,1.08,1.4200000000000002,0.1294065218577363,0.09899999999999999,0.167,152.50599365475242,107.0,201.0,6.351873077083958,Random walk,EpiFilter,Marginalised
80,NaN,157,1.2724787602532692,1.11,1.45,0.12811651788190304,0.098,0.16499999999999998,153.16917501398564,108.0,202.0,5.936242481043788,Random walk,EpiFilter,Marginalised
81,NaN,163,1.2785043105445664,1.12,1.45,0.12682996032696867,0.098,0.163,162.40325968961372,115.0,213.0,5.818123335118137,Random walk,EpiFilter,Marginalised
82,NaN,154,1.193392257059219,1.0399999999999998,1.3599999999999999,0.12592609493865545,0.097,0.162,169.6221092095717,121.0,222.0,9.402651543388528,Random walk,EpiFilter,Marginalised
83,NaN,149,1.1160278251881361,0.97,1.27,0.12524280266463428,0.097,0.161,163.70248931396168,115.0,215.0,8.989773000704965,Random walk,EpiFilter,Marginalised
84,NaN,164,1.1559013203139612,1.01,1.31,0.12401864502821017,0.09599999999999999,0.15899999999999997,156.98107828649535,110.0,208.0,6.722932790140399,Random walk,EpiFilter,Marginalised
85,NaN,173,1.192247145636848,1.0399999999999998,1.3499999999999999,0.12292984387669231,0.095,0.157,166.3692086983688,118.0,219.0,6.779995042556557,Random walk,EpiFilter,Marginalised
86,NaN,177,1.1995097990091603,1.05,1.3599999999999999,0.12174556858473667,0.094,0.156,175.99000861298117,126.0,230.0,6.1788686637850905,Random walk,EpiFilter,Marginalised
87,NaN,182,1.2021825956601027,1.06,1.3599999999999999,0.12057105292289158,0.094,0.154,181.9168422630043,131.0,237.0,6.265803712556651,Random walk,EpiFilter,Marginalised
88,NaN,195,1.2400815658012259,1.09,1.39,0.11954332056359188,0.093,0.152,187.50404278079685,135.0,243.0,7.340975495987664,Random walk,EpiFilter,Marginalised
89,NaN,186,1.1789471831329874,1.0399999999999998,1.33,0.11852579161822777,0.092,0.151,199.50643381824378,146.0,257.0,8.90052312830881,Random walk,EpiFilter,Marginalised
90,NaN,177,1.0978261870041757,0.9599999999999999,1.24,0.11794720729881804,0.092,0.15,195.21741495932497,141.0,253.0,10.861503693650162,Random walk,EpiFilter,Marginalised
91,NaN,183,1.0880559026650611,0.9599999999999999,1.23,0.11689117416416554,0.091,0.148,185.79628919453043,133.0,242.0,6.4991554579177,Random walk,EpiFilter,Marginalised
92,NaN,189,1.0978599607503692,0.97,1.24,0.11581430418847219,0.091,0.14700000000000002,187.28363018441163,135.0,244.0,6.5185827266592575,Random walk,EpiFilter,Marginalised
93,NaN,179,1.044201377140626,0.92,1.18,0.11492736275745094,0.09000000000000001,0.146,191.9010682473018,139.0,249.0,8.636704636114487,Random walk,EpiFilter,Marginalised
94,NaN,183,1.0398224944515015,0.9099999999999999,1.17,0.11390088841850242,0.089,0.144,184.58984631949366,132.0,240.0,6.395608472822607,Random walk,EpiFilter,Marginalised
95,NaN,191,1.065690437788359,0.94,1.2,0.11293237431424027,0.089,0.143,185.3240795969586,133.0,241.0,6.951612075504775,Random walk,EpiFilter,Marginalised
96,NaN,187,1.048619824943799,0.92,1.18,0.11192784237065839,0.088,0.14100000000000001,191.56949386963967,139.0,248.0,6.670430069891407,Random walk,EpiFilter,Marginalised
97,NaN,188,1.0424144761543008,0.92,1.17,0.11095250813930443,0.08700000000000001,0.14,190.01114421377525,138.0,246.0,6.440040049276352,Random walk,EpiFilter,Marginalised
98,NaN,192,1.0517630690073063,0.9300000000000002,1.18,0.11000512371591423,0.08700000000000001,0.13899999999999998,190.20040486827656,138.0,246.0,6.483366873107426,Random walk,EpiFilter,Marginalised
99,NaN,190,1.0404840785163845,0.92,1.17,0.10906624575722026,0.086,0.137,193.26603965872656,141.0,249.0,6.523221102236547,Random walk,EpiFilter,Marginalised
100,NaN,181,0.9963085641384565,0.87,1.12,0.10828546248604894,0.085,0.136,192.44445890979296,140.0,248.0,8.08702499458295,Random walk,EpiFilter,Marginalised
101,NaN,172,0.946771064493651,0.83,1.07,0.10764467542114017,0.085,0.135,184.8430708080267,134.0,240.0,8.462024595240589,Random walk,EpiFilter,Marginalised
102,NaN,170,0.9280557880697166,0.8099999999999999,1.05,0.10683873167256094,0.085,0.134,175.23026535102056,126.0,228.0,6.392292076731331,Random walk,EpiFilter,Marginalised
103,NaN,158,0.8794822650334949,0.77,1.0,0.10622236339955421,0.084,0.13299999999999998,170.56606838,122.0,223.0,8.15698992562925,Random walk,EpiFilter,Marginalised
104,NaN,146,0.8262757206006441,0.72,0.94,0.10573921503258961,0.084,0.13199999999999998,159.59291502858594,113.0,210.0,8.4262023816499,Random walk,EpiFilter,Marginalised
105,NaN,140,0.7998029569444096,0.6900000000000001,0.92,0.1050658387230886,0.084,0.131,146.9871754994283,103.0,195.0,6.132318841508415,Random walk,EpiFilter,Marginalised
106,NaN,135,0.78688056229488,0.6799999999999999,0.9,0.10431746172999921,0.08299999999999999,0.13,138.61421029952646,96.0,184.0,5.369907455724077,Random walk,EpiFilter,Marginalised
107,NaN,125,0.7579019014986356,0.65,0.87,0.1036497815073721,0.08299999999999999,0.129,132.2798064211392,92.0,176.0,5.845898866264956,Random walk,EpiFilter,Marginalised
108,NaN,120,0.7468110698782396,0.64,0.8599999999999999,0.10293761581159915,0.082,0.128,123.02887227314606,84.0,165.0,4.894097743027105,Random walk,EpiFilter,Marginalised
109,NaN,112,0.7280996450466607,0.62,0.8400000000000001,0.10226472063903977,0.082,0.127,116.63796318003187,80.0,157.0,4.915842868955481,Random walk,EpiFilter,Marginalised
110,NaN,104,0.7069081853997702,0.6,0.8200000000000001,0.10163188479769476,0.081,0.126,109.04403982605437,74.0,148.0,4.792330455356648,Random walk,EpiFilter,Marginalised
111,NaN,103,0.7176475024412547,0.61,0.83,0.10096513203974725,0.081,0.125,101.1537502068164,68.0,138.0,4.272590339855888,Random walk,EpiFilter,Marginalised
112,NaN,100,0.7293380163930172,0.62,0.8500000000000001,0.10033917124995065,0.07999999999999999,0.124,97.98233953139317,66.0,133.0,4.162130802682521,Random walk,EpiFilter,Marginalised
113,NaN,99,0.7508875213670096,0.64,0.87,0.09978170676106493,0.07999999999999999,0.124,95.05645217628238,64.0,129.0,4.371102789087505,Random walk,EpiFilter,Marginalised
114,NaN,96,0.7649868717164967,0.65,0.89,0.09922138734420605,0.07999999999999999,0.123,93.61049586216183,63.0,127.0,4.017592792212939,Random walk,EpiFilter,Marginalised
115,NaN,98,0.8014009009753271,0.6799999999999999,0.9300000000000002,0.09880711688187416,0.079,0.122,91.44532667870715,62.0,124.0,4.952774141179624,Random walk,EpiFilter,Marginalised
116,NaN,91,0.7962395562621292,0.67,0.9300000000000002,0.09822503838790897,0.079,0.121,92.24942883064071,63.0,125.0,3.70086331260773,Random walk,EpiFilter,Marginalised
117,NaN,81,0.7559208960622559,0.63,0.89,0.09774791022985169,0.079,0.121,88.45084100254297,60.0,120.0,4.8184327976507415,Random walk,EpiFilter,Marginalised
118,NaN,78,0.741634942662468,0.62,0.87,0.09725239762187127,0.078,0.12,80.83069471297881,54.0,111.0,3.5412580746310587,Random walk,EpiFilter,Marginalised
119,NaN,81,0.7722235233823809,0.65,0.9099999999999999,0.09677296509242712,0.078,0.11900000000000001,76.12017698812764,50.0,105.0,4.066892767936088,Random walk,EpiFilter,Marginalised
120,NaN,77,0.7789540025922949,0.65,0.92,0.0962858776332841,0.078,0.11900000000000001,76.17837748225261,51.0,105.0,3.259956204572217,Random walk,EpiFilter,Marginalised
121,NaN,74,0.7809446776291935,0.65,0.92,0.09580159844748684,0.07700000000000001,0.118,73.96944111976535,49.0,102.0,3.1408302522986156,Random walk,EpiFilter,Marginalised
122,NaN,76,0.8114471425040019,0.6799999999999999,0.9599999999999999,0.09541747714614413,0.07700000000000001,0.118,71.44366710207709,47.0,99.0,3.8141873062604468,Random walk,EpiFilter,Marginalised
123,NaN,69,0.7953385231436383,0.66,0.94,0.09493954165320469,0.07700000000000001,0.117,71.73994417879878,48.0,99.0,3.181086443861356,Random walk,EpiFilter,Marginalised
124,NaN,55,0.7088522995810396,0.5800000000000001,0.8500000000000001,0.0949617090701908,0.07700000000000001,0.117,67.9727004091596,45.0,94.0,7.616969271607658,Random walk,EpiFilter,Marginalised
125,NaN,51,0.6614536300499572,0.53,0.7999999999999999,0.0949065131972634,0.07700000000000001,0.117,58.081615512636425,37.0,82.0,4.193301087312232,Random walk,EpiFilter,Marginalised
126,NaN,55,0.6881428534325147,0.56,0.83,0.09440932755658367,0.076,0.116,51.53628861565677,32.0,74.0,3.0668986316349667,Random walk,EpiFilter,Marginalised
127,NaN,50,0.6836891131889968,0.55,0.83,0.09400810484357816,0.076,0.11499999999999999,50.87604599926363,32.0,73.0,2.4529756290436318,Random walk,EpiFilter,Marginalised
128,NaN,57,0.7525562427606721,0.61,0.9,0.09389902115008177,0.076,0.11499999999999999,47.923937797325316,29.0,69.0,5.626035728912535,Random walk,EpiFilter,Marginalised
129,NaN,61,0.8348493665516907,0.6900000000000001,1.0,0.09422361035108565,0.076,0.116,50.35863165108009,32.0,72.0,6.666601938512111,Random walk,EpiFilter,Marginalised
130,NaN,55,0.8446491385822352,0.6900000000000001,1.01,0.09391378327296107,0.076,0.11499999999999999,53.923898001070356,35.0,76.0,2.5389451776894516,Random walk,EpiFilter,Marginalised
