t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,simulation,model,fit
1,NaN,1,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,558.8346222486605,NZCOVID,EpiEstim,Marginalised
2,NaN,0,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,559.8334324806652,NZCOVID,EpiEstim,Marginalised
3,NaN,0,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,559.8334324806652,NZCOVID,EpiEstim,Marginalised
4,NaN,0,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,559.8334324806652,NZCOVID,EpiEstim,Marginalised
5,NaN,0,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,559.8334324806652,NZCOVID,EpiEstim,Marginalised
6,NaN,1,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,558.8346222486605,NZCOVID,EpiEstim,Marginalised
7,NaN,0,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,559.8334324806652,NZCOVID,EpiEstim,Marginalised
8,NaN,2,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,557.8370017846509,NZCOVID,EpiEstim,Marginalised
9,NaN,2,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,557.8370017846509,NZCOVID,EpiEstim,Marginalised
10,NaN,1,5.005,0.25,9.75,15.5,1.0,30.0,840.0,42.0,1638.0,558.8346222486605,NZCOVID,EpiEstim,Marginalised
11,NaN,0,1.630340621340476,0.54,3.2800000000000002,16.937573631251773,1.0,30.0,1.5634498142216173,0.0,5.0,0.7736212173014545,NZCOVID,EpiEstim,Marginalised
12,NaN,0,1.328568853723897,0.22,2.62,17.018613760657548,2.0,30.0,1.3002634688665857,0.0,4.0,0.6087538246961061,NZCOVID,EpiEstim,Marginalised
13,NaN,0,1.1266639877044549,0.09999999999999999,2.27,16.521911816295955,2.0,30.0,1.018765004901154,0.0,4.0,0.4319992243625368,NZCOVID,EpiEstim,Marginalised
14,NaN,0,0.9917395780568476,0.07,2.07,15.85035180895261,2.0,30.0,0.7857778875773942,0.0,3.0,0.2950939497447942,NZCOVID,EpiEstim,Marginalised
15,NaN,0,0.9063707389279229,0.05,1.9500000000000002,15.260447570630927,2.0,30.0,0.6095335581430145,0.0,3.0,0.1994948574870069,NZCOVID,EpiEstim,Marginalised
16,NaN,1,1.1443066457251971,0.32,2.51,16.3431249026114,2.0,30.0,0.5030515337662258,0.0,2.0,0.4041199806763166,NZCOVID,EpiEstim,Marginalised
17,NaN,1,1.3693862013001543,0.51,3.73,16.40551245973473,2.0,30.0,0.6038251830453215,0.0,3.0,0.35880936156530824,NZCOVID,EpiEstim,Marginalised
18,NaN,1,1.4704306027978928,0.5700000000000001,4.04,16.480922043273463,2.0,30.0,0.6937700285519902,0.0,3.0,0.3219034690654421,NZCOVID,EpiEstim,Marginalised
19,NaN,1,1.4745047905419923,0.6,3.8099999999999996,16.759060260879174,2.0,30.0,0.7773256435275797,0.0,3.0,0.2901279110958492,NZCOVID,EpiEstim,Marginalised
20,NaN,7,5.97159962402832,2.21,9.55,2.8100593815914627,2.0,13.0,1.5645211145391213,0.0,6.0,4.620789137307687,NZCOVID,EpiEstim,Marginalised
21,NaN,12,8.463116195611407,5.83,9.94,2.170055281748825,2.0,3.0,9.315785495330648,2.0,20.0,1.9261659641752746,NZCOVID,EpiEstim,Marginalised
22,NaN,5,5.570740238845654,1.8500000000000003,8.8,1.9677851512428493,1.0,3.0,19.14563227444528,2.0,37.0,9.7023210611259,NZCOVID,EpiEstim,Marginalised
23,NaN,18,5.770180527276902,3.47,8.57,2.28640019969521,1.0,5.0,11.916974737226656,1.0,31.0,4.334028931107052,NZCOVID,EpiEstim,Marginalised
24,NaN,11,3.6151846727073416,1.6999999999999997,5.56,2.0359179269744283,1.0,4.0,21.721480636563022,1.0,57.0,5.747022101325479,NZCOVID,EpiEstim,Marginalised
25,NaN,24,4.3101630712977625,3.02,5.76,2.5871481293712315,1.0,4.0,22.90149231531369,4.0,53.0,2.225981790043071,NZCOVID,EpiEstim,Marginalised
26,NaN,44,5.24067783929492,3.92,7.18,2.352850898898249,1.0,4.0,31.10408748942301,4.0,79.0,9.870787538211342,NZCOVID,EpiEstim,Marginalised
27,NaN,41,4.533273045790824,3.2899999999999996,5.609999999999999,2.7500915839175835,1.0,4.0,55.49444461158527,8.0,102.0,8.439103108143955,NZCOVID,EpiEstim,Marginalised
28,NaN,58,4.303080431834834,3.42,5.13,2.9595264012296734,1.0,4.0,66.1393610491851,36.0,94.0,4.802271589275745,NZCOVID,EpiEstim,Marginalised
29,NaN,84,4.2140886440548435,3.58,4.88,3.123139746042466,2.0,5.0,80.61952212616968,56.0,107.0,3.494658098053478,NZCOVID,EpiEstim,Marginalised
30,NaN,79,3.6377379395546434,3.1,4.15,3.021236922002486,2.0,4.0,111.11538376730357,82.0,143.0,23.46005450735192,NZCOVID,EpiEstim,Marginalised
31,NaN,75,2.5547033890096875,2.1100000000000003,3.0300000000000002,1.9903558890059327,1.0,3.0,105.76713703504628,70.0,144.0,19.193267046934334,NZCOVID,EpiEstim,Marginalised
32,NaN,72,1.956609172898751,1.65,2.29,1.9887265709982123,2.0,2.0,93.30551547827963,65.0,124.0,12.603470651705454,NZCOVID,EpiEstim,Marginalised
33,NaN,74,1.6481329273689127,1.39,1.93,1.9991676801181,2.0,2.0,84.06955448521124,59.0,112.0,5.638334276006004,NZCOVID,EpiEstim,Marginalised
34,NaN,52,1.2573508762342245,1.0399999999999998,1.49,1.9962313717605906,2.0,2.0,83.8264160734553,59.0,111.0,23.711605330087156,NZCOVID,EpiEstim,Marginalised
35,NaN,77,1.186100877847573,0.99,1.4,1.9988095360730866,2.0,2.0,56.51295663752015,37.0,79.0,15.136762783234484,NZCOVID,EpiEstim,Marginalised
36,NaN,73,1.3032171819990312,1.1,1.52,2.0006343391010817,2.0,2.0,81.73963826702004,58.0,109.0,5.052534691962823,NZCOVID,EpiEstim,Marginalised
37,NaN,82,1.285928701099265,1.09,1.5,2.001004173894644,2.0,2.0,76.94868750942379,54.0,103.0,3.8803338005186556,NZCOVID,EpiEstim,Marginalised
38,NaN,75,1.248450160405322,1.06,1.45,2.001313544738621,2.0,2.0,86.30910510001985,62.0,114.0,6.485227892694004,NZCOVID,EpiEstim,Marginalised
39,NaN,77,1.1629929250033042,0.99,1.3499999999999999,2.0013013984143844,2.0,2.0,78.51039102689175,55.0,105.0,2.9739361368397743,NZCOVID,EpiEstim,Marginalised
40,NaN,70,1.0891075365013647,0.92,1.27,2.0013371702546525,2.0,2.0,80.09172496613225,57.0,106.0,5.772980973850931,NZCOVID,EpiEstim,Marginalised
41,NaN,53,0.8907731763238405,0.7400000000000001,1.05,2.000415107332284,2.0,2.0,72.15069548463633,50.0,97.0,12.758192915115838,NZCOVID,EpiEstim,Marginalised
42,NaN,37,0.6482934376677252,0.52,0.79,2.0000324161882856,2.0,2.0,53.72528099565025,35.0,75.0,11.193949145763613,NZCOVID,EpiEstim,Marginalised
43,NaN,28,0.4778898811205063,0.37,0.6,2.0000064420623014,2.0,2.0,36.75310163640791,22.0,55.0,5.060660609256575,NZCOVID,EpiEstim,Marginalised
44,NaN,44,0.5522821664117512,0.43,0.6900000000000001,2.0000113411604783,2.0,2.0,27.286158252285343,14.0,43.0,12.760254332423704,NZCOVID,EpiEstim,Marginalised
45,NaN,27,0.5784042167429801,0.45,0.72,2.000044224698683,2.0,2.0,42.14730906912886,26.0,61.0,10.265806472050254,NZCOVID,EpiEstim,Marginalised
46,NaN,25,0.4556578020426175,0.33999999999999997,0.59,2.000027914016447,2.0,2.0,25.918931042796764,13.0,41.0,1.6460432109725942,NZCOVID,EpiEstim,Marginalised
47,NaN,20,0.42793394594255607,0.31,0.56,2.000031301946615,2.0,2.0,23.806999796947217,12.0,38.0,2.225834720735894,NZCOVID,EpiEstim,Marginalised
48,NaN,11,0.32557033254788237,0.22,0.45,2.0000182449381394,2.0,2.0,19.01683640065935,9.0,32.0,4.94422723812052,NZCOVID,EpiEstim,Marginalised
49,NaN,16,0.31586700661140277,0.21,0.44,2.0000350338387687,2.0,2.0,10.676766488501572,3.0,21.0,3.536096035086926,NZCOVID,EpiEstim,Marginalised
50,NaN,11,0.3544589148081594,0.24000000000000002,0.5,2.000052255306779,2.0,2.0,15.02198183097576,6.0,27.0,2.1867906332924596,NZCOVID,EpiEstim,Marginalised
51,NaN,17,0.414724262935836,0.28,0.5800000000000001,2.0000691064333496,2.0,2.0,10.522249072063758,3.0,20.0,4.464800554908338,NZCOVID,EpiEstim,Marginalised
52,NaN,12,0.4848316599499325,0.33,0.67,2.000100138906189,2.0,2.0,15.885034804443578,7.0,28.0,2.1258416451942033,NZCOVID,EpiEstim,Marginalised
53,NaN,10,0.4178316665083892,0.26,0.61,2.0001002973141095,2.0,2.0,11.500883717884363,4.0,22.0,1.1593612546949592,NZCOVID,EpiEstim,Marginalised
54,NaN,10,0.42816451514056914,0.27,0.63,2.000115603261993,2.0,2.0,9.719247165706925,3.0,19.0,1.0263007518899183,NZCOVID,EpiEstim,Marginalised
55,NaN,3,0.320151565729757,0.18000000000000002,0.51,2.000122636840136,2.0,2.0,9.727213319681754,3.0,19.0,4.40007970829743,NZCOVID,EpiEstim,Marginalised
56,NaN,6,0.2580537274286471,0.12,0.44,2.0002353531224943,2.0,2.0,3.4811527527120187,0.0,10.0,1.7432734115302746,NZCOVID,EpiEstim,Marginalised
57,NaN,5,0.3530241989986796,0.18000000000000002,0.5800000000000001,2.0002481519005655,2.0,2.0,6.049973874932877,1.0,14.0,0.796390163987353,NZCOVID,EpiEstim,Marginalised
58,NaN,5,0.37036333184824044,0.18000000000000002,0.62,2.0002834532674116,2.0,2.0,5.166440719403885,1.0,12.0,0.7014800347448444,NZCOVID,EpiEstim,Marginalised
59,NaN,6,0.46253415353577787,0.24000000000000002,0.76,2.00028280653937,2.0,2.0,5.16478146528719,1.0,12.0,0.9020815093139121,NZCOVID,EpiEstim,Marginalised
60,NaN,6,0.5703349563035162,0.3,0.92,2.0002914045184093,2.0,2.0,6.07589008010524,1.0,14.0,0.7732169899133781,NZCOVID,EpiEstim,Marginalised
61,NaN,3,0.4932585354815871,0.24000000000000002,0.8400000000000001,2.0003511421150395,2.0,2.0,6.150527240444809,1.0,14.0,1.6572800717096,NZCOVID,EpiEstim,Marginalised
62,NaN,3,0.38574089239037346,0.16,0.72,2.0003663247003045,2.0,2.0,3.4978036448147343,0.0,10.0,0.5563627192463698,NZCOVID,EpiEstim,Marginalised
63,NaN,1,0.3087938410342762,0.09999999999999999,0.63,2.0004344714756677,2.0,2.0,3.4736614409446256,0.0,10.0,1.2603111348482643,NZCOVID,EpiEstim,Marginalised
64,NaN,2,0.2796023752209257,0.08,0.61,2.0005342441225484,2.0,2.0,1.7036380521681571,0.0,6.0,0.49151130497506673,NZCOVID,EpiEstim,Marginalised
65,NaN,3,0.4800352030492537,0.18000000000000002,0.9300000000000002,2.0004239551056724,2.0,2.0,2.529033002746027,0.0,8.0,0.6165125244825326,NZCOVID,EpiEstim,Marginalised
66,NaN,6,0.9140803973218132,0.44,1.5599999999999998,2.0002127390353266,2.0,2.0,3.3949736409397726,0.0,9.0,1.8054504243516967,NZCOVID,EpiEstim,Marginalised
67,NaN,0,0.7092253997545535,0.29000000000000004,1.32,2.0005310601441604,2.0,2.0,6.227858622198176,1.0,14.0,4.337442979413273,NZCOVID,EpiEstim,Marginalised
68,NaN,1,0.22099725489336575,0.03,0.62,2.0003711282688466,2.0,2.0,0.8702362115599236,0.0,4.0,0.3457882146109873,NZCOVID,EpiEstim,Marginalised
69,NaN,0,0.2451380099279501,0.03,0.6799999999999999,2.000634755804919,2.0,2.0,1.6971315909047224,0.0,6.0,0.7846902080464226,NZCOVID,EpiEstim,Marginalised
70,NaN,2,0.4174088041662459,0.09,1.01,2.000705922134839,2.0,2.0,0.820687644035144,0.0,4.0,0.9470756251408909,NZCOVID,EpiEstim,Marginalised
71,NaN,2,0.7969437543466404,0.26,1.6300000000000001,2.000619245778387,2.0,2.0,2.470442392257743,0.0,8.0,0.4483758760908827,NZCOVID,EpiEstim,Marginalised
72,NaN,1,0.7174937161549961,0.2,1.57,2.00073962998867,2.0,2.0,2.5134454360204486,0.0,8.0,0.6921342299645925,NZCOVID,EpiEstim,Marginalised
73,NaN,1,0.5964179444605969,0.12,1.44,2.000804685258518,2.0,2.0,1.6695969671948625,0.0,6.0,0.36279331457050096,NZCOVID,EpiEstim,Marginalised
74,NaN,1,0.6592980365168408,0.14,1.5899999999999999,2.0009237314124984,2.0,2.0,1.6558716263609614,0.0,6.0,0.35926942722722904,NZCOVID,EpiEstim,Marginalised
75,NaN,3,1.2129945018988055,0.39,2.48,2.0007293679989,2.0,2.0,1.6453198061335619,0.0,6.0,1.0155241334261191,NZCOVID,EpiEstim,Marginalised
76,NaN,0,1.0377236417786508,0.28,2.27,2.001465169261513,2.0,2.0,3.4793750643883903,0.0,10.0,2.099953575551219,NZCOVID,EpiEstim,Marginalised
77,NaN,0,0.27758699972198186,0.01,1.01,2.000635675693153,2.0,2.0,0.8432834406688956,0.0,4.0,0.2647276594806783,NZCOVID,EpiEstim,Marginalised
78,NaN,0,0.3002465902197983,0.01,1.09,2.0008119380998126,2.0,2.0,0.8012604156771079,0.0,4.0,0.24666697745356975,NZCOVID,EpiEstim,Marginalised
79,NaN,1,0.6641440982577025,0.08,1.8500000000000003,2.000663904515762,2.0,2.0,0.7639110569955959,0.0,4.0,0.36472443455322906,NZCOVID,EpiEstim,Marginalised
80,NaN,1,1.1299562138029662,0.23,2.7199999999999998,2.000690451565083,2.0,2.0,1.5286632055343652,0.0,6.0,0.3295242253197627,NZCOVID,EpiEstim,Marginalised
81,NaN,0,0.8333322269795161,0.09999999999999999,2.3200000000000003,2.0008026786327004,2.0,2.0,1.555076574076925,0.0,6.0,0.7022715030732417,NZCOVID,EpiEstim,Marginalised
82,NaN,0,0.462121646967102,0.02,1.6900000000000002,2.0007263761583585,2.0,2.0,0.750617431686116,0.0,4.0,0.2252843467395693,NZCOVID,EpiEstim,Marginalised
83,NaN,0,0.5173993492371438,0.02,1.9000000000000001,2.0009076987485734,2.0,2.0,0.7138226604311018,0.0,4.0,0.20987058061713665,NZCOVID,EpiEstim,Marginalised
84,NaN,0,0.5935465981749481,0.02,2.18,2.0011260953276526,2.0,2.0,0.6765714769817934,0.0,4.0,0.19450255287149945,NZCOVID,EpiEstim,Marginalised
85,NaN,0,0.6936555799152908,0.02,2.55,2.001383992643577,2.0,2.0,0.638417038389372,0.0,3.0,0.17898367236321236,NZCOVID,EpiEstim,Marginalised
86,NaN,0,0.8212325187823487,0.03,3.02,2.0016810030225614,2.0,2.0,0.5983608066742954,0.0,3.0,0.16295855846429602,NZCOVID,EpiEstim,Marginalised
87,NaN,1,1.9470981658312216,0.24000000000000002,5.42,2.0012977976267923,2.0,2.0,0.5557617529004593,0.0,3.0,0.43185921521078746,NZCOVID,EpiEstim,Marginalised
88,NaN,0,2.1919574525753407,0.27,6.079999999999999,2.0018750870786177,2.0,2.0,1.2046737741555187,0.0,5.0,0.50287892815165,NZCOVID,EpiEstim,Marginalised
89,NaN,0,1.1655541028321332,0.03,4.28,2.0016315318375675,2.0,2.0,0.5904278809791281,0.0,3.0,0.1598880748411211,NZCOVID,EpiEstim,Marginalised
90,NaN,0,1.2392775830950225,0.04,4.5600000000000005,2.001899872209207,2.0,2.0,0.5542859546423253,0.0,3.0,0.1456878210068051,NZCOVID,EpiEstim,Marginalised
91,NaN,0,1.350749103096423,0.04,4.96,2.002194064330781,2.0,2.0,0.5137671343838802,0.0,3.0,0.1301672641766985,NZCOVID,EpiEstim,Marginalised
92,NaN,0,1.4977844863383492,0.04,5.49,2.0025063211700616,2.0,2.0,0.4707347349096284,0.0,3.0,0.11411818959151156,NZCOVID,EpiEstim,Marginalised
93,NaN,0,1.67533094812851,0.05,6.1000000000000005,2.002824923447897,2.0,2.0,0.4258128780323166,0.0,3.0,0.0979075837051316,NZCOVID,EpiEstim,Marginalised
94,NaN,0,1.8751880851992684,0.05,6.73,2.003135957452527,2.0,2.0,0.3795756016258033,0.0,2.0,0.0818895099941644,NZCOVID,EpiEstim,Marginalised
95,NaN,0,2.0864409338506493,0.06,7.33,2.0034253296091777,2.0,2.0,0.3328821691993936,0.0,2.0,0.06651336741785838,NZCOVID,EpiEstim,Marginalised
96,NaN,0,2.2970652967378276,0.07,7.83,2.003681083716211,2.0,2.0,0.28685878285892913,0.0,2.0,0.052282970330063246,NZCOVID,EpiEstim,Marginalised
97,NaN,0,2.496191825816562,0.07,8.23,2.0038954009197667,2.0,2.0,0.2427511258265336,0.0,2.0,0.039665285145146695,NZCOVID,EpiEstim,Marginalised
98,NaN,0,2.675890665394069,0.08,8.520000000000001,2.0040656026849475,2.0,2.0,0.20173323994648032,0.0,2.0,0.028995108377406372,NZCOVID,EpiEstim,Marginalised
99,NaN,0,2.8318157688039673,0.09,8.73,2.0041938491481224,2.0,2.0,0.1647349197584302,0.0,1.0,0.0204114461625477,NZCOVID,EpiEstim,Marginalised
100,NaN,0,2.9628230588911775,0.09,8.88,2.0042857779782572,2.0,2.0,0.13233344102018918,0.0,1.0,0.013846851536290748,NZCOVID,EpiEstim,Marginalised
1,NaN,1,5.0,0.12658903992144938,18.444397270569677,7.0,NaN,NaN,4.999999999999999,0.0,20.0,1.606060606060604,NZCOVID,EpiEstim,Conditional (k = 7)
2,NaN,0,1.6666666666666667,0.20184106545330407,4.643036159115749,7.0,NaN,NaN,4.999999999999999,0.0,20.0,2.2727272727272707,NZCOVID,EpiEstim,Conditional (k = 7)
3,NaN,0,1.0858737188441407,0.13150434501554575,3.0250505644961003,7.0,NaN,NaN,1.0697246608763156,0.0,4.0,0.42846540646215864,NZCOVID,EpiEstim,Conditional (k = 7)
4,NaN,0,0.8776390340457948,0.10628615862912709,2.444945861835626,7.0,NaN,NaN,0.4745337814759962,0.0,2.0,0.13011806418231758,NZCOVID,EpiEstim,Conditional (k = 7)
5,NaN,0,0.7724558747835285,0.09354799006918285,2.1519243347647863,7.0,NaN,NaN,0.2723344146790068,0.0,2.0,0.052386701928581025,NZCOVID,EpiEstim,Conditional (k = 7)
6,NaN,1,1.0655506040367755,0.21974215141737408,2.5660901027734355,7.0,NaN,NaN,0.17480766804633702,0.0,1.0,0.7155552433294313,NZCOVID,EpiEstim,Conditional (k = 7)
7,NaN,0,0.976291138084582,0.20133470365431702,2.351132848475956,7.0,NaN,NaN,0.2742812952107131,0.0,2.0,0.05472477822983003,NZCOVID,EpiEstim,Conditional (k = 7)
8,NaN,2,1.1979705343424483,0.3264066510011151,2.6257337010213417,7.0,NaN,NaN,0.17321124373164806,0.0,1.0,1.6815580300824362,NZCOVID,EpiEstim,Conditional (k = 7)
9,NaN,2,2.1984856549354417,0.8068054883307363,4.275443448902319,7.0,NaN,NaN,0.6672497779040356,0.0,3.0,1.0120614574282336,NZCOVID,EpiEstim,Conditional (k = 7)
10,NaN,1,2.6187665482329914,1.0528799734147356,4.885673386812811,7.0,NaN,NaN,1.6835902582529927,0.0,5.0,0.35337107351195507,NZCOVID,EpiEstim,Conditional (k = 7)
11,NaN,0,2.352496413662625,0.9458255693492981,4.388909400327917,7.0,NaN,NaN,2.3152349115810935,0.0,6.0,1.36470796913692,NZCOVID,EpiEstim,Conditional (k = 7)
12,NaN,0,2.0294636036271747,0.8159496257789542,3.7862467444594636,7.0,NaN,NaN,2.05889848319179,0.0,6.0,1.1784045085067678,NZCOVID,EpiEstim,Conditional (k = 7)
13,NaN,0,1.5104398472026532,0.5543048032998535,2.9373856205003244,7.0,NaN,NaN,1.3952712969530412,0.0,5.0,0.702276820420149,NZCOVID,EpiEstim,Conditional (k = 7)
14,NaN,0,1.3673261900105904,0.5017846134053097,2.659069340966435,7.0,NaN,NaN,1.087254117523793,0.0,4.0,0.4988306772766299,NZCOVID,EpiEstim,Conditional (k = 7)
15,NaN,0,0.8506610767723485,0.23177651306646685,1.8644944874660545,7.0,NaN,NaN,0.563052310740774,0.0,3.0,0.18245589114208846,NZCOVID,EpiEstim,Conditional (k = 7)
16,NaN,1,0.6252946830839285,0.12895079633962211,1.505852928523273,7.0,NaN,NaN,0.22526788237334788,0.0,2.0,0.6533522679352118,NZCOVID,EpiEstim,Conditional (k = 7)
17,NaN,1,0.6432520048478927,0.13265402779869914,1.5490982755544274,7.0,NaN,NaN,0.21450969816198248,0.0,2.0,0.6659927750003669,NZCOVID,EpiEstim,Conditional (k = 7)
18,NaN,1,0.9103045820986908,0.2480273608706863,1.995222211974223,7.0,NaN,NaN,0.3592177044587047,0.0,2.0,0.510956368759036,NZCOVID,EpiEstim,Conditional (k = 7)
19,NaN,1,1.2109983036519094,0.3932078528870738,2.4805093025228966,7.0,NaN,NaN,0.5746149881340554,0.0,3.0,0.35743532430882785,NZCOVID,EpiEstim,Conditional (k = 7)
20,NaN,7,3.029805251366172,1.5655445854914118,4.969395303766126,7.0,NaN,NaN,0.8600633175801544,0.0,3.0,5.632032357857124,NZCOVID,EpiEstim,Conditional (k = 7)
21,NaN,12,5.644484317915691,3.6165276079542514,8.116602147328345,7.0,NaN,NaN,3.520529631924819,0.0,8.0,7.30816603247873,NZCOVID,EpiEstim,Conditional (k = 7)
22,NaN,5,5.244759852592124,3.5124979866305597,7.31875418917736,7.0,NaN,NaN,12.142225858315781,5.0,21.0,4.8111124319232195,NZCOVID,EpiEstim,Conditional (k = 7)
23,NaN,18,5.940431155230091,4.349142215671418,7.775965042061801,7.0,NaN,NaN,14.988609838988411,7.0,25.0,1.9888963548723422,NZCOVID,EpiEstim,Conditional (k = 7)
24,NaN,11,4.9400148000464865,3.7316340909066574,6.315284925311694,7.0,NaN,NaN,24.95817947859804,14.0,38.0,10.472742566270577,NZCOVID,EpiEstim,Conditional (k = 7)
25,NaN,24,4.859571537899596,3.8473685501610912,5.988193497721929,7.0,NaN,NaN,27.28442175733485,16.0,41.0,2.0274201024207303,NZCOVID,EpiEstim,Conditional (k = 7)
26,NaN,44,5.3077445301643555,4.407761034026984,6.290093180123114,7.0,NaN,NaN,35.91896968011658,23.0,51.0,5.112175822952259,NZCOVID,EpiEstim,Conditional (k = 7)
27,NaN,41,4.741528254261271,4.026667592769266,5.513938631453458,7.0,NaN,NaN,53.88020642893648,37.0,72.0,8.323196803728207,NZCOVID,EpiEstim,Conditional (k = 7)
28,NaN,58,4.3511332262830535,3.7717557179718444,4.971300033044549,7.0,NaN,NaN,65.32768638886374,47.0,85.0,4.230892593593264,NZCOVID,EpiEstim,Conditional (k = 7)
29,NaN,84,4.3845970583201535,3.88687785414245,4.911866583108413,7.0,NaN,NaN,86.28837626392233,65.0,109.0,2.7371712130697894,NZCOVID,EpiEstim,Conditional (k = 7)
30,NaN,79,3.895396839838003,3.4934438074511056,4.318921568718017,7.0,NaN,NaN,113.13699617849662,89.0,139.0,26.979793761234934,NZCOVID,EpiEstim,Conditional (k = 7)
31,NaN,75,3.4468952248291136,3.119723190369126,3.790146856722505,7.0,NaN,NaN,134.51343318237423,108.0,162.0,51.75896459836062,NZCOVID,EpiEstim,Conditional (k = 7)
32,NaN,72,2.9534104649785995,2.6879520564337533,3.231189966243159,7.0,NaN,NaN,140.44654947027894,114.0,168.0,60.63231895134634,NZCOVID,EpiEstim,Conditional (k = 7)
33,NaN,74,2.4930342059016204,2.275849810486005,2.7199745254692824,7.0,NaN,NaN,133.42875263260953,108.0,160.0,51.93079653295012,NZCOVID,EpiEstim,Conditional (k = 7)
34,NaN,52,2.091239294590292,1.9110475358712682,2.2794328130525257,7.0,NaN,NaN,127.98948953095626,104.0,154.0,68.74784807619322,NZCOVID,EpiEstim,Conditional (k = 7)
35,NaN,77,1.844962430697945,1.688891334882151,2.0078320361733577,7.0,NaN,NaN,110.88174276355996,89.0,135.0,27.240881611581948,NZCOVID,EpiEstim,Conditional (k = 7)
36,NaN,73,1.5800155559516111,1.4449360776675522,1.7210445464180026,7.0,NaN,NaN,98.38278482110427,78.0,121.0,19.23397661362477,NZCOVID,EpiEstim,Conditional (k = 7)
37,NaN,82,1.4302540107022852,1.308332941042964,1.5575287430722535,7.0,NaN,NaN,89.8122618062742,70.0,111.0,4.558832249014055,NZCOVID,EpiEstim,Conditional (k = 7)
38,NaN,75,1.316802382264276,1.2045524226247493,1.4339813375636425,7.0,NaN,NaN,86.96393759378587,68.0,108.0,7.30437489900277,NZCOVID,EpiEstim,Conditional (k = 7)
39,NaN,77,1.2469838970989637,1.1411953276460496,1.3573944554597936,7.0,NaN,NaN,84.59851446084376,66.0,105.0,4.4296931508985375,NZCOVID,EpiEstim,Conditional (k = 7)
40,NaN,70,1.1764224155400393,1.0762357974633736,1.2810038810436044,7.0,NaN,NaN,83.08253950149816,64.0,103.0,8.247197573010517,NZCOVID,EpiEstim,Conditional (k = 7)
41,NaN,53,1.1337415572695642,1.0372826930923493,1.2344274866412452,7.0,NaN,NaN,84.47660225963453,66.0,105.0,25.836729228061355,NZCOVID,EpiEstim,Conditional (k = 7)
42,NaN,37,1.0136532509789438,0.9238852648162249,1.1075235322081451,7.0,NaN,NaN,77.03111867656638,59.0,96.0,34.66032125878972,NZCOVID,EpiEstim,Conditional (k = 7)
43,NaN,28,0.8993831198271223,0.8157061315451329,0.9870870984181012,7.0,NaN,NaN,66.64967646969662,50.0,85.0,33.675801620458124,NZCOVID,EpiEstim,Conditional (k = 7)
44,NaN,44,0.8147121901411115,0.7353538582603146,0.8980783807457628,7.0,NaN,NaN,53.491300718557476,39.0,70.0,5.8216340770279436,NZCOVID,EpiEstim,Conditional (k = 7)
45,NaN,27,0.7197070852231914,0.644909137645379,0.7985497039691981,7.0,NaN,NaN,45.737520267099114,32.0,61.0,14.665535411426317,NZCOVID,EpiEstim,Conditional (k = 7)
46,NaN,25,0.6232087362561748,0.5529481666361197,0.6976105331504637,7.0,NaN,NaN,36.21696898856039,24.0,49.0,7.744053210293901,NZCOVID,EpiEstim,Conditional (k = 7)
47,NaN,20,0.5342799599787231,0.46814835925098963,0.6047170055778338,7.0,NaN,NaN,28.436967640910748,18.0,40.0,5.498483071725197,NZCOVID,EpiEstim,Conditional (k = 7)
48,NaN,11,0.4635082661324157,0.40041944701045123,0.5311447470745915,7.0,NaN,NaN,22.995689610765677,14.0,34.0,9.143747777646688,NZCOVID,EpiEstim,Conditional (k = 7)
49,NaN,16,0.44316180510121067,0.3794061933222092,0.5117960934035877,7.0,NaN,NaN,18.796553529478185,10.0,28.0,1.6412419079822087,NZCOVID,EpiEstim,Conditional (k = 7)
50,NaN,11,0.4338390242057153,0.3682289948279333,0.5047486775637937,7.0,NaN,NaN,16.664309025292493,9.0,26.0,3.5222859944331475,NZCOVID,EpiEstim,Conditional (k = 7)
51,NaN,17,0.39279811484401744,0.32770205783680334,0.46370402067087807,7.0,NaN,NaN,12.367854143137913,6.0,20.0,3.009714598044755,NZCOVID,EpiEstim,Conditional (k = 7)
52,NaN,12,0.38347753494214143,0.31603976430627195,0.457339731032665,7.0,NaN,NaN,11.02803144766558,5.0,18.0,0.9599091371771691,NZCOVID,EpiEstim,Conditional (k = 7)
53,NaN,10,0.37037345223872686,0.30068707145168055,0.44721375123347656,7.0,NaN,NaN,9.523605297526842,4.0,16.0,0.8017837416135456,NZCOVID,EpiEstim,Conditional (k = 7)
54,NaN,10,0.372526235505274,0.2987769341819868,0.45428803367827614,7.0,NaN,NaN,8.416634736427733,3.0,15.0,1.0994827392314905,NZCOVID,EpiEstim,Conditional (k = 7)
