eta,p,simulation,model
0.498,2.342361321010549e-13,Random walk,EpiFilter
0.499,2.137036190786068e-13,Random walk,EpiFilter
0.5,1.9499232308945014e-13,Random walk,EpiFilter
0.501,1.7793888355867523e-13,Random walk,EpiFilter
0.502,1.6239474891446791e-13,Random walk,EpiFilter
0.503,1.482248207254798e-13,Random walk,EpiFilter
0.504,1.3530622312983707e-13,Random walk,EpiFilter
0.505,1.2352718588034115e-13,Random walk,EpiFilter
0.506,1.127860304231771e-13,Random walk,EpiFilter
0.507,1.0299024942439328e-13,Random walk,EpiFilter
0.508,9.405567105456884e-14,Random walk,EpiFilter
0.509,8.590570015871879e-14,Random walk,EpiFilter
0.5099999999999999,7.847062917467125e-14,Random walk,EpiFilter
0.511,7.168701233125609e-14,Random walk,EpiFilter
0.512,6.549709726241473e-14,Random walk,EpiFilter
0.513,5.984830872181825e-14,Random walk,EpiFilter
0.514,5.469277957808426e-14,Random walk,EpiFilter
0.5149999999999999,4.998692472079551e-14,Random walk,EpiFilter
0.516,4.5691053914854473e-14,Random walk,EpiFilter
0.517,4.176902000947019e-14,Random walk,EpiFilter
0.518,3.818789924298277e-14,Random walk,EpiFilter
0.519,3.4917700687196136e-14,Random walk,EpiFilter
0.5199999999999999,3.193110215019544e-14,Random walk,EpiFilter
0.521,2.920321010490042e-14,Random walk,EpiFilter
0.522,2.6711341436789183e-14,Random walk,EpiFilter
0.523,2.443482500839359e-14,Random walk,EpiFilter
0.524,2.2354821223600835e-14,Random walk,EpiFilter
0.5249999999999999,2.0454157943208546e-14,Random walk,EpiFilter
0.526,1.8717181255153132e-14,Random walk,EpiFilter
0.527,1.7129619741338398e-14,Random walk,EpiFilter
0.528,1.5678461008276547e-14,Random walk,EpiFilter
0.5289999999999999,1.4351839362266786e-14,Random walk,EpiFilter
0.5299999999999999,1.3138933613134241e-14,Random walk,EpiFilter
0.531,1.2029874083943722e-14,Random walk,EpiFilter
0.532,1.1015657988929046e-14,Random walk,EpiFilter
0.533,1.008807241892093e-14,Random walk,EpiFilter
0.5339999999999999,9.239624243293923e-15,Random walk,EpiFilter
0.535,8.463476300907313e-15,Random walk,EpiFilter
0.536,7.753389309902552e-15,Random walk,EpiFilter
0.537,7.1036689785033154e-15,Random walk,EpiFilter
0.538,6.509117846272976e-15,Random walk,EpiFilter
0.5389999999999999,5.964991428273964e-15,Random walk,EpiFilter
0.54,5.466958273615687e-15,Random walk,EpiFilter
0.541,5.011063585329102e-15,Random walk,EpiFilter
0.542,4.593696080594296e-15,Random walk,EpiFilter
0.543,4.2115577996761156e-15,Random walk,EpiFilter
0.5439999999999999,3.8616365983227255e-15,Random walk,EpiFilter
0.545,3.5411810826031233e-15,Random walk,EpiFilter
0.546,3.247677766913766e-15,Random walk,EpiFilter
0.547,2.9788302558634034e-15,Random walk,EpiFilter
0.5479999999999999,2.7325402687363107e-15,Random walk,EpiFilter
0.5489999999999999,2.506890341681838e-15,Random walk,EpiFilter
0.55,2.300128057646306e-15,Random walk,EpiFilter
0.551,2.110651667641736e-15,Random walk,EpiFilter
0.552,1.9369969792362666e-15,Random walk,EpiFilter
0.5529999999999999,1.77782539933933e-15,Random walk,EpiFilter
0.5539999999999999,1.6319130285322116e-15,Random walk,EpiFilter
0.555,1.4981407134372439e-15,Random walk,EpiFilter
0.556,1.3754849720104303e-15,Random walk,EpiFilter
0.557,1.2630097143019652e-15,Random walk,EpiFilter
0.5579999999999999,1.1598586881671942e-15,Random walk,EpiFilter
0.5589999999999999,1.0652485857241628e-15,Random walk,EpiFilter
0.56,9.78462752114799e-16,Random walk,EpiFilter
0.561,8.98845443340494e-16,Random walk,EpiFilter
0.562,8.257965847033094e-16,Random walk,EpiFilter
0.563,7.587669857096747e-16,Random walk,EpiFilter
0.564,6.972539712270833e-16,Random walk,EpiFilter
0.5650000000000001,6.407973922669795e-16,Random walk,EpiFilter
0.5660000000000001,5.889759830212821e-16,Random walk,EpiFilter
0.567,5.414040337563189e-16,Random walk,EpiFilter
0.568,4.977283518515279e-16,Random walk,EpiFilter
0.569,4.576254857411473e-16,Random walk,EpiFilter
0.5700000000000001,4.2079918874894066e-16,Random walk,EpiFilter
0.5710000000000001,3.8697810183889026e-16,Random walk,EpiFilter
0.572,3.5591363616627724e-16,Random walk,EpiFilter
0.573,3.273780379957213e-16,Random walk,EpiFilter
0.574,3.0116262009718546e-16,Random walk,EpiFilter
0.5750000000000001,2.7707614512244207e-16,Random walk,EpiFilter
0.5760000000000001,2.5494334775226677e-16,Random walk,EpiFilter
0.577,2.3460358355592104e-16,Random walk,EpiFilter
0.578,2.1590959357062535e-16,Random walk,EpiFilter
0.579,1.9872637457093378e-16,Random walk,EpiFilter
0.5800000000000001,1.829301458775212e-16,Random walk,EpiFilter
0.581,1.684074043557004e-16,Random walk,EpiFilter
0.582,1.550540599870673e-16,Random walk,EpiFilter
0.583,1.427746450589355e-16,Random walk,EpiFilter
0.584,1.314815906279195e-16,Random walk,EpiFilter
0.5850000000000001,1.2109456446401968e-16,Random walk,EpiFilter
0.586,1.1153986518791247e-16,Random walk,EpiFilter
0.587,1.0274986777313307e-16,Random walk,EpiFilter
0.588,9.466251600642317e-17,Random walk,EpiFilter
0.589,8.722085787911558e-17,Random walk,EpiFilter
0.5900000000000001,8.037262023498327e-17,Random walk,EpiFilter
0.591,7.406981931597427e-17,Random walk,EpiFilter
0.592,6.826840413919413e-17,Random walk,EpiFilter
0.593,6.292792990310925e-17,Random walk,EpiFilter
0.594,5.801125886302242e-17,Random walk,EpiFilter
0.5950000000000001,5.348428633702764e-17,Random walk,EpiFilter
0.596,4.9315689704340743e-17,Random walk,EpiFilter
0.597,4.547669844335704e-17,Random walk,EpiFilter
0.598,4.194088342295451e-17,Random walk,EpiFilter
0.5990000000000001,3.8683963815611246e-17,Random walk,EpiFilter
0.6,3.568363013977676e-17,Random walk,EpiFilter
0.601,3.2919382067386345e-17,Random walk,EpiFilter
0.602,3.037237974909e-17,Random walk,EpiFilter
0.603,2.802530751620816e-17,Random walk,EpiFilter
0.6040000000000001,2.586224891638148e-17,Random walk,EpiFilter
0.605,2.3868572128244055e-17,Random walk,EpiFilter
0.606,2.2030824882486525e-17,Random walk,EpiFilter
0.607,2.03366380903724e-17,Random walk,EpiFilter
0.608,1.8774637449159906e-17,Random walk,EpiFilter
0.6090000000000001,1.7334362355724123e-17,Random walk,EpiFilter
0.61,1.6006191516385486e-17,Random walk,EpiFilter
0.611,1.4781274693081824e-17,Random walk,EpiFilter
0.612,1.3651470073015723e-17,Random walk,EpiFilter
0.613,1.2609286792739587e-17,Random walk,EpiFilter
0.6140000000000001,1.1647832186898223e-17,Random walk,EpiFilter
0.615,1.0760763368319682e-17,Random walk,EpiFilter
0.616,9.942242779245203e-18,Random walk,EpiFilter
0.617,9.186897383788177e-18,Random walk,EpiFilter
0.618,8.489781199517097e-18,Random walk,EpiFilter
0.619,7.846340891395009e-18,Random walk,EpiFilter
0.62,7.25238417455013e-18,Random walk,EpiFilter
0.621,6.704050793612928e-18,Random walk,EpiFilter
0.622,6.197785865782254e-18,Random walk,EpiFilter
0.623,5.7303153926009284e-18,Random walk,EpiFilter
0.624,5.298623761720183e-18,Random walk,EpiFilter
0.625,4.8999330748173575e-18,Random walk,EpiFilter
0.626,4.5316841515299744e-18,Random walk,EpiFilter
0.627,4.191519071738617e-18,Random walk,EpiFilter
0.628,3.8772651299900865e-18,Random walk,EpiFilter
0.629,3.586920086354784e-18,Random walk,EpiFilter
0.63,3.3186386075794337e-18,Random walk,EpiFilter
0.631,3.0707198012359682e-18,Random walk,EpiFilter
0.632,2.841595753591556e-18,Random walk,EpiFilter
0.633,2.629820989321458e-18,Random walk,EpiFilter
0.634,2.434062777960244e-18,Random walk,EpiFilter
0.635,2.25309221816365e-18,Random walk,EpiFilter
0.636,2.0857760365489186e-18,Random walk,EpiFilter
0.637,1.9310690430976204e-18,Random walk,EpiFilter
0.6379999999999999,1.7880071898485047e-18,Random walk,EpiFilter
0.639,1.6557011840100401e-18,Random walk,EpiFilter
0.64,1.5333306106289434e-18,Random walk,EpiFilter
0.641,1.420138523607636e-18,Random walk,EpiFilter
0.642,1.3154264672742952e-18,Random walk,EpiFilter
0.6429999999999999,1.2185498937601202e-18,Random walk,EpiFilter
0.644,1.1289139443110806e-18,Random walk,EpiFilter
0.645,1.0459695652411794e-18,Random walk,EpiFilter
0.646,9.69209931630289e-19,Random walk,EpiFilter
0.647,8.98167154057148e-19,Random walk,EpiFilter
0.6479999999999999,8.324092456741707e-19,Random walk,EpiFilter
0.649,7.715373287592165e-19,Random walk,EpiFilter
0.65,7.151830615938848e-19,Random walk,EpiFilter
0.651,6.630062680495198e-19,Random walk,EpiFilter
0.6519999999999999,6.146927537032813e-19,Random walk,EpiFilter
0.6529999999999999,5.699522936073845e-19,Random walk,EpiFilter
0.654,5.285167780395246e-19,Random walk,EpiFilter
0.655,4.90138503664325e-19,Random walk,EpiFilter
0.656,4.545885985518756e-19,Random walk,EpiFilter
0.6569999999999999,4.216555704227318e-19,Random walk,EpiFilter
0.658,3.911439683537465e-19,Random walk,EpiFilter
0.659,3.6287314895369743e-19,Random walk,EpiFilter
0.66,3.3667613874677286e-19,Random walk,EpiFilter
0.661,3.1239858515952033e-19,Random walk,EpiFilter
0.6619999999999999,2.8989778911750194e-19,Random walk,EpiFilter
0.663,2.690418128172913e-19,Random walk,EpiFilter
0.664,2.497086567534923e-19,Random walk,EpiFilter
0.665,2.3178550055183915e-19,Random walk,EpiFilter
0.666,2.1516800259496232e-19,Random walk,EpiFilter
0.6669999999999999,1.9975965382606246e-19,Random walk,EpiFilter
0.668,1.854711814831551e-19,Random walk,EpiFilter
0.669,1.7221999885238473e-19,Random walk,EpiFilter
0.67,1.5992969744253542e-19,Random walk,EpiFilter
0.6709999999999999,1.4852957826360552e-19,Random walk,EpiFilter
0.6719999999999999,1.3795421915957035e-19,Random walk,EpiFilter
0.673,1.2814307538301873e-19,Random walk,EpiFilter
0.674,1.1904011082345517e-19,Random walk,EpiFilter
0.675,1.1059345750495494e-19,Random walk,EpiFilter
0.6759999999999999,1.027551011561342e-19,Random walk,EpiFilter
0.6769999999999999,9.548059082955909e-20,Random walk,EpiFilter
0.678,8.872877070542472e-20,Random walk,EpiFilter
0.679,8.246153236209429e-20,Random walk,EpiFilter
0.68,7.664358593018377e-20,Random walk,EpiFilter
0.6809999999999999,7.124224867101518e-20,Random walk,EpiFilter
0.6819999999999999,6.62272496346998e-20,Random walk,EpiFilter
0.683,6.157054915840784e-20,Random walk,EpiFilter
0.684,5.724617206172682e-20,Random walk,EpiFilter
0.685,5.3230053485739134e-20,Random walk,EpiFilter
0.6859999999999999,4.949989640417989e-20,Random walk,EpiFilter
0.6869999999999999,4.6035039910969614e-20,Random walk,EpiFilter
0.6880000000000001,4.281633745794527e-20,Random walk,EpiFilter
0.6890000000000001,3.9826044280636387e-20,Random walk,EpiFilter
0.69,3.704771330964442e-20,Random walk,EpiFilter
0.691,3.446609891872169e-20,Random walk,EpiFilter
0.692,3.2067067912044625e-20,Random walk,EpiFilter
0.6930000000000001,2.9837517198140844e-20,Random walk,EpiFilter
0.6940000000000001,2.776529764179092e-20,Random walk,EpiFilter
0.695,2.5839143623599774e-20,Random walk,EpiFilter
0.696,2.4048607873709225e-20,Random walk,EpiFilter
0.697,2.2384001179260627e-20,Random walk,EpiFilter
0.6980000000000001,2.0836336596131836e-20,Random walk,EpiFilter
0.6990000000000001,1.939727782383332e-20,Random walk,EpiFilter
0.7,1.8059091428537068e-20,Random walk,EpiFilter
0.701,1.6814602623604833e-20,Random walk,EpiFilter
0.702,1.5657154338893345e-20,Random walk,EpiFilter
0.7030000000000001,1.4580569331068815e-20,Random walk,EpiFilter
0.7040000000000001,1.3579115105687852e-20,Random walk,EpiFilter
0.705,1.2647471439667243e-20,Random walk,EpiFilter
0.706,1.17807003086529e-20,Random walk,EpiFilter
0.707,1.0974218038744876e-20,Random walk,EpiFilter
0.7080000000000001,1.0223769515791845e-20,Random walk,EpiFilter
0.709,9.525404298178988e-21,Random walk,EpiFilter
0.71,8.875454490613303e-21,Random walk,EpiFilter
0.711,8.270514247348849e-21,Random walk,EpiFilter
0.712,7.707420783175515e-21,Random walk,EpiFilter
0.7130000000000001,7.183236779739272e-21,Random walk,EpiFilter
0.714,6.695234083213565e-21,Random walk,EpiFilter
0.715,6.240878597305668e-21,Random walk,EpiFilter
0.716,5.817816282650305e-21,Random walk,EpiFilter
0.717,5.4238601805159694e-21,Random walk,EpiFilter
0.7180000000000001,5.056978384805577e-21,Random walk,EpiFilter
0.719,4.715282892113411e-21,Random walk,EpiFilter
0.72,4.397019264848148e-21,Random walk,EpiFilter
0.721,4.100557047313446e-21,Random walk,EpiFilter
0.7220000000000001,3.824380879135042e-21,Random walk,EpiFilter
0.7230000000000001,3.567082254600682e-21,Random walk,EpiFilter
0.724,3.327351880313975e-21,Random walk,EpiFilter
0.725,3.1039725871249433e-21,Random walk,EpiFilter
0.726,2.895812755558954e-21,Random walk,EpiFilter
0.7270000000000001,2.7018202170622843e-21,Random walk,EpiFilter
0.728,2.5210165961308444e-21,Random walk,EpiFilter
0.729,2.3524920610054268e-21,Random walk,EpiFilter
0.73,2.195400453042283e-21,Random walk,EpiFilter
0.731,2.048954767040927e-21,Random walk,EpiFilter
0.7320000000000001,1.912422956906479e-21,Random walk,EpiFilter
0.733,1.785124042898348e-21,Random walk,EpiFilter
0.734,1.666424498478352e-21,Random walk,EpiFilter
0.735,1.5557348964000673e-21,Random walk,EpiFilter
0.736,1.452506795181017e-21,Random walk,EpiFilter
0.7370000000000001,1.3562298484922242e-21,Random walk,EpiFilter
0.738,1.2664291212778952e-21,Random walk,EpiFilter
0.739,1.1826625976239007e-21,Random walk,EpiFilter
0.74,1.1045188664762151e-21,Random walk,EpiFilter
0.741,1.0316149723526142e-21,Random walk,EpiFilter
0.742,9.635944191096464e-22,Random walk,EpiFilter
0.743,9.001253157242824e-22,Random walk,EpiFilter
0.744,8.408986538419338e-22,Random walk,EpiFilter
0.745,7.856267075979661e-22,Random walk,EpiFilter
0.746,7.340415469135018e-22,Random walk,EpiFilter
0.747,6.858936561074698e-22,Random walk,EpiFilter
0.748,6.409506502584019e-22,Random walk,EpiFilter
0.749,5.989960823072239e-22,Random walk,EpiFilter
0.75,5.598283343932654e-22,Random walk,EpiFilter
0.751,5.23259587396753e-22,Random walk,EpiFilter
0.752,4.8911486309127e-22,Random walk,EpiFilter
0.753,4.572311337232219e-22,Random walk,EpiFilter
0.754,4.274564942008798e-22,Random walk,EpiFilter
0.755,3.996493924327061e-22,Random walk,EpiFilter
0.756,3.7367791367499055e-22,Random walk,EpiFilter
0.757,3.4941911504129495e-22,Random walk,EpiFilter
0.758,3.2675840661491345e-22,Random walk,EpiFilter
0.759,3.055889758510771e-22,Random walk,EpiFilter
0.76,2.8581125220128627e-22,Random walk,EpiFilter
0.7609999999999999,2.6733240910892956e-22,Random walk,EpiFilter
0.762,2.500659007332832e-22,Random walk,EpiFilter
0.763,2.339310309430446e-22,Random walk,EpiFilter
0.764,2.1885255230440563e-22,Random walk,EpiFilter
0.765,2.0476029294495817e-22,Random walk,EpiFilter
0.7659999999999999,1.9158880932937202e-22,Random walk,EpiFilter
0.767,1.79277063122827e-22,Random walk,EpiFilter
0.768,1.6776812044717586e-22,Random walk,EpiFilter
0.769,1.5700887195858224e-22,Random walk,EpiFilter
0.77,1.4694977228201593e-22,Random walk,EpiFilter
0.7709999999999999,1.3754459744849462e-22,Random walk,EpiFilter
0.772,1.2875021907223564e-22,Random walk,EpiFilter
0.773,1.2052639409704676e-22,Random walk,EpiFilter
0.774,1.1283556902356568e-22,Random walk,EpiFilter
0.775,1.0564269760628803e-22,Random walk,EpiFilter
0.7759999999999999,9.891507108078555e-23,Random walk,EpiFilter
0.777,9.262216004766306e-23,Random walk,EpiFilter
0.778,8.673546720236262e-23,Random walk,EpiFilter
0.779,8.122839015591293e-23,Random walk,EpiFilter
0.7799999999999999,7.607609364621181e-23,Random walk,EpiFilter
0.7809999999999999,7.125539048772158e-23,Random walk,EpiFilter
0.782,6.674463065386105e-23,Random walk,EpiFilter
0.783,6.252359792896146e-23,Random walk,EpiFilter
0.784,5.857341360591889e-23,Random walk,EpiFilter
0.7849999999999999,5.487644674263622e-23,Random walk,EpiFilter
0.786,5.1416230524296865e-23,Random walk,EpiFilter
0.787,4.8177384310332566e-23,Random walk,EpiFilter
0.788,4.514554097457451e-23,Random walk,EpiFilter
0.789,4.2307279173817304e-23,Random walk,EpiFilter
0.7899999999999999,3.965006020612868e-23,Random walk,EpiFilter
0.791,3.7162169143687255e-23,Random walk,EpiFilter
0.792,3.483265994642091e-23,Random walk,EpiFilter
0.793,3.265130428395503e-23,Random walk,EpiFilter
0.794,3.060854381144855e-23,Random walk,EpiFilter
0.7949999999999999,2.8695445663377104e-23,Random walk,EpiFilter
0.796,2.6903660945015804e-23,Random walk,EpiFilter
0.797,2.5225386017080006e-23,Random walk,EpiFilter
0.798,2.3653326382872676e-23,Random walk,EpiFilter
0.7989999999999999,2.2180663000660123e-23,Random walk,EpiFilter
0.7999999999999999,2.0801020856112273e-23,Random walk,EpiFilter
0.801,1.9508439641087148e-23,Random walk,EpiFilter
0.802,1.8297346395683566e-23,Random walk,EpiFilter
0.803,1.716252998023621e-23,Random walk,EpiFilter
0.8039999999999999,1.6099117253184415e-23,Random walk,EpiFilter
0.8049999999999999,1.5102550839305076e-23,Random walk,EpiFilter
0.806,1.4168568380546368e-23,Random walk,EpiFilter
0.807,1.329318316937953e-23,Random walk,EpiFilter
0.808,1.2472666071145516e-23,Random walk,EpiFilter
0.8089999999999999,1.170352864854115e-23,Random walk,EpiFilter
0.8099999999999999,1.0982507407078031e-23,Random walk,EpiFilter
0.811,1.03065490861649e-23,Random walk,EpiFilter
0.812,9.672796925338231e-24,Random walk,EpiFilter
0.813,9.078577840176709e-24,Random walk,EpiFilter
0.814,8.521390446786046e-24,Random walk,EpiFilter
0.815,7.998893877931867e-24,Random walk,EpiFilter
0.8160000000000001,7.508897337795808e-24,Random walk,EpiFilter
0.8170000000000001,7.049350345856765e-24,Random walk,EpiFilter
0.818,6.61833362384424e-24,Random walk,EpiFilter
0.819,6.214050582776534e-24,Random walk,EpiFilter
0.82,5.834819370028724e-24,Random walk,EpiFilter
0.8210000000000001,5.47906543908933e-24,Random walk,EpiFilter
0.8220000000000001,5.145314607166813e-24,Random walk,EpiFilter
0.823,4.832186568190126e-24,Random walk,EpiFilter
0.824,4.5383888309007714e-24,Random walk,EpiFilter
0.825,4.262711053830814e-24,Random walk,EpiFilter
0.8260000000000001,4.0040197507888176e-24,Random walk,EpiFilter
0.8270000000000001,3.761253342313562e-24,Random walk,EpiFilter
0.828,3.533417530171514e-24,Random walk,EpiFilter
0.829,3.3195809735086286e-24,Random walk,EpiFilter
0.83,3.1188712467400305e-24,Random walk,EpiFilter
0.8310000000000001,2.9304710605386042e-24,Random walk,EpiFilter
0.832,2.753614728587068e-24,Random walk,EpiFilter
0.833,2.587584863875812e-24,Random walk,EpiFilter
0.834,2.4317092894393917e-24,Random walk,EpiFilter
0.835,2.2853581494129115e-24,Random walk,EpiFilter
0.8360000000000001,2.147941207250846e-24,Random walk,EpiFilter
0.837,2.018905318807839e-24,Random walk,EpiFilter
0.838,1.897732068814264e-24,Random walk,EpiFilter
0.839,1.783935560039904e-24,Random walk,EpiFilter
0.84,1.6770603451382682e-24,Random walk,EpiFilter
0.8410000000000001,1.5766794918414626e-24,Random walk,EpiFilter
0.842,1.4823927727947886e-24,Random walk,EpiFilter
0.843,1.3938249718844347e-24,Random walk,EpiFilter
0.844,1.3106242994647014e-24,Random walk,EpiFilter
0.8450000000000001,1.2324609093833424e-24,Random walk,EpiFilter
0.8460000000000001,1.15902551117659e-24,Random walk,EpiFilter
0.847,1.0900280712489805e-24,Random walk,EpiFilter
0.848,1.0251965972456242e-24,Random walk,EpiFilter
0.849,9.642760002239589e-25,Random walk,EpiFilter
0.8500000000000001,9.070270295695437e-25,Random walk,EpiFilter
0.851,8.532252759516714e-25,Random walk,EpiFilter
0.852,8.026602379039311e-25,Random walk,EpiFilter
0.853,7.551344479178006e-25,Random walk,EpiFilter
0.854,7.10462654206968e-25,Random walk,EpiFilter
0.8550000000000001,6.684710545408656e-25,Random walk,EpiFilter
0.856,6.289965787921244e-25,Random walk,EpiFilter
0.857,5.918862170613902e-25,Random walk,EpiFilter
0.858,5.56996390438432e-25,Random walk,EpiFilter
0.859,5.241923616620324e-25,Random walk,EpiFilter
0.8600000000000001,4.933476831137816e-25,Random walk,EpiFilter
0.861,4.6434367974548355e-25,Random walk,EpiFilter
0.862,4.370689647028822e-25,Random walk,EpiFilter
0.863,4.114189855495404e-25,Random walk,EpiFilter
0.864,3.8729559912821422e-25,Random walk,EpiFilter
0.8650000000000001,3.6460667323286373e-25,Random walk,EpiFilter
0.866,3.4326571337362057e-25,Random walk,EpiFilter
0.867,3.23191513034698e-25,Random walk,EpiFilter
0.868,3.0430782592578726e-25,Random walk,EpiFilter
0.869,2.8654305882481807e-25,Random walk,EpiFilter
0.87,2.6982998370080463e-25,Random walk,EpiFilter
0.871,2.541054678917901e-25,Random walk,EpiFilter
0.872,2.393102211874852e-25,Random walk,EpiFilter
0.873,2.2538855874590286e-25,Random walk,EpiFilter
0.874,2.1228817883682333e-25,Random walk,EpiFilter
0.875,1.9995995447418482e-25,Random walk,EpiFilter
0.876,1.8835773805679867e-25,Random walk,EpiFilter
0.877,1.774381781947e-25,Random walk,EpiFilter
0.878,1.6716054795014555e-25,Random walk,EpiFilter
0.879,1.574865837732399e-25,Random walk,EpiFilter
0.88,1.4838033445651457e-25,Random walk,EpiFilter
0.881,1.3980801947749013e-25,Random walk,EpiFilter
0.882,1.3173789613701644e-25,Random walk,EpiFilter
0.883,1.2414013494070116e-25,Random walk,EpiFilter
0.8839999999999999,1.1698670270477227e-25,Random walk,EpiFilter
0.885,1.1025125290099252e-25,Random walk,EpiFilter
0.886,1.0390902278627697e-25,Random walk,EpiFilter
0.887,9.793673689198628e-26,Random walk,EpiFilter
0.888,9.231251647401833e-26,Random walk,EpiFilter
0.8889999999999999,8.701579455052901e-26,Random walk,EpiFilter
0.89,8.202723617833597e-26,Random walk,EpiFilter
0.891,7.732866364002815e-26,Random walk,EpiFilter
0.892,7.290298623572543e-26,Random walk,EpiFilter
0.893,6.873413439197854e-26,Random walk,EpiFilter
0.8939999999999999,6.480699781888998e-26,Random walk,EpiFilter
0.895,6.110736746338792e-26,Random walk,EpiFilter
0.896,5.762188102250894e-26,Random walk,EpiFilter
0.897,5.433797179536277e-26,Random walk,EpiFilter
0.898,5.124382066652513e-26,Random walk,EpiFilter
0.8989999999999999,4.832831102661194e-26,Random walk,EpiFilter
0.9,4.558098644765483e-26,Random walk,EpiFilter
0.901,4.2992010943314916e-26,Random walk,EpiFilter
0.902,4.0552131653122827e-26,Random walk,EpiFilter
0.9029999999999999,3.825264380166247e-26,Random walk,EpiFilter
0.9039999999999999,3.608535779164041e-26,Random walk,EpiFilter
0.905,3.404256829944095e-26,Random walk,EpiFilter
0.906,3.211702524950862e-26,Random walk,EpiFilter
0.907,3.030190655192154e-26,Random walk,EpiFilter
0.9079999999999999,2.8590792494543004e-26,Random walk,EpiFilter
0.909,2.6977641688037065e-26,Random walk,EpiFilter
0.91,2.5456768468297642e-26,Random walk,EpiFilter
0.911,2.4022821666841267e-26,Random walk,EpiFilter
0.912,2.2670764665154972e-26,Random walk,EpiFilter
0.9129999999999999,2.139585665450629e-26,Random walk,EpiFilter
0.914,2.0193635027114911e-26,Random walk,EpiFilter
0.915,1.9059898829776205e-26,Random walk,EpiFilter
0.916,1.7990693214657766e-26,Random walk,EpiFilter
0.917,1.698229482671011e-26,Random walk,EpiFilter
0.9179999999999999,1.603119807019343e-26,Random walk,EpiFilter
0.919,1.513410220101853e-26,Random walk,EpiFilter
0.92,1.428789919434801e-26,Random walk,EpiFilter
0.921,1.3489662340430525e-26,Random walk,EpiFilter
0.9219999999999999,1.2736635524313328e-26,Random walk,EpiFilter
0.9229999999999999,1.2026223147877677e-26,Random walk,EpiFilter
0.924,1.1355980655194596e-26,Random walk,EpiFilter
0.925,1.0723605624656495e-26,Random walk,EpiFilter
0.926,1.0126929393439703e-26,Random walk,EpiFilter
0.9269999999999999,9.563909182140299e-27,Random walk,EpiFilter
0.9279999999999999,9.032620689298226e-27,Random walk,EpiFilter
0.929,8.531251127363857e-27,Random walk,EpiFilter
0.93,8.05809267349868e-27,Random walk,EpiFilter
0.931,7.611536310133223e-27,Random walk,EpiFilter
0.9319999999999999,7.190066031799001e-27,Random walk,EpiFilter
0.9329999999999999,6.792253396149404e-27,Random walk,EpiFilter
0.934,6.41675239847073e-27,Random walk,EpiFilter
0.935,6.0622946501998344e-27,Random walk,EpiFilter
0.936,5.727684843203642e-27,Random walk,EpiFilter
0.9369999999999999,5.411796482636705e-27,Random walk,EpiFilter
0.938,5.1135678722786874e-27,Random walk,EpiFilter
0.9390000000000001,4.831998337208778e-27,Random walk,EpiFilter
0.9400000000000001,4.5661446696054535e-27,Random walk,EpiFilter
0.941,4.3151177843092486e-27,Random walk,EpiFilter
0.942,4.0780795716165996e-27,Random walk,EpiFilter
0.943,3.854239935508e-27,Random walk,EpiFilter
0.9440000000000001,3.642854006251999e-27,Random walk,EpiFilter
0.9450000000000001,3.443219516976005e-27,Random walk,EpiFilter
0.946,3.2546743344291935e-27,Random walk,EpiFilter
0.947,3.0765941347689843e-27,Random walk,EpiFilter
0.948,2.9083902157229936e-27,Random walk,EpiFilter
0.9490000000000001,2.7495074370317242e-27,Random walk,EpiFilter
0.9500000000000001,2.5994222815487154e-27,Random walk,EpiFilter
0.951,2.4576410298358102e-27,Random walk,EpiFilter
0.952,2.323698041520007e-27,Random walk,EpiFilter
0.953,2.197154137092146e-27,Random walk,EpiFilter
0.9540000000000001,2.077595074193868e-27,Random walk,EpiFilter
0.9550000000000001,1.964630112807577e-27,Random walk,EpiFilter
0.956,1.8578906640892537e-27,Random walk,EpiFilter
0.957,1.757029017909524e-27,Random walk,EpiFilter
0.958,1.661717144457748e-27,Random walk,EpiFilter
0.9590000000000001,1.5716455655352597e-27,Random walk,EpiFilter
0.96,1.4865222914398359e-27,Random walk,EpiFilter
0.961,1.4060718195732642e-27,Random walk,EpiFilter
0.962,1.330034191146934e-27,Random walk,EpiFilter
0.963,1.2581641025706914e-27,Random walk,EpiFilter
0.9640000000000001,1.1902300683062407e-27,Random walk,EpiFilter
0.965,1.1260136321735153e-27,Random walk,EpiFilter
0.966,1.065308624265082e-27,Random walk,EpiFilter
0.967,1.0079204607992138e-27,Random walk,EpiFilter
0.968,9.536654843927315e-28,Random walk,EpiFilter
0.9690000000000001,9.023703423977383e-28,Random walk,EpiFilter
0.97,8.538714010690616e-28,Random walk,EpiFilter
0.971,8.080141934779683e-28,Random walk,EpiFilter
0.972,7.6465289919518175e-28,Random walk,EpiFilter
0.9730000000000001,7.236498538994161e-28,Random walk,EpiFilter
0.974,6.84875087160165e-28,Random walk,EpiFilter
0.975,6.482058867596229e-28,Random walk,EpiFilter
0.976,6.135263880103902e-28,Random walk,EpiFilter
0.977,5.807271866134235e-28,Random walk,EpiFilter
0.9780000000000001,5.497049736892053e-28,Random walk,EpiFilter
0.979,5.203621917012578e-28,Random walk,EpiFilter
0.98,4.9260671005203175e-28,Random walk,EpiFilter
0.981,4.663515192190596e-28,Random walk,EpiFilter
0.982,4.415144423539161e-28,Random walk,EpiFilter
0.9830000000000001,4.180178633358549e-28,Random walk,EpiFilter
0.984,3.9578847032679695e-28,Random walk,EpiFilter
