"t","Mean","Lower","Upper","variable","CRPS","simulation","TrueValue"
88,1.49583516944401,1.31121541353149,1.70644947508609,"R",NA,"Step change",1.5
89,1.49512774832645,1.31388408773616,1.7013730546561,"R",NA,"Step change",1.5
90,1.49009312236101,1.3142077157534,1.68951794049899,"R",NA,"Step change",1.5
91,1.49186634481119,1.32136465905586,1.68436863777679,"R",NA,"Step change",1.5
92,1.48831921950126,1.32237577402528,1.67508672092058,"R",NA,"Step change",1.5
93,1.47164896122827,1.30992552290522,1.6533387793536,"R",NA,"Step change",1.5
94,1.44851761008479,1.29107431125141,1.62516072734187,"R",NA,"Step change",1.5
95,1.43123370200428,1.27788861706409,1.60298001124629,"R",NA,"Step change",1.5
96,1.43022543176865,1.28078057800205,1.5971079049846,"R",NA,"Step change",1.5
97,1.44071502476191,1.29521169153304,1.60256411839357,"R",NA,"Step change",1.5
98,1.45152389966807,1.30775288953611,1.61110072718323,"R",NA,"Step change",1.5
99,1.45598914178425,1.29758669190929,1.63372851633857,"R",NA,"Step change",1.5
100,1.45235662072383,1.24062168591657,1.70022802092321,"R",NA,"Step change",1.5
1,68.8082724515358,35,121.025,"I",NA,"Step change",73
2,63.879262788877,36.975,100.025,"I",5.62481391368676,"Step change",58
3,60.2804957825556,33,93,"I",4.6411373624928,"Step change",57
4,57.6029723164666,31,91,"I",4.54609157851862,"Step change",59
5,55.3172892495462,29,88.0749999999999,"I",4.54944972885595,"Step change",50
6,52.9030448857369,28,84.025,"I",8.08754308546696,"Step change",64
7,50.0968754289184,28,78,"I",3.8287076281377,"Step change",48
8,47.4710943656384,26,76,"I",5.38665093783811,"Step change",39
9,45.2330997486572,25,73,"I",3.78971083707282,"Step change",47
10,43.0273378525657,23,68,"I",4.54217994716964,"Step change",48
11,40.5899740308056,21,67,"I",3.25550518404397,"Step change",40
12,38.2028035577484,19.975,62,"I",3.16359142620818,"Step change",36
13,36.0628897484824,18,61,"I",3.15672677473025,"Step change",33
14,34.2075879394919,17,55,"I",2.82382855970183,"Step change",35
15,32.4159625806994,15,53,"I",2.61071701783878,"Step change",32
16,30.5034700172178,15,50,"I",4.09284427859018,"Step change",36
17,28.3984242748936,14,46.025,"I",2.64330507418266,"Step change",30
18,26.2977986958304,13,43,"I",4.32986312617584,"Step change",19
19,24.5487780934814,11,39.025,"I",2.32121114103509,"Step change",22
20,23.0811085509982,11,39,"I",4.85006262915142,"Step change",30
21,21.5869560454249,11,36.025,"I",2.15710350829944,"Step change",19
22,20.108394412418,10,34,"I",2.93704476456661,"Step change",24
23,18.8813581344394,8,33,"I",1.75025776115252,"Step change",18
24,18.1960877170039,8,31,"I",1.73375338769051,"Step change",17
25,18.3154837774967,8,34,"I",1.91863628529551,"Step change",16
26,19.486227369444,8,33,"I",2.28400157319158,"Step change",16
27,21.9105578847888,11,39,"I",4.07935860555525,"Step change",15
28,25.4590200976873,12,42,"I",2.43671925956053,"Step change",27
29,29.4548196334486,15,48,"I",6.78260265908176,"Step change",39
30,33.0503576059766,17,56.025,"I",3.02586632905217,"Step change",35
31,35.8393328649753,18,58,"I",4.28822848175172,"Step change",41
32,38.0707997616715,21,63,"I",4.90573834605937,"Step change",30
33,40.441154290316,21,65,"I",3.14759848456553,"Step change",40
34,43.344964630993,23,70.025,"I",3.98133248443388,"Step change",38
35,46.7888166197413,25,76,"I",4.44188572718934,"Step change",51
36,50.5427142317115,27,77.025,"I",3.92909487687267,"Step change",51
37,54.4936586922144,29,85,"I",4.41823865874732,"Step change",50
38,58.6097663055097,33,92.025,"I",5.05083407110661,"Step change",63
39,62.6683565593411,36,98,"I",4.69171919851513,"Step change",64
40,66.717430697955,36.975,108.025,"I",4.89106499421071,"Step change",64
41,70.8477454134729,37,110,"I",5.15488355233494,"Step change",71
42,75.2821429935406,43,115.025,"I",5.3104270414493,"Step change",73
43,79.8731823845655,46,122,"I",5.64478732421811,"Step change",79
44,84.8764667873045,47,128,"I",5.98763338311973,"Step change",83
45,90.0481204660405,53,135,"I",9.77019092861085,"Step change",102
46,95.3162299125647,53,147,"I",7.29262804252625,"Step change",87
47,101.347178802802,58,157,"I",7.5678429229904,"Step change",94
48,109.264242681156,62,169.025,"I",7.76131028610571,"Step change",110
49,119.030380842799,67.975,180,"I",8.41306196190753,"Step change",115
50,130.22271720759,76,206,"I",10.1741768090399,"Step change",119
51,141.163513477159,82,215,"I",12.547556442161,"Step change",154
52,148.757494450034,90,222,"I",11.074537325775,"Step change",138
53,150.289710787804,89,228.025,"I",12.9701139948429,"Step change",163
54,143.712156858053,83,221,"I",15.1207495434683,"Step change",163
55,130.061082814675,75,195.025,"I",19.8528347555673,"Step change",158
56,113.650046726054,65.975,172.05,"I",30.2165809464796,"Step change",70
57,99.6865366199493,59,150,"I",7.30564345213441,"Step change",101
58,89.0937931627554,55,138,"I",6.6383053270866,"Step change",91
59,81.3200296433005,47,125.025,"I",7.80532306738282,"Step change",70
60,75.6839572506262,42,119.05,"I",7.29711432955941,"Step change",84
61,71.1520307308953,40,109,"I",5.30560764739225,"Step change",72
62,67.215596693158,38.975,105,"I",4.95455938684829,"Step change",66
63,63.8031442866111,37,98,"I",4.74928789111331,"Step change",61
64,61.0691879007871,33,96.025,"I",4.5731856837026,"Step change",58
65,58.8086319978928,33,92,"I",5.14909177316915,"Step change",63
66,56.3783825048976,30,88.025,"I",4.16482669061857,"Step change",55
67,53.8737008716532,28,88,"I",5.09753109874577,"Step change",59
68,51.6143336862169,28,82,"I",6.5057469145482,"Step change",41
69,49.7210629102429,26,81,"I",3.77934040896329,"Step change",48
70,47.8659314796928,26,76,"I",7.33074807584944,"Step change",58
71,45.4501859846183,24,74,"I",3.56650373490712,"Step change",45
72,42.5995503913127,22,68,"I",4.8151533091683,"Step change",35
73,39.7435188117668,20,64,"I",4.45962964360265,"Step change",45
74,36.9997024669632,19,60,"I",3.15822374319123,"Step change",34
75,34.4114257347809,17,55,"I",2.88719967253761,"Step change",35
76,31.9918513078293,16,54,"I",2.65372514481602,"Step change",32
77,29.7604484826891,15,49,"I",4.13042999500613,"Step change",35
78,27.8974097635406,13,48,"I",3.96197354639281,"Step change",21
79,26.5704472805212,13,45,"I",2.37243762475469,"Step change",24
80,25.7927180708848,12,44,"I",5.78890751429297,"Step change",34
81,25.5332817860416,12,43,"I",2.43213135606322,"Step change",27
82,26.1942917352005,13,45.025,"I",5.13543720870472,"Step change",18
83,28.3892266927952,14,47,"I",7.55780773003175,"Step change",17
84,32.1121791406737,16,53,"I",5.491763935883,"Step change",40
85,36.7746221598618,18,60,"I",3.86741493444144,"Step change",41
86,41.5390905200037,22,68,"I",3.33711662988656,"Step change",39
87,45.770726532993,24,73,"I",8.01646190108834,"Step change",57
88,48.9852862776386,27,78.025,"I",3.72077487308215,"Step change",47
89,51.6902836621757,27,85,"I",4.29240827502122,"Step change",46
90,54.9093136754487,29,90.025,"I",5.87431379543255,"Step change",45
91,58.7646132873858,31.975,92,"I",5.28621710105906,"Step change",63
92,62.6446940217087,35,98.025,"I",5.49586448624985,"Step change",67
93,66.0985929479371,36.975,103,"I",4.81556057863119,"Step change",64
94,69.2661095106846,40.975,108,"I",5.70801353471735,"Step change",73
95,72.7877616500519,42.975,113.025,"I",7.18044508117429,"Step change",62
96,77.3701315576642,43.975,123,"I",5.6395978490246,"Step change",76
97,82.8975551371664,46,128,"I",6.44954800368524,"Step change",86
98,88.9140671714377,52,139.05,"I",6.37438866018283,"Step change",86
99,94.8880504899095,54,149.025,"I",8.27340422370758,"Step change",100
100,101.203995207912,53,160,"I",10.3271182748499,"Step change",95
